NN,MLP1,SVML,C4.5,Logistic,CAWPE-S
1.7202060000000001 ,8021.485534,1002.542932,316.659847,228.399205,200052.121867
7.50388 ,8272.359678,984.956065,337.961983,219.253072,202076.3254
1.807773 ,7907.379468,1393.989008,335.191856,228.821608,204247.372586
14.819133 ,8653.672811,1559.252388,348.039028,222.488495,200067.626675
1.6555339999999998 ,8725.902661,1303.090008,310.140693,216.62408,185199.74654
1.8246449999999999 ,8491.403965,639.276876,294.038817,228.764862,188446.577033
1.9100519999999999 ,8645.362668,700.317385,304.033174,225.514193,182000.436745
1.888154 ,9245.646123,827.930064,326.16251,222.79621,181891.918228
1.768939 ,8458.890692,893.189352,300.543067,230.04004,183867.757728
2.076837 ,9081.277156,925.062398,331.276648,220.615628,202665.310318
1.758533 ,8674.365353,526.241952,325.198021,229.152116,202130.092367
0.484891 ,220.362746,79.807433,4.785783,9.721453,3151.524093
0.655912 ,213.697253,15.239246,3.520407,28.754765,3561.722849
0.475727 ,213.616309,18.533131,4.583779,29.42517,3718.766907
0.511439 ,216.79674,37.443266,3.218508,22.021563,3550.157978
0.491029 ,213.821601,24.327156,3.817608,8.93505,3616.22847
0.506145 ,208.674817,58.06331,10.265333,24.881502,3427.150885
0.490396 ,216.320644,36.796807,15.821632,13.830695,3758.404271
5.520217 ,205.656376,27.019723,4.942472,11.408039,3591.017814
0.528491 ,216.671006,26.328101,5.559298,8.686759,3651.472068
0.522748 ,196.74386,33.131899,10.724873,19.70878,3830.454561
0.549806 ,226.548575,39.770931,10.939263,16.373898,3442.035162
0.591376 ,223.268304,25.630238,3.519103,14.567342,3378.166832
0.673492 ,204.938878,26.993185,3.410148,21.523793,3651.504143
1.123203 ,225.22274,26.054956,11.149386,8.816458,3971.044413
0.492257 ,232.472591,15.161883,13.498944,32.73778,3732.715102
0.482827 ,254.847176,25.857625,10.64708,11.207235,4466.780563
5.553794 ,255.500997,24.605788,21.385637,17.626144,4447.15853
0.489311 ,268.728304,46.880218,4.249317,9.100344,3695.565471
0.554603 ,249.262349,41.994631,5.458715,10.113926,3745.376726
0.521859 ,236.968283,54.609615,8.505735,9.094289,3855.831775
0.770418 ,204.336287,27.912099,6.137084,8.296912,3817.892774
0.492793 ,242.732021,43.776146,13.380777,27.157741,3532.050474
0.512654 ,195.185768,28.328894,8.946505,9.697206,3483.46478
0.550034 ,207.260424,74.518677,22.347859,14.84275,3622.47374
0.507281 ,211.711341,43.09419,6.698515,20.978172999999998,3592.187663
0.493476 ,216.801199,70.643307,8.702635,8.687765,4468.74901
0.535623 ,214.36972,38.254498,23.711618,10.434556,3988.560149
6.57102 ,206.834197,16.037029,4.419795,15.983633,4413.07355
0.485539 ,203.368807,24.17518,3.44959,35.37338,4492.979289
0.511407 ,208.232204,26.670967,4.463717,38.223975,3884.384249
14.60621 ,734191.430927,16811.496654,24031.053232,3878.611177,1.706601556698E7
16.628028 ,731955.20338,18281.948402,24223.038348,2774.773303,1.7197681259277E7
17.43486 ,731908.328197,21062.334108,23659.891655,3040.269549,1.7924181071019E7
16.452402 ,672424.474874,17825.714308,25993.513282,4038.815981,1.8507111489462E7
15.045014 ,732664.252201,16989.600379,24465.481341,4406.122834,1.8499793289515E7
16.502988 ,668342.917939,14553.489623,25338.934121,4258.331168,1.8933037918212E7
13.596273 ,667437.449838,23569.261952,27252.055226,4633.92686,1.8789034084691E7
33.751381 ,727145.588638,15891.74147,25690.039304,4382.124821,1.91012488129E7
12.575501 ,599270.599434,15265.543292,33515.224981,3945.450036,1.6692472073656E7
12.885441 ,619455.729937,22439.360957,18644.125718,4787.239484,1.7722275433025E7
10.017937 ,604785.73804,19774.57398,17978.467931,2688.676982,1.7581954000884E7
15.223631 ,639392.67079,16768.843128,24094.146609,4399.405075,1.7060317956151E7
21.623084 ,619104.808543,17471.644412,20514.574216,4006.646498,1.7374307577528E7
14.438442 ,631066.6875,16789.11677,49182.450837,3769.582947,1.8619992892266E7
20.920917 ,602541.897348,17990.514066,23831.323333,3766.222015,1.8598760630967E7
13.261657 ,595168.375649,18114.102831,22179.964244,4019.599649,1.8497740178907E7
22.585297 ,622688.019957,16811.259723,32180.938276,4529.422022,1.9555155537638E7
11.767342 ,774816.119038,13415.64892,27301.841598,4636.159356,1.8642153035478E7
18.460741 ,671175.351395,23028.071915,24635.355289,3004.759976,1.915935670693E7
19.267231 ,646518.608575,15627.196477,19073.162853,3667.573435,1.937325738016E7
16.561042 ,656255.377188,16985.075986,22002.849733,4032.420316,1.8698907587752E7
14.007911 ,648457.886839,19109.860544,24359.804,4204.380689,1.9103370263963E7
29.005341 ,621197.506372,16107.810086,23027.989503,3919.609272,1.8420381451139E7
14.995437 ,641579.752542,21541.078301,24168.121831,3200.45396,1.69931253759E7
16.953263 ,616804.311955,17977.176855,18635.382077,4081.397885,1.6278190538695E7
15.038906 ,608527.971888,20619.195889,21748.369092,3955.09538,1.7390288965386E7
15.958785 ,715531.891861,23126.941856,23724.460032,3639.331038,1.7079225047632E7
13.052405 ,612540.802313,16489.440947,17281.799545,21572.972478,1.790897451954E7
12.401998 ,708350.747421,15915.299358,18192.500756,4601.988909,1.5909783045521E7
13.518107 ,644984.751302,17157.300996,19777.002305,4617.10247,1.6150887663598E7
0.220916 ,654.391407,9.606931,5.296213,11.273503,8070.87733
0.212042 ,614.538985,9.985542,2.067737,10.71899,8845.655715
0.207638 ,823.587104,10.379571,3.5801790000000002,9.15518,8682.259683
0.227651 ,758.576087,11.081326,3.438921,13.029332,8643.358817
0.21466 ,738.045643,11.385446,2.751056,5.989205,7494.862503
0.235821 ,657.302306,43.470587,2.298996,4.348574,8575.897817
0.218436 ,638.949688,11.168313,2.9101660000000003,12.17093,7825.312611
0.225023 ,657.0641,14.90148,2.91045,6.040605,8826.162605
0.205826 ,679.705064,11.194446,3.827626,8.287815,8821.323494
0.202288 ,727.395434,9.685601,8.652436,6.81834,9926.95002
0.199299 ,675.627762,29.647825,5.767748,6.453951,7882.21121
0.198357 ,689.561346,16.673465,5.227648,7.758826,7639.430667
0.242405 ,664.573744,12.364953,3.771059,5.807695,9164.776359
0.222329 ,907.838676,18.532276,7.484735,16.67909,8233.580096
0.212873 ,653.487875,12.511866,13.967747,9.903117,9892.083973
0.23242 ,724.844957,15.755808,10.051532,10.921198,9497.841013
0.200873 ,689.933253,9.024875,8.791247,7.874906,8629.354104
0.197682 ,612.179,11.638575,3.095824,6.538909,9416.243839
0.190305 ,651.752353,21.133352,2.274825,8.839712,7895.995606
0.200508 ,934.207391,11.279379,2.968721,7.604152,8025.826837
0.199451 ,671.526304,8.670852,3.106619,7.326951,9890.253206
0.21424 ,660.269084,13.452365,3.842607,8.396865,8642.545541
0.200107 ,750.792848,13.432214,2.805832,12.969546,8033.688455
0.187133 ,706.087768,21.469613,2.274029,8.371618,9469.207802
0.230811 ,659.84619,11.52982,2.105597,4.89375,8474.921199
0.207352 ,951.02759,9.250858000000001,3.702864,9.56244,9444.725624
0.203429 ,683.773974,9.022851,2.60744,19.482093,6931.155708
0.201084 ,799.162015,22.182457,2.333251,4.897194,8175.127397
0.193259 ,607.313965,11.697305,4.294054,13.619092,7558.248616
0.231398 ,670.055723,31.129764,3.9786669999999997,9.285404,8206.694896
1.32932 ,22605.242976,703.195129,56.445801,333.216874,260304.449833
1.490468 ,27992.527538,554.275872,56.475079,315.458985,239969.728475
1.386779 ,31288.56533,815.965836,61.894458,276.222926,270317.966363
1.28413 ,21990.345209,668.023385,78.863595,281.055238,287400.724257
1.465161 ,23468.710393,527.088615,62.385128,284.482248,287067.878154
1.411444 ,23003.192318,628.888777,56.9398,426.498946,266974.931808
1.5208599999999999 ,23399.051818,617.050001,56.772707,326.799439,266483.458412
1.27367 ,21939.87096,546.414837,51.777923,428.107045,272140.724767
1.513913 ,23300.157672,736.230107,53.130505,332.30256,294343.738791
1.660742 ,22866.873074,658.078413,56.008013,379.195727,254172.820861
1.297409 ,25723.816074,704.443291,69.383905,323.0625,264685.873112
1.356159 ,31271.042919,568.187277,101.845435,308.906649,268057.524952
1.335944 ,25752.019568,612.873405,68.533593,291.775556,292088.280605
1.3154569999999999 ,21613.104828,585.309192,123.591442,310.812485,266187.27511
1.361931 ,23255.576773,562.003334,58.391747,316.676395,282288.857741
1.3569550000000001 ,21289.690677,703.840676,71.381157,290.809132,253386.601744
1.4604219999999999 ,23022.700528,578.563571,54.285351,311.380047,288900.435841
1.3830149999999999 ,20770.969965,599.301835,58.84108,284.189325,298945.082131
1.389751 ,24004.186794,817.948162,61.547149,323.978709,285103.560286
1.306672 ,23650.86159,774.331487,68.575647,290.232125,269691.221846
1.390006 ,24381.334534,699.979226,57.717441,283.136545,241703.889246
1.402588 ,23173.246678,496.505143,54.26459,316.802739,243030.222638
1.409384 ,21960.743601,561.705755,57.573242,322.638663,247856.469089
2.526965 ,22358.137574,601.630108,66.340977,305.393804,270503.769374
1.305546 ,21558.490299,763.842814,119.982293,293.995047,275591.409494
1.308038 ,22721.208745,566.466619,59.243928,329.381503,290135.526138
1.320591 ,22324.223788,564.194881,97.550467,323.718376,238864.374044
1.372494 ,23376.720125,614.217669,58.108277,324.422823,243396.359298
1.395763 ,23308.836169,756.731246,112.732388,307.107412,246317.865381
1.282346 ,25151.455619,511.849191,54.928607,303.051857,257490.013163
0.332461 ,172.944167,13.852499,2.402392,8.642693,2586.043157
0.352348 ,154.05979,12.807389,1.881339,12.041687,2323.03442
0.331128 ,148.449774,13.835255,7.541849,6.453532,2287.495041
0.380248 ,156.184705,13.542241,4.372374,18.138055,2349.019433
0.336905 ,153.96263,27.123592,2.503626,10.244859,2501.662555
0.361189 ,156.945021,23.746451,2.010741,6.842106,2591.00921
0.351381 ,145.859621,39.31022,5.04386,6.722602,2273.528581
0.34749 ,173.008371,19.09508,2.271542,5.308871,2436.234809
0.364523 ,150.489087,16.098058,11.677229,6.99141,2495.146565
0.485694 ,159.154573,17.790622,3.749006,9.950548,2316.660325
0.34402 ,158.550671,31.60779,3.693751,7.7269,2522.879014
0.372004 ,152.46427,19.947141,13.614334,18.250602,2602.47328
0.357084 ,151.062147,12.251508,2.027448,6.204208,2433.483767
0.758314 ,158.221974,16.621375,10.788717,11.740431,2465.802956
0.460074 ,163.164954,31.217243,2.774192,6.041371,2383.383758
0.383862 ,158.942541,17.524818,28.226315,6.058554,2298.626878
0.379164 ,156.581516,15.738625,3.238449,11.346081,2341.152023
0.338747 ,160.163475,38.200628,1.7124890000000001,11.679026,2343.43339
0.470651 ,157.84545,21.692569,3.489418,6.861115,2426.145003
0.416663 ,153.055471,12.782144,8.935974,6.303885,2564.263751
0.40763 ,161.828387,27.953605,3.875463,6.622046,2588.311119
0.368371 ,159.963524,28.730661,1.533287,7.26884,2433.026316
0.369931 ,153.639348,17.649755,3.307263,6.868658,2394.190135
0.402463 ,158.239349,12.791098999999999,2.27258,6.330941,2302.330625
0.752875 ,174.397718,13.524994,2.016085,6.8714960000000005,2447.49454
0.34497 ,180.64406,29.126289,17.042015,13.175362,2587.380602
0.443685 ,154.385514,12.80473,4.736918,13.485787,2153.727888
0.382077 ,163.43196,18.900765,1.907997,7.050254,2182.88488
0.378219 ,166.39404,21.567478,7.861152,9.135529,2586.963174
0.368774 ,151.208839,20.236863,2.7824020000000003,13.084508,2333.178372
0.370295 ,151.656675,13.782672,1.909719,10.175822,2550.228198
0.384009 ,159.522944,28.259326,22.738788,9.612882,2615.835152
0.404055 ,159.99747,15.154649,0.588705,8.033108,2602.542479
0.371136 ,165.937582,11.729358,2.801099,10.471642,2779.236808
0.35288 ,170.789024,19.379117,3.789523,8.014168,2611.11432
0.391124 ,180.163824,15.613539,9.780772,5.5673200000000005,2661.464664
0.357921 ,184.709434,10.939853,36.112469,26.368088,2651.582284
0.410626 ,166.869351,10.11159,7.580087,19.801706,2613.287616
0.395624 ,179.745754,13.196922,6.070622,24.999539,2622.39893
0.396879 ,172.17891,45.168473,9.406055,21.348557,2567.579443
0.449363 ,174.712687,23.801759,1.832344,7.456717,2477.193798
0.371422 ,197.120969,31.107581,1.699263,9.418147,2255.053597
0.397314 ,175.267727,10.193791,4.633425,15.385533,2308.201717
0.362912 ,166.748546,41.803983,4.590421,5.963395,2721.25427
0.372837 ,178.683363,39.191094,12.822929,8.777482,2425.389625
0.370125 ,176.798129,11.938832,8.422041,10.941174,2597.694349
0.367174 ,202.316258,23.647981,13.197212,15.38863,2671.574503
0.365293 ,164.751703,13.879146,3.775765,8.502404,2760.519905
0.370148 ,180.258204,16.985623,2.0923059999999998,7.628769,2598.558518
0.369506 ,169.730017,12.728861,2.299985,13.324245,2563.091305
0.356023 ,182.557324,11.180975,2.441898,21.488713,2585.452031
0.389692 ,168.002119,16.252991,5.611505,17.532823,2767.886498
0.512704 ,191.805415,20.259065,1.895623,8.640383,2667.758533
0.460973 ,181.496913,12.435936,12.096481,7.018567,2692.505916
0.394144 ,202.511976,10.560739,7.070903,6.518279,2884.819193
0.35548 ,164.584932,10.09036,8.007354,16.266408,2654.911455
0.361983 ,163.247501,10.344798,2.20169,11.834158,2806.087199
0.417531 ,170.644045,11.027701,2.771454,7.083864,2860.424108
0.381 ,162.893681,10.162315,2.51167,15.268007,2278.126014
0.401685 ,169.569936,24.182984,8.904703,7.029719,2379.531281
0.428657 ,135.194017,33.549987,10.12638,16.880065,2294.828356
0.355381 ,154.472432,31.992866,2.9029249999999998,18.218276,2394.214208
0.397333 ,153.851558,16.852851,10.00579,21.544618,2365.234313
0.360999 ,164.577683,22.723483,2.666578,8.532149,2377.747685
1.2940450000000001 ,165.687044,15.463526,2.204558,12.575811,2390.488352
0.375448 ,155.063448,14.451795,7.410239,10.115508,2402.347707
0.365958 ,187.866421,71.255196,6.353215,20.878226,2337.791108
0.35925 ,173.156555,19.585254,16.173416,8.822618,2495.099591
0.411967 ,172.139714,17.38333,3.330607,8.201147,2510.860447
0.829706 ,163.855084,16.226147,2.326477,12.405241,2514.41963
0.390607 ,165.753695,21.581706,2.275106,17.781496,2508.815805
0.354356 ,145.359076,11.703898,8.862429,7.920304,2637.481306
0.378839 ,154.964195,13.810658,14.549634,6.668661,2476.64889
0.396834 ,167.545298,13.4323,15.900867,8.665304,2648.74085
0.356128 ,164.092277,19.708248,2.269135,7.511955,2531.243968
0.371579 ,161.417658,14.701521,2.5694150000000002,6.407101,2209.372598
0.368084 ,162.919573,13.572704,2.28637,8.056221,2258.069904
0.379918 ,165.431831,32.586052,10.804424000000001,13.514274,2175.370776
0.348954 ,156.497502,26.555177,5.823,13.34582,2317.600243
0.428834 ,169.365255,11.667871,2.464112,17.340646,2227.124071
0.363243 ,176.609724,19.583603,25.45679,6.392005,2571.155277
0.394063 ,172.931293,12.871428,13.702629,21.825986,2529.533423
0.376303 ,168.719288,23.580895,4.96781,7.149649,2510.303041
0.37487 ,156.65982,13.308942,3.082467,12.848306000000001,2455.853782
0.434157 ,156.995836,18.918302,11.429859,17.542732,2498.751574
0.75276 ,148.399818,42.684489,2.377131,18.316184,2785.667277
0.354145 ,150.793182,29.229126,2.530442,8.592298,2746.917614
0.436433 ,152.221232,15.287719,5.780295,7.860283,2471.76796
0.359033 ,152.048161,37.115687,2.204396,8.332039,2648.570129
0.748871 ,154.260989,12.560569,2.405879,14.033572,2442.239455
2.324929 ,7939.575838,2949.447253,34.88691,207.019284,157280.006619
5.623067 ,9198.64611,4548.110015,86.961627,188.879996,162826.026673
2.474036 ,8947.588781,3258.893416,32.657505,218.845787,155062.453029
6.427164 ,8968.934447,4091.770972,38.723679,218.528569,154867.41492
6.320964 ,9686.231301,7588.70432,36.430751,237.22634,171218.581426
2.338253 ,8921.064257,5151.298296,60.596449,212.270203,164738.849693
2.362304 ,9212.723324,3128.298389,54.8482,261.688953,149008.22059
2.420951 ,9308.735636,2790.503598,108.719006,270.678083,149648.213519
3.274095 ,9075.090752,2272.585302,34.695705,210.634578,164130.069392
2.579389 ,9351.441996,4457.594591,59.523762,201.410535,178521.934128
2.328787 ,9123.03579,2970.823626,93.375216,232.176112,157275.357707
2.386072 ,9581.025984,3548.227071,75.632075,269.346786,150047.222938
2.5510450000000002 ,9047.621638,4511.053496,69.479829,264.080953,168479.544942
2.863376 ,9827.888431,4310.128063,78.082117,266.431226,159563.329932
2.3761900000000002 ,9460.344418,2391.619666,30.006354,291.434454,148586.356915
4.726278 ,9343.595819,5840.826848,85.97923,364.197352,184069.91607
2.6786630000000002 ,9465.231498,11691.450597,41.954648,221.18437,204194.453774
2.403225 ,9587.798669,4166.114997,92.896942,262.350357,151128.178705
3.194985 ,8947.290197,7624.280087,38.472124,216.193577,158261.630737
2.454535 ,9691.339333,3337.902361,35.787788,166.482148,151568.860819
2.438215 ,9338.859729,3477.871413,37.221225,279.743532,135696.982612
6.260129 ,9259.313531,4072.317097,56.531176,305.842412,183092.460857
3.723707 ,8825.370165,3351.393541,104.00177,237.734219,159175.496763
2.141314 ,9153.086549,2918.422727,42.396513,269.935644,185012.956057
2.441345 ,9798.59899,4496.137589,34.996564,255.950994,159236.199889
2.299003 ,8755.872624,3022.775473,34.700932,197.509106,166562.610991
2.363305 ,9031.109165,2103.875138,136.753382,355.812108,173227.721773
2.234001 ,8504.281128,3055.319926,83.607223,204.89132,151478.414266
2.935327 ,9110.06899,2973.244973,61.013611,235.098201,173032.979216
2.363045 ,9547.324997,2231.521835,42.155396,199.198888,147238.570141
0.392845 ,22756.342476,41.724336,73.870784,54.399954,285059.358796
0.397448 ,23431.027357,28.611769,60.892235,64.618443,241576.565599
0.397556 ,23385.2926,42.635858,52.049923,54.501861,288074.040466
0.398061 ,23347.625851,34.40916,64.370482,43.175071,269929.364929
0.431289 ,22347.15427,32.059422,59.451898,45.543605,288805.360658
0.445247 ,24776.114139,43.103538,54.382814,50.883585,288466.292363
0.397989 ,22607.642762,23.166446,67.885571,54.601572,274111.382293
0.416776 ,23910.999454,33.128507,51.769843,69.381705,222830.801743
0.414292 ,22351.670011,42.141201,71.50677,108.886937,217617.034147
0.419934 ,24451.072062,39.026732,56.590217,103.18143,221914.180661
0.823415 ,23144.168966,30.886718,55.79142,87.19512,220530.978388
0.403817 ,24057.182381,55.509986,67.968998,61.96961,251937.497117
0.453824 ,23652.567973,30.743072,63.947126,68.07969,232378.388617
0.477749 ,22930.508004,31.598755,57.943033,67.288878,224630.451012
0.377937 ,23262.904213,48.041474,62.085975,55.535683,219414.162126
0.583233 ,25040.907366,28.829714,66.692143,101.108051,215794.717358
0.397827 ,23724.089767,35.542863,57.174682,62.557388,224448.524942
0.40684 ,32050.037824,45.032694,80.182575,99.309912,225755.024542
0.422727 ,21584.861665,40.10583,50.289399,51.458966,322435.625681
0.402498 ,22595.44822,26.425306,49.720188,80.970691,225638.050735
0.424574 ,20538.50455,25.773686,87.064494,95.0864,235774.214761
0.457187 ,19972.468386,36.361789,92.408262,60.750756,255541.702523
0.423176 ,23137.19248,83.810208,76.726802,58.508491,266755.089507
0.407238 ,20375.673448,73.166874,68.950677,70.029598,235082.699464
0.399286 ,20170.845445,30.451556,69.269721,67.089273,262228.760569
0.445208 ,22044.327782,31.464391,67.205708,57.894089,254217.670253
0.41081 ,22859.921589,31.878247,69.863886,59.716617,249789.837308
0.381292 ,22693.234543,34.966576,71.647264,40.214934,233693.548199
0.397751 ,22191.010473,37.425964,105.541584,38.367433,235093.059058
0.435845 ,22933.852133,29.731214,86.876553,49.024821,261923.434983
2.681553 ,328899.911207,2663.809632,734.029875,2190.478559,3193415.412851
2.668517 ,312816.051481,2924.457421,781.943874,1518.755952,3823714.894033
2.676462 ,338651.983204,3333.777107,842.095986,1800.267548,2954522.750708
4.463896 ,302504.677443,2578.332684,762.023337,1602.820964,3046845.14871
2.738344 ,343063.683056,2455.351614,807.759026,1345.377978,3253217.138735
2.622582 ,349797.466161,2743.352968,1053.239078,2154.674466,3348672.400551
2.690792 ,298888.092072,3028.158126,908.657489,1844.520682,3085411.944937
2.742973 ,307991.844282,3139.257584,1059.047028,1501.347177,3084751.05433
2.874667 ,333011.571799,3297.902816,1079.27465,1198.699078,3205794.031901
8.031592 ,285420.183943,3090.531383,998.935023,1389.985045,3048606.132977
2.598668 ,306439.475257,3719.082185,734.589673,1202.889623,3379497.713488
2.505038 ,285734.406902,2917.81126,1090.119891,1432.717808,3309356.54429
7.224539 ,316578.451787,6264.151889,897.591032,1270.435438,3276846.539303
3.374465 ,342037.267515,6715.021631,1074.335888,1256.805711,3704793.985407
2.579075 ,327530.954085,6517.10083,1188.392116,1405.216872,3315161.40349
2.740948 ,363853.359135,3555.881349,833.303268,1764.465149,3106580.927591
2.499939 ,307058.312584,3300.013773,852.862746,1426.837511,3086350.735016
2.7917009999999998 ,321877.333439,3283.742118,894.918246,1015.415208,3034564.305903
2.8384 ,418696.340336,4886.321859,804.464848,1092.655564,3074692.930857
2.701951 ,345325.956317,4601.912552,849.976453,1321.255995,3186070.883832
3.272486 ,350703.74056,3472.500704,872.877478,1401.506887,3162048.334383
6.913106 ,352851.513072,4276.739032,743.905097,1262.775226,3064476.327996
2.4795249999999998 ,309965.098405,3167.019967,789.276908,1321.134176,3745939.209647
2.641208 ,306292.013808,3570.303513,760.532874,1363.080068,3226105.765954
3.455244 ,316565.022937,3244.202171,713.417676,1268.772983,3337882.772105
3.096348 ,315571.032338,3088.402979,841.0341,1170.500117,3323055.118264
2.7471870000000003 ,340280.647361,3144.543089,854.696495,1113.418593,3126664.750042
2.645149 ,306714.253662,2975.44167,820.174966,1092.273257,3171557.972535
3.090073 ,296474.149839,3213.561209,961.483322,1120.502948,3577657.980704
2.943491 ,275994.647815,3222.639095,948.093951,1198.740342,3106706.880678
10.617068 ,6951.147083,843.71601,42.217991,1882.357323,138582.121501
3.363744 ,7459.277498,910.499585,43.306156,1747.92361,133566.80052
3.922931 ,6841.339697,896.967733,42.172356,1288.160821,128346.439852
3.416212 ,6601.438953,755.566795,43.446088,1691.959128,137246.171268
3.469993 ,7381.035571,774.671027,42.209178,1708.497012,140588.755578
4.072376 ,7120.641504,948.115818,62.771488,1353.053338,145479.841753
16.65809 ,7350.092405,927.517611,51.565194,1621.179437,133327.820138
3.813162 ,7265.022021,947.007487,50.913765,2555.867837,138263.57782
3.368107 ,7081.439965,943.287912,45.023975,1269.196008,128568.344277
2.8962149999999998 ,7449.377228,798.733104,48.606741,1831.462401,142385.271192
3.190388 ,7683.601691,763.472501,43.63003,1891.01461,138782.324892
4.673435 ,7350.620807,494.734822,42.380062,1483.041533,139776.979784
2.048636 ,7361.632037,993.570695,40.912576,1885.868046,135063.042703
2.177371 ,6810.032168,1055.950419,44.17402,1987.177311,135737.384685
4.149545 ,6740.483782,722.841835,42.821951,1853.259314,137535.911796
4.025969 ,7311.777021,916.494831,42.075359,2250.400953,146412.180724
7.469034 ,7393.092196,727.825772,40.638018,1941.68443,140007.479448
3.011409 ,7026.546372,1083.987267,43.164446,1876.929448,144940.971651
3.91866 ,7176.324048,984.4608,41.262861,1947.235826,146879.040907
3.255426 ,7265.228754,801.041917,44.33622,1431.714855,137770.628666
3.695468 ,7160.92484,923.00775,43.636372,1335.655556,142053.190955
13.750031 ,6751.47413,970.488601,44.370668,1661.386961,138018.182296
3.952497 ,7252.373797,805.891057,41.540391,1773.101574,143408.994383
3.376896 ,7146.603315,1338.562509,37.802391,2220.438111,140030.151648
6.944833 ,7353.325696,937.248038,41.477409,2278.189565,144916.249252
3.965068 ,6532.238674,768.434058,40.915498,2015.093957,134356.112244
44.52298 ,7009.777318,590.181943,48.158793,1873.791681,140063.516754
5.346552 ,6748.009425,630.524527,69.860943,1563.536995,141374.827705
3.447109 ,6904.041929,666.746492,46.143723,2215.87101,141447.208502
5.721364 ,6777.766524,782.622717,42.772997,1794.60805,132524.994233
0.537599 ,3670.161446,88.117348,46.327998,67.326971,35756.419199
0.599739 ,3091.796276,190.728105,52.943532,71.660415,38813.007504
0.665083 ,3206.356159,104.493352,47.451238,75.611478,39310.457286
0.533363 ,3159.161818,108.625339,53.412679,64.775379,43169.294684
0.854819 ,3225.655375,104.854769,59.302962,72.96065,40195.699563
0.800245 ,3239.636079,104.203042,59.239347,81.793693,35990.372984
0.583141 ,3154.767821,100.826059,53.654807,78.798529,38967.134623
0.52414 ,3177.832346,123.110703,53.43294,71.859871,38960.622886
0.528175 ,3208.409565,208.462639,51.235073,77.623901,38604.83169
0.750544 ,3677.35295,65.332748,58.64933,76.75194,39188.730436
1.121804 ,2953.541203,79.971643,61.125238,74.415162,41171.711616
0.623911 ,3206.379374,54.657473,41.379112,73.681175,41442.619324
0.962646 ,3447.42343,172.201142,76.154788,67.842646,42488.136347
0.722511 ,3308.768419,32.876345,61.014779,71.182649,43685.524299
0.531786 ,3585.032791,137.807791,58.01442,62.895388,40133.494649
0.568195 ,3899.987677,69.57984,64.434837,76.89847,42688.023545
0.600763 ,3681.682428,38.885402,51.723273,71.622884,41386.89955
0.586239 ,3643.375637,89.762384,46.705208,86.572809,42139.034633
0.633481 ,3549.513141,57.269303,53.082726,74.63449,45965.85429
1.110152 ,3953.203869,94.027508,32.549236,93.149355,47548.256985
0.972299 ,3310.351489,67.682763,56.915896000000004,67.777028,43872.764233
0.525278 ,3554.892226,100.00583,57.607526,90.010384,41830.835571
0.568844 ,3508.169439,106.431308,56.260917,73.067923,42979.624309
1.165303 ,3332.172953,107.048489,45.997991999999996,78.456764,40993.217004
0.663418 ,3352.265485,150.810356,49.169097,94.59147,39299.309721
1.160708 ,3455.25606,41.032087,55.578338,78.402422,41613.15686
0.593878 ,3083.592236,67.588443,39.495112,67.851447,41388.836865
0.640382 ,3198.952525,90.447681,48.29255,77.757439,39632.955276
0.702713 ,3155.455727,57.662938,67.75587,73.200462,38756.133624
0.544345 ,3175.78465,59.736345,60.007776,73.837338,38914.75098
0.643227 ,1723.543269,31.947122,24.224309,105.72143,21968.153374
0.63135 ,1918.377985,89.774239,24.677475,106.080786,21266.262658
1.020835 ,1714.066871,75.179003,49.362465,91.10552,20865.993914
0.531066 ,1617.9418,149.874806,79.180139,98.368726,22062.285767
0.572087 ,1765.992651,29.286456,25.658161,93.667697,20934.834995
0.597461 ,1675.367664,100.265973,66.410803,82.708647,19710.80858
0.551921 ,1723.5425,68.196114,23.517952,92.052876,22227.463143
0.525939 ,1582.67118,31.415976,27.437901,160.782155,21669.606268
0.563082 ,1608.051866,39.242742,49.439551,107.232589,20191.636665
0.553638 ,1651.911187,101.078955,29.055148,111.226746,22015.941452
1.033364 ,1619.683541,46.757789,28.161326,73.742941,21446.042957
0.54672 ,1514.388748,67.081293,23.970319,89.870246,21106.390331
0.604942 ,1536.897494,41.338394,51.895922,83.731288,21119.53953
0.538945 ,2060.322917,78.240038,19.607958,95.422739,22434.264585
0.555084 ,1728.033457,62.81586,29.264097,95.138038,22328.375746
0.559867 ,2114.852403,84.877418,32.373088,87.720799,21727.493908
0.523931 ,1966.27282,41.567501,32.111244,82.353574,21441.837463
0.516653 ,2122.592321,49.55519,37.996878,178.067483,23174.911099
0.549101 ,1696.523171,87.747368,61.108094,97.678394,21396.817998
0.529603 ,1630.885846,40.505796,52.410632,91.062924,21315.6878
4.445828 ,1695.675421,45.771485,30.259662,118.382512,21964.174916
0.594614 ,1629.422082,54.514181,72.346216,74.203902,22108.669591
0.51175 ,1568.940059,78.943207,47.611503,117.27751,23422.322811
0.574115 ,1619.79474,26.064221,27.232289,84.628174,22808.209796
0.523677 ,1656.845872,65.870561,66.031149,88.004116,22938.28362
2.190266 ,1932.33685,49.178336,24.005803,87.259936,21857.723635
0.522013 ,1581.571534,22.952488,23.395106,75.440659,23382.694351
0.514673 ,1965.493954,78.297963,28.860397,103.664412,21367.234363
0.567816 ,1608.213779,38.889106,26.476388,159.142458,23779.868204
