CAWPE-S,false,false,false,false,true,false,false,false,false,false
NBC-S,false,false,false,false,false,true,true,true,true,false
RC-S,false,false,false,false,false,true,true,true,false,false
WMV-S,false,false,false,false,false,true,true,true,false,false
MV-S,false,false,false,false,false,true,false,false,true,false
PB-S,false,false,false,false,false,false,false,false,false,true



cliques = [0 0 0 0 0 1 1 1 1 0 
]

