RandF,AdaBoost,XGBoost,LogitBoost,Bagging,CAWPE-S
500007.988292 ,609403.833559,1974224.89914,1.0923858928797E7,1486515.093339,1.6278190538695E7
532211.075194 ,718924.23605,1968687.776998,1.1857736001759E7,1613170.537063,1.7390288965386E7
519397.283076 ,687614.381896,1869884.970204,1.1536964649017E7,1551980.705009,1.7079225047632E7
592004.966346 ,517957.663068,1922452.692594,7881735.925452,1534347.828224,1.790897451954E7
617516.372537 ,465931.750598,1942540.733685,6673521.023237,1563209.313587,1.5909783045521E7
635708.570748 ,579633.403389,1876267.530218,8666539.756703,1796703.837187,1.6150887663598E7
183.20874 ,149.56975,825.7981,1889.595381,211.847252,8070.87733
115.362141 ,120.219487,855.515041,1963.040893,211.386448,8845.655715
250.681049 ,120.864636,803.051176,1927.333087,206.356591,8682.259683
159.289576 ,120.133188,852.464609,1987.463667,326.76151,8643.358817
155.661615 ,122.860577,841.380851,1942.634496,204.038214,7494.862503
145.424757 ,134.485258,787.411715,1880.458069,337.839206,8575.897817
84.735593 ,119.295628,734.570752,1930.847797,175.957892,7825.312611
86.191783 ,131.247885,706.608089,1894.777582,191.6426,8826.162605
211.207194 ,119.167446,762.708312,1794.976457,259.891596,8821.323494
85.928912 ,122.374919,733.026355,1716.233217,251.632746,9926.95002
106.502785 ,123.44279,713.112645,1821.088401,239.705758,7882.21121
181.999321 ,227.530618,714.991744,1933.288013,258.752405,7639.430667
175.040336 ,122.919184,719.919838,1947.021142,232.483515,9164.776359
190.052911 ,119.257816,696.131756,1945.180903,204.119767,8233.580096
85.289663 ,129.725832,670.813859,1919.215073,434.939177,9892.083973
83.96276 ,149.036084,720.292688,1956.708606,242.725434,9497.841013
92.867903 ,247.779646,746.455307,1897.547003,266.932018,8629.354104
228.595203 ,124.870558,698.644633,1932.15057,250.752137,9416.243839
86.17753 ,124.35466,782.135485,1851.320848,235.644182,7895.995606
119.658537 ,120.649963,796.860572,1966.024574,219.00151,8025.826837
78.603517 ,117.957635,827.343825,1885.082112,225.231821,9890.253206
101.041811 ,118.338299,772.779755,1811.019682,255.83839,8642.545541
109.761321 ,117.799662,755.008012,1949.672027,255.541662,8033.688455
102.589023 ,113.446376,731.195052,1970.556882,223.091184,9469.207802
94.048815 ,125.423978,710.043485,1979.628571,222.902505,8474.921199
96.837945 ,137.342513,719.629773,1931.147897,279.119434,9444.725624
90.64306 ,119.08874,754.542508,1872.236806,263.885234,6931.155708
84.844426 ,150.744511,711.398457,1922.561731,247.144373,8175.127397
79.335472 ,147.915792,700.670407,1904.461112,158.897904,7558.248616
82.259656 ,118.136925,725.886286,1926.960184,186.463484,8206.694896
3614.532029 ,49.852246,35717.922603,112274.67563,8025.019923,260304.449833
3577.878175 ,42.181283,35959.158429,109714.086883,7820.214663,239969.728475
3833.178738 ,49.959254,35625.241861,110919.486153,7782.96318,270317.966363
3846.157743 ,83.046604,35910.214444,112620.868671,7839.299122,287400.724257
3730.885087 ,55.398866,35472.803326,110709.236016,8606.621149,287067.878154
3688.113584 ,103.862014,35415.982312,112359.068405,8859.340656,266974.931808
3440.79238 ,81.859606,35161.966477,108886.892223,8800.485636,266483.458412
3356.768538 ,58.505190999999996,34768.288586,113806.993965,9052.722561,272140.724767
3254.982868 ,120.170315,35606.349997,113980.176899,9106.824721,294343.738791
3282.843216 ,123.69587,35546.364972,114168.865018,9079.614484,254172.820861
3191.948778 ,108.819895,36083.774568,115554.283652,8980.432791,264685.873112
3494.24497 ,47.877047,35631.110547,112598.134107,8902.669496,268057.524952
3463.356199 ,64.757262,35868.064297,112747.615068,8492.695926,292088.280605
3108.097092 ,119.984007,35392.630233,112439.431833,8572.275575,266187.27511
3420.02183 ,91.161057,35643.751022,113629.690184,8849.979922,282288.857741
3852.350499 ,173.333303,35556.33035,114848.17439,8857.188747,253386.601744
4181.141254 ,125.154362,35478.081326,113565.812803,8468.313544,288900.435841
3858.883862 ,132.641033,35656.573781,113361.566888,9149.937908,298945.082131
4259.480136 ,130.985798,36074.964743,113649.933021,9162.009806,285103.560286
3931.352029 ,112.270181,35995.206732,112756.183068,9474.91497,269691.221846
4146.463022 ,69.680842,35830.156737,112753.225207,9129.549339,241703.889246
4038.654097 ,125.823776,35551.601077,111494.21531,8455.850436,243030.222638
3996.696621 ,64.480497,35417.958509,112254.805363,8481.938488,247856.469089
4068.016486 ,49.351411,35366.582427,114004.409141,8362.81008,270503.769374
3548.439619 ,49.600799,35211.977753,112475.624946,8821.232307,275591.409494
3356.90894 ,118.770988,35737.87941,113882.325832,8392.461647,290135.526138
3322.51842 ,132.919457,35556.056502,113136.011425,8109.890613,238864.374044
3484.90173 ,82.09631,35378.839195,111198.813329,8089.895275,243396.359298
3568.83958 ,54.8433,34924.667881,104018.302801,8815.505172,246317.865381
3716.33053 ,65.332494,35235.022648,104970.932083,8547.24221,257490.013163
258.713873 ,97.034996,1348.818147,2107.417628,241.156952,2586.043157
262.777466 ,101.194769,1334.975793,2076.095678,203.425416,2323.03442
319.94475 ,100.214234,1316.146499,2116.5757,229.150241,2287.495041
270.079854 ,105.402036,1362.083563,1991.649,227.600455,2349.019433
301.105559 ,228.325771,1295.448809,1923.537988,285.080643,2501.662555
276.120237 ,95.711655,1338.504189,2038.323615,278.865996,2591.00921
283.361098 ,111.863,1324.549835,1996.987843,302.822575,2273.528581
260.461748 ,111.064296,1309.903941,2049.62363,218.646122,2436.234809
252.323372 ,114.958738,1379.433395,1996.801182,257.313102,2495.146565
287.968082 ,138.780995,1190.344833,1862.217464,235.792754,2316.660325
278.425344 ,113.956066,1218.446215,1897.162424,225.838162,2522.879014
273.254124 ,232.79283,1249.5353,1846.638172,227.879664,2602.47328
278.976791 ,116.634885,1260.949323,1842.253753,234.557002,2433.483767
266.680604 ,105.068268,1314.177462,1892.965561,243.283341,2465.802956
263.246903 ,102.964316,1268.233518,2073.139768,210.131685,2383.383758
264.12877 ,142.331569,1277.041499,1898.679127,187.090078,2298.626878
288.741194 ,157.017766,1281.317189,1912.942543,291.654909,2341.152023
281.230166 ,161.411359,1306.834029,1853.856529,234.483167,2343.43339
259.283965 ,153.668941,1326.101971,2078.819852,198.712668,2426.145003
273.493114 ,99.294428,1327.766036,1906.359656,217.820991,2564.263751
266.338854 ,113.421317,1338.739588,2126.237546,272.35006,2588.311119
296.994821 ,102.644465,1354.319274,2102.330146,250.068499,2433.026316
266.315678 ,125.24752,1347.48143,2041.874366,248.884759,2394.190135
277.475227 ,103.391133,1412.055822,1914.856282,234.071266,2302.330625
255.360195 ,112.502712,1360.463469,2036.51455,232.61649,2447.49454
268.274332 ,262.521879,1369.638007,1880.935994,208.666015,2587.380602
315.995786 ,155.787505,1333.793511,1873.64937,220.529892,2153.727888
340.166214 ,161.851472,1381.370289,1866.443913,237.277759,2182.88488
312.235996 ,150.427346,1376.580523,1939.724299,192.677056,2586.963174
319.882834 ,165.500757,1334.354478,1908.35767,209.676475,2333.178372
379.941129 ,140.362805,1682.585936,2086.865796,261.018398,2550.228198
348.455049 ,127.192195,1671.568626,2133.609357,282.183861,2615.835152
344.781593 ,168.639363,1516.809556,2136.288757,265.135762,2602.542479
381.344775 ,135.099823,1496.167462,2065.713377,247.467457,2779.236808
442.693236 ,141.601386,1508.617793,2062.06473,301.017823,2611.11432
368.975164 ,126.055931,1594.309601,1975.150869,311.61418,2661.464664
416.636147 ,118.592175,1581.774955,2006.694059,287.233894,2651.582284
385.386888 ,123.086915,1570.503337,1995.856338,315.962425,2613.287616
364.577313 ,131.842648,1583.74878,2015.686172,305.749754,2622.39893
392.204147 ,102.982299,1601.149221,1912.378503,295.598853,2567.579443
436.395959 ,133.167122,1434.96505,1913.582779,279.09528,2477.193798
399.214075 ,125.047927,1522.954905,1854.587126,274.663094,2255.053597
387.84313 ,178.196365,1530.818205,1879.766434,315.198778,2308.201717
327.050586 ,166.339246,1627.467428,2079.148852,306.137533,2721.25427
389.697646 ,147.157389,1653.056814,2271.087166,283.789732,2425.389625
367.466772 ,141.61119,1588.228407,2248.416371,254.720793,2597.694349
372.505639 ,192.080578,1672.964927,2268.28734,273.516446,2671.574503
367.456651 ,105.082776,1640.053822,2241.020712,254.442643,2760.519905
378.721668 ,129.650985,1576.073838,2308.408532,270.799069,2598.558518
388.122818 ,129.981881,1665.638915,2225.564302,270.415161,2563.091305
372.238825 ,113.664445,1606.363791,2377.88524,271.145452,2585.452031
378.78367 ,116.17629,1667.159759,2287.223172,302.787979,2767.886498
389.410923 ,195.297324,1588.76182,2284.894455,293.837556,2667.758533
367.681014 ,132.993291,1687.795995,1914.344634,290.050326,2692.505916
402.651393 ,119.16699,1659.167612,1860.116049,296.693169,2884.819193
379.174865 ,184.043875,1637.70411,1976.630988,313.470807,2654.911455
394.150804 ,195.388215,1580.001653,1842.495646,282.639961,2806.087199
359.99873 ,123.100998,1684.559267,2010.548117,300.647745,2860.424108
336.916151 ,148.103805,1714.075186,1899.993178,348.466118,2278.126014
355.954922 ,111.66104,1478.198574,1987.202584,372.409669,2379.531281
227.876426 ,92.076355,916.164448,1770.700043,188.480253,2294.828356
150.516616 ,90.628056,999.451893,1781.061159,185.194316,2394.214208
187.267411 ,99.559141,1089.614496,1854.12463,246.473783,2365.234313
196.755693 ,131.112858,1023.907522,1993.098979,120.211782,2377.747685
204.315852 ,124.319831,1080.810643,1858.299905,272.053263,2390.488352
241.354553 ,114.688616,1059.695938,2065.50438,197.834821,2402.347707
182.920343 ,243.935629,1073.379356,1899.021264,257.234197,2337.791108
178.259596 ,99.717142,1076.979837,1873.808141,125.297564,2495.099591
184.686355 ,119.524461,1050.07313,2011.81334,126.995643,2510.860447
185.038709 ,122.860192,1064.098677,2113.49253,147.063238,2514.41963
189.385944 ,259.02364,1111.892205,2104.813883,210.861141,2508.815805
187.119859 ,108.987549,1089.48607,1917.303969,135.914487,2637.481306
173.363659 ,111.565363,1074.715575,2056.10207,301.711445,2476.64889
203.387348 ,109.414238,1132.79932,2066.91991,140.662985,2648.74085
182.362478 ,120.435487,1142.274836,1881.021153,155.733941,2531.243968
170.307365 ,137.782487,1078.490548,2105.211688,168.427606,2209.372598
205.141695 ,206.719245,1155.775027,2100.510344,132.662732,2258.069904
173.850945 ,112.097933,1113.405636,2022.688224,144.679577,2175.370776
187.898913 ,129.482228,1160.569894,1824.613793,187.490104,2317.600243
192.121986 ,89.899565,1221.644647,1777.698193,168.950462,2227.124071
176.707441 ,128.482086,1068.910803,1794.639685,136.904152,2571.155277
168.230515 ,135.352261,1180.701435,2078.464767,184.714401,2529.533423
198.121449 ,122.710833,1087.756652,2028.971918,127.760442,2510.303041
160.685166 ,110.656452,1077.653239,2130.459394,146.477545,2455.853782
207.484252 ,100.441631,1094.987698,2157.055464,123.527097,2498.751574
180.968455 ,103.723557,1105.808003,1821.62556,142.517477,2785.667277
182.713329 ,159.877568,1038.009693,2314.939223,127.782157,2746.917614
161.729133 ,108.472016,1101.042869,2180.877049,116.077895,2471.76796
157.732217 ,237.116518,1049.989344,1994.816485,147.360868,2648.570129
156.742198 ,251.113521,1075.825672,2092.49235,136.236418,2442.239455
3074.03547 ,3912.825904,16482.586141,90113.197737,4785.285771,157280.006619
3054.921522 ,3830.177053,16642.373742,85358.969247,4266.356873,162826.026673
3034.87027 ,3809.078247,16354.848694,84549.487397,4533.719411,155062.453029
3024.482533 ,3942.360865,16608.521436,81440.933773,4822.141381,154867.41492
3009.137606 ,3974.165018,17170.91326,82038.179315,4882.17935,171218.581426
3107.072878 ,3842.026011,17152.796042,82250.250619,5292.085986,164738.849693
3286.038996 ,3717.573193,17529.680021,85948.104938,4852.545295,149008.22059
3204.258602 ,3903.847956,17592.838322,85811.72086,5337.631854,149648.213519
3347.629994 ,3889.641978,17406.454474,81300.041255,4562.691169,164130.069392
3241.405968 ,3742.530357,16728.249964,89029.062563,4570.577548,178521.934128
3328.109535 ,3929.921774,17556.821762,87330.698757,4672.144106,157275.357707
3436.125323 ,3852.899586,17851.801088,89121.083817,4638.627295,150047.222938
3342.525774 ,3808.299925,17460.781838,89608.433433,4916.450121,168479.544942
3299.487732 ,3622.686683,17637.473178,89102.283428,4887.130282,159563.329932
3181.460365 ,3636.135382,18139.769044,89196.231788,4583.012205,148586.356915
3232.070931 ,3735.25647,17976.063676,88520.285787,4488.340168,184069.91607
3304.9912 ,3673.000154,17982.043921,82814.32488,4814.324404,204194.453774
3330.827583 ,3738.615424,18168.59452,90163.309114,4910.704479,151128.178705
3465.144248 ,3752.620318,18066.735794,89115.464987,4668.911861,158261.630737
3339.117273 ,3756.361329,18184.897773,89314.061365,4726.015135,151568.860819
3123.397523 ,3759.866945,18099.711863,83299.335384,4611.996499,135696.982612
3441.918069 ,3773.828735,18028.35806,81852.924723,4814.179414,183092.460857
3146.04587 ,3740.100918,18348.622128,83233.360723,4841.405008,159175.496763
2756.466721 ,3707.019613,18035.410561,81440.610067,4935.391658,185012.956057
2808.587739 ,4002.089113,17504.705207,84968.310058,4997.240611,159236.199889
2728.502225 ,3966.976676,17792.163255,84466.128464,5194.000214,166562.610991
2749.17244 ,3942.428422,18120.567974,85085.260214,4909.006514,173227.721773
2812.010138 ,4166.295718,18082.550761,83705.108079,4930.324674,151478.414266
2951.487639 ,3807.291685,17932.948694,79092.635503,5200.07025,173032.979216
2815.415402 ,3848.806218,17650.679897,76394.998724,4693.742343,147238.570141
960.383491 ,3390.572458,11457.637925,31979.753416,4990.301046,285059.358796
951.136771 ,3426.916341,11347.802214,31814.703137,5046.367108,241576.565599
938.864072 ,3445.282486,11566.278577,32280.458924,5783.824589,288074.040466
899.270457 ,3547.410059,12013.368456,33034.001214,5800.373854,269929.364929
992.181074 ,3415.444415,11655.189826,38135.302203,5820.596988,288805.360658
893.271972 ,3378.9872,12509.074162,37469.922987,5939.310725,288466.292363
963.679704 ,3585.775668,12432.60977,35099.057794,6206.320489,274111.382293
938.355288 ,3612.190984,12757.230204,36276.059398,6349.180466,222830.801743
970.950324 ,3600.420206,12687.0997,37916.940381,6515.376027,217617.034147
955.465804 ,3679.071677,12407.786197,38281.859643,6052.315272,221914.180661
965.655423 ,3607.158012,12265.36825,33850.515703,5885.197603,220530.978388
1095.587011 ,3536.516852,12528.100922,34437.115784,6322.016604,251937.497117
1106.291382 ,3452.880592,12600.10727,35733.991896,5908.765954,232378.388617
1074.671896 ,3552.785046,12893.415753,34994.203086,5839.452753,224630.451012
1027.283209 ,3498.876768,12219.536925,34194.070731,5342.480046,219414.162126
1031.172135 ,3541.353983,13012.661831,37779.270711,5535.650929,215794.717358
1092.767902 ,3443.757258,12717.280011,35686.892845,5865.210973,224448.524942
1104.711806 ,3415.253178,13104.577431,36421.683938,5982.173515,225755.024542
1017.32637 ,4324.067178,12527.869764,35671.39554,5991.936108,322435.625681
1112.070534 ,3646.051508,12914.384232,35577.510696,6014.956672,225638.050735
1167.787122 ,3564.98869,12897.544402,37127.872447,6089.386648,235774.214761
977.799511 ,3437.170297,12848.538341,35119.443852,6121.649522,255541.702523
951.763705 ,3475.616577,12286.148206,34160.015601,6008.51839,266755.089507
959.862103 ,3489.951232,12848.73008,33787.245714,5854.531855,235082.699464
900.974158 ,3511.18506,12635.432373,33179.69041,6030.868474,262228.760569
898.605359 ,3535.927009,12540.624483,33301.096325,5634.678647,254217.670253
914.21186 ,3480.18355,12783.67222,33032.796706,5930.555598,249789.837308
1046.25901 ,3124.918761,12711.439345,32442.868541,5910.906557,233693.548199
852.877076 ,3225.269592,11631.191186,36967.269789,5842.102344,235093.059058
919.341496 ,3174.89841,12402.950468,33104.338042,5969.36215,261923.434983
11438.055866 ,32727.430553,154335.691197,615540.772631,80821.852061,3193415.412851
11459.572914 ,32102.372463,157549.911991,629362.989232,80362.98614,3823714.894033
11047.687714 ,32619.057927,157917.614877,616855.881652,80487.219055,2954522.750708
11209.955175 ,31680.264958,158492.907216,636074.617508,80964.481828,3046845.14871
10865.4328 ,35087.437278,159923.036881,631656.14418,83761.005339,3253217.138735
11253.315492 ,35005.11715,160432.321482,632680.97732,84856.940193,3348672.400551
11093.42637 ,35470.79246,160433.026786,643467.596855,83517.190942,3085411.944937
13529.086643 ,34667.503843,158861.485722,641919.217862,87532.722339,3084751.05433
12377.46332 ,34771.318848,158080.522716,638208.750735,82190.527657,3205794.031901
12492.557064 ,34760.585998,161138.888379,636078.169684,89999.260613,3048606.132977
11963.742753 ,34001.901038,158657.668449,631733.277958,85338.791979,3379497.713488
11823.124606 ,34128.555913,160480.149704,610149.483144,89832.32947,3309356.54429
12552.88885 ,33803.402978,161187.370475,635476.394804,83642.028136,3276846.539303
12300.267129 ,33489.977932,160471.325554,636256.20357,90059.301009,3704793.985407
11176.056706 ,33217.212231,162384.868254,623246.753977,92329.885725,3315161.40349
11848.970376 ,32086.544393,161746.724538,633998.064137,88805.520132,3106580.927591
12024.44963 ,33316.926039,159679.676422,634355.002266,86518.66753,3086350.735016
11306.891361 ,33128.535877,160078.636942,630706.959654,87684.418464,3034564.305903
12379.162756 ,29772.846513,160060.515995,601341.933437,100615.503447,3074692.930857
11965.039514 ,29538.897815,157645.088305,612398.587538,83654.354545,3186070.883832
12357.94941 ,32681.352725,160555.232973,613055.53313,80639.609046,3162048.334383
12806.798561 ,28588.33455,158712.388175,595598.653295,78360.57116,3064476.327996
12723.533512 ,32642.928612,158032.823206,612832.342571,74331.838844,3745939.209647
12216.423774 ,32791.27054,158102.101473,616926.426664,81288.99405,3226105.765954
12834.499748 ,32263.568526,147772.272228,577529.733251,73937.609485,3337882.772105
12663.002722 ,29163.132582,159533.361228,566499.768291,77287.983601,3323055.118264
12345.821715 ,33159.37003,162971.089882,578479.311103,78164.445941,3126664.750042
12462.145254 ,33087.725065,159221.286002,567295.82179,78364.322199,3171557.972535
11864.640679 ,32645.502802,151559.381469,573888.982534,80976.264767,3577657.980704
11708.662814 ,32729.124623,157445.244304,574706.6765,79607.846806,3106706.880678
7066.773131 ,164.403738,50656.410592,182044.256195,5597.051772,138582.121501
6903.786469 ,171.814111,50277.739733,176141.376124,5729.334496,133566.80052
6722.043408 ,162.894219,50807.698809,179314.651913,5458.009124,128346.439852
7061.119742 ,165.465142,50596.84685,178249.429883,5789.451633,137246.171268
7075.700663 ,167.020951,50831.22864,183002.952478,5558.061783,140588.755578
6875.376218 ,160.128573,50929.384111,175790.229501,5505.510671,145479.841753
6842.351855 ,180.212654,51026.393551,179230.615016,5512.221842,133327.820138
7394.1728 ,168.546569,46165.849756,177487.168943,5651.427771,138263.57782
6081.468275 ,176.588926,46183.997645,178275.662329,5363.059354,128568.344277
5934.558563 ,176.790222,46484.776748,179480.669689,5533.384181,142385.271192
5972.802546 ,169.174414,46590.983721,182878.65854,5186.343284,138782.324892
6477.834625 ,182.205483,45501.490993,179285.157234,5502.619701,139776.979784
6516.08266 ,185.7687,46543.727573,180846.456983,5546.288003,135063.042703
6073.073933 ,163.706589,48377.558494,179095.447674,5217.375142,135737.384685
6045.175315 ,167.19204,47755.401683,181772.095497,5236.299699,137535.911796
5654.193964 ,164.312915,47794.883787,176408.517051,5458.22825,146412.180724
6025.052864 ,178.990523,48253.792684,179337.579686,6101.808215,140007.479448
6833.201776 ,238.239541,47804.120017,179440.552903,5254.042326,144940.971651
6971.688185 ,167.631703,48382.542294,183032.23308,5270.80933,146879.040907
7460.194738 ,191.060721,48264.889084,180646.157242,5496.635795,137770.628666
6762.170135 ,365.308275,48249.117433,180464.379452,4227.72776,142053.190955
7071.910767 ,343.960287,48260.766719,177541.887463,4646.921708,138018.182296
6886.528713 ,449.421865,48344.55491,175014.129172,4760.938382,143408.994383
6927.631603 ,164.244125,45382.285833,176159.297462,4757.729331,140030.151648
6790.153616 ,213.29949,51431.719364,172780.465168,4611.58608,144916.249252
6562.252809 ,161.582423,47721.44325,174500.417842,4857.919663,134356.112244
6320.275573 ,161.536939,47592.390639,173245.305616,4553.881012,140063.516754
5979.07082 ,163.706779,47923.512363,175655.287097,4701.039291,141374.827705
5843.081568 ,165.800086,48516.587069,173151.603763,4807.504465,141447.208502
5515.370392 ,171.208055,45295.875781,177329.824856,4823.949001,132524.994233
2122.041439 ,2599.760147,10984.271479,21417.866666,5526.047703,35756.419199
2055.025033 ,2545.35558,10969.165785,21845.874698,5268.765732,38813.007504
2081.018458 ,2790.153589,11274.713229,21734.450333,5306.255383,39310.457286
2029.015483 ,2786.291078,11231.487901,21355.438797,5211.089391,43169.294684
2094.841126 ,2755.876237,11337.7745,21990.266339,5586.26915,40195.699563
2115.670335 ,2806.11478,11123.219124,21539.898871,5580.224474,35990.372984
2082.702926 ,2779.895344,11132.287914,22337.795758,5572.637001,38967.134623
2060.270096 ,2771.380531,11057.600918,22538.398098,5229.839242,38960.622886
2128.166696 ,2782.516516,11093.558951,22792.453235,5380.211533,38604.83169
2079.33641 ,2766.754973,11122.166493,22185.976651,5369.578742,39188.730436
2225.568486 ,2777.395041,10780.101388,22405.414246,4906.767768,41171.711616
2084.254126 ,2790.427062,10918.753856,22697.447385,4849.177494,41442.619324
2350.414486 ,2762.991171,11427.711568,21582.383589,5272.504703,42488.136347
2624.785996 ,2792.797433,11443.666951,22021.089289,5017.609444,43685.524299
2406.362965 ,2593.043785,11509.138747,23435.302852,4999.932876,40133.494649
2272.895651 ,2733.732612,11252.782364,22150.973055,5042.772939,42688.023545
2473.12452 ,2707.294331,10788.686309,22504.567803,5080.447863,41386.89955
2440.054855 ,2810.236045,10057.857762,23262.804672,5116.17736,42139.034633
2451.871664 ,2877.70176,10094.549585,23321.108291,4996.498998,45965.85429
2349.629666 ,2873.871435,9787.343631,23248.095682,5481.64468,47548.256985
2594.996415 ,2836.522559,10967.359177,22438.708922,5163.169088,43872.764233
2095.000395 ,2821.142119,11014.339955,21894.78638,5227.716899,41830.835571
1948.533936 ,2847.531385,10859.288714,21500.230489,5144.661578,42979.624309
1945.357783 ,2813.819576,10898.947513,20494.291718,5373.322993,40993.217004
2072.366667 ,2805.821078,9405.896142,21892.341231,5285.547552,39299.309721
2014.93184 ,2903.303544,10652.268165,21862.484462,5136.639771,41613.15686
2194.335817 ,2539.688828,11174.124131,21974.088726,5525.500307,41388.836865
2238.375071 ,2592.459449,10972.352621,22777.053694,5474.125329,39632.955276
1971.717204 ,2916.68221,10856.110007,22514.772764,5380.377477,38756.133624
1903.880677 ,2803.638908,10949.009132,22879.839551,5228.349057,38914.75098
1207.6261 ,45.311078,5343.128999,22115.751795,2160.508131,21968.153374
1199.918421 ,63.415377,5682.40611,22288.697145,2361.229039,21266.262658
1243.364724 ,55.437262,5762.224718,22141.112966,1968.744333,20865.993914
1251.458047 ,48.025633,5573.736477,22919.636679,1952.832212,22062.285767
1218.527481 ,59.875771,5565.798338,24595.770652,2384.823646,20934.834995
1182.846795 ,90.569026,5191.301048,23753.981443,2092.213518,19710.80858
1225.716104 ,48.312032,5471.203366,23140.731501,2257.103888,22227.463143
1222.71688 ,105.299992,5600.694033,23568.488973,2107.791121,21669.606268
1145.188959 ,149.917787,5198.207467,23530.156382,2148.702687,20191.636665
1145.668962 ,47.361839,5343.392354,23348.841744,2244.462695,22015.941452
1188.696513 ,85.227936,4750.891611,23178.263122,2142.666301,21446.042957
1098.266382 ,97.471471,4847.958955,23506.550977,2282.662776,21106.390331
1194.083463 ,71.082051,4959.285657,22961.676987,2321.989738,21119.53953
1258.487183 ,91.801835,5093.525615,24466.242407,2311.993281,22434.264585
1277.676517 ,77.195923,4920.549192,23369.110132,2178.352552,22328.375746
1221.303091 ,38.69558,4942.639038,21962.261428,2083.759216,21727.493908
1140.282416 ,190.739092,4954.893128,22228.893251,2165.775257,21441.837463
1228.632111 ,31.560527,5161.099259,22392.17677,2278.98722,23174.911099
1581.902225 ,88.093419,5721.579796,22910.924661,2196.413785,21396.817998
1470.141049 ,68.423051,5694.768631,22823.639076,2102.14249,21315.6878
1734.139749 ,106.33948,5781.619958,22951.905898,2134.92775,21964.174916
1229.199296 ,70.081356,5563.543306,22391.403398,2146.856547,22108.669591
1171.026311 ,48.94381,5224.021385,22520.271368,2045.639009,23422.322811
1130.887614 ,128.651328,5665.394124,20689.818038,1995.081885,22808.209796
1186.019175 ,30.505488,5561.267927,20039.988535,1891.781656,22938.28362
1250.819059 ,155.650853,5345.313024,20922.205928,1920.713688,21857.723635
1218.32945 ,99.624081,5514.026862,22802.737295,1939.147153,23382.694351
1169.725876 ,60.154602,5693.452196,21784.493036,1876.930497,21367.234363
1238.306799 ,59.495708,5772.169312,22493.371359,1890.608372,23779.868204
1111.37146 ,114.573214,5540.707888,21495.282895,1762.093598,22952.271367
1778.955122 ,1596.028285,6562.658628,13916.637178,2839.263079,18082.380808
1938.025129 ,1589.456536,6697.327193,13349.515752,2891.059371,16761.013893
1825.844867 ,1603.839174,6530.265912,13457.303246,2845.2328,17344.622504
1912.944089 ,1580.5329,6285.965151,13434.334716,2975.294981,17671.313788
1986.577064 ,1579.441333,6130.513025,13406.150509,2984.75935,18025.59135
1836.984685 ,1564.027467,6072.756046,13561.831013,2857.708434,16654.24462
1827.791451 ,1569.085978,6275.700456,15347.785511,2982.454493,17226.45204
1902.268305 ,1495.237431,6168.673189,14931.496669,2885.688412,16859.332289
1957.206371 ,1510.154907,6143.230827,14354.276405,3334.292317,16996.033395
1979.55636 ,1482.702486,6230.100208,13637.622921,3370.790355,17521.621798
1930.637939 ,1654.024919,5472.877555,14177.508916,3106.060166,20254.407695
1917.48622 ,1623.330863,5740.90968,16180.826119,3208.195606,16808.77557
1838.256273 ,1690.584613,5493.725111,13891.68944,3295.311123,17872.520515
1717.060136 ,1595.315845,5759.587081,12626.695705,3090.954369,14438.837505
1789.365378 ,1720.723429,6302.148092,12838.810887,3201.967674,14344.885546
1835.812683 ,1693.554827,6296.868339,12984.010153,3331.051565,15600.988962
1821.944845 ,1611.298359,6190.381141,13102.423268,3150.611042,14990.031785
1815.780613 ,1640.971874,6513.834522,13346.041032,3319.09565,22923.633762
1747.338553 ,1582.738787,6363.268515,13441.166846,3254.260876,20830.905042
1890.442812 ,1593.058975,6374.770092,13087.080473,3197.779988,17975.648535
1859.01982 ,1652.275045,6624.390239,13656.684103,3193.892762,20141.345277
1822.629565 ,1469.164161,6462.614849,13514.28818,3164.159555,17950.568283
1785.542041 ,1583.700052,6262.980509,13980.180462,3360.296513,18556.976079
1815.992911 ,1593.723396,5999.444635,13586.489655,2840.472331,19546.673062
1865.118819 ,1586.004532,5615.617948,13651.443554,3015.677982,17707.0696
1761.04456 ,2203.251348,6207.31246,13913.793561,2931.77372,18373.918071
1728.35258 ,2142.407509,5492.103924,13623.62079,2773.610859,19996.04373
1771.117223 ,1914.63964,5962.44693,12760.953673,2745.595973,18358.946815
1740.867911 ,1609.198957,6597.827717,12828.920835,2654.996378,17365.910206
1912.374249 ,1611.261541,6582.076608,12375.22253,2684.315357,13470.703241
1383.888893 ,334.459797,6848.654573,23791.146601,3247.65146,24805.36478
1692.383255 ,2168.838805,6432.322163,24476.528248,3040.263306,26035.684742
1948.968781 ,48.836851,6826.976522,24142.64546,3217.23279,26837.363951
1810.547663 ,199.009702,7033.876341,24212.075815,3250.69097,26682.600397
1696.25231 ,42.50177,6766.845885,25551.228776,3118.662176,23288.450312
1789.128601 ,48.387492,6791.897583,25702.063944,3177.297848,22616.687407
1755.352648 ,47.367084,6758.836797,24806.107834,3265.41868,26301.435212
1884.66805 ,86.939703,7025.540277,24439.271853,3069.249639,27756.881198
1838.499239 ,133.877671,6728.524307,24489.038176,3057.10832,30644.633592
1817.977647 ,198.405063,6908.265807,25187.334832,3059.15592,27203.711098
1812.095992 ,2052.924944,6420.853278,26397.111302,3091.385056,27454.779874
1780.191117 ,213.943418,7000.471517,25303.397574,3135.386282,25851.315552
