PB-S,80|8|33,97|22|2,95|23|3,72|12|37,69|16|36,68|15|38,69|12|40,67|16|38,0|121|0,44|10|67
NBC-S,82|16|23,94|6|21,92|7|22,82|12|27,75|11|35,77|7|37,70|18|33,75|9|37,67|10|44,0|121|0



p=0.05,SMM5-S,ES-S,CAWPE-S,SMLRE-S,WMV-S,RC-S,SMLR-S,MV-S,PB-S,NBC-S
SMM5-S,0|121|0,42|6|73,42|5|74,18|48|55,37|6|78,37|6|78,1|47|73,35|8|78,34|3|84,24|11|86
ES-S,73|6|42,0|121|0,3|92|26,53|9|59,11|30|80,14|26|81,50|8|63,10|24|87,2|18|101,21|4|96
CAWPE-S,74|5|42,26|92|3,0|121|0,55|6|60,20|26|75,21|28|72,52|8|61,18|21|82,4|19|98,22|5|94
SMLRE-S,55|48|18,59|9|53,60|6|55,0|121|0,48|11|62,48|12|61,16|48|57,46|11|64,39|8|74,27|11|83
WMV-S,78|6|37,80|30|11,75|26|20,62|11|48,0|121|0,4|104|13,60|8|53,0|108|13,41|10|70,37|7|77
RC-S,78|6|37,81|26|14,72|28|21,61|12|48,13|104|4,0|121|0,59|9|53,10|97|14,43|10|68,38|5|78
SMLR-S,73|47|1,63|8|50,61|8|52,57|48|16,53|8|60,53|9|59,0|121|0,53|7|61,40|11|70,34|13|74
MV-S,78|8|35,87|24|10,82|21|18,64|11|46,13|108|0,14|97|10,61|7|53,0|121|0,43|10|68,39|6|76
PB-S,84|3|34,101|18|2,98|19|4,74|8|39,70|10|41,68|10|43,70|11|40,68|10|43,0|121|0,46|8|67
NBC-S,86|11|24,96|4|21,94|5|22,83|11|27,77|7|37,78|5|38,74|13|34,76|6|39,67|8|46,0|121|0



T TEST,SMM5-S,ES-S,CAWPE-S,SMLRE-S,WMV-S,RC-S,SMLR-S,MV-S,PB-S,NBC-S
SMM5-S,0.0,0.48338313,0.52039649,0.01109818,4.22E-5,2.088E-5,4.0E-7,2.927E-5,8.142E-5,1.7E-7
ES-S,0.0,0.0,0.35991865,0.14016307,0.0,0.0,0.00102254,0.0,3.49E-6,1.31E-6
CAWPE-S,0.0,0.0,0.0,0.12067732,0.0,0.0,7.8272E-4,0.0,4.68E-6,8.6E-7
SMLRE-S,0.0,0.0,0.0,0.0,0.17011904,0.14682522,0.01023266,0.10899282,0.00409274,0.00339933
WMV-S,0.0,0.0,0.0,0.0,0.0,0.33977393,0.91415562,0.01062056,0.00327039,0.01816383
RC-S,0.0,0.0,0.0,0.0,0.0,0.0,0.83964752,0.01653374,0.00379647,0.0222544
SMLR-S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64977609,0.00998561,0.04003192
MV-S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00436921,0.0442425
PB-S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28465022
NBC-S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0

SIGN TEST,SMM5-S,ES-S,CAWPE-S,SMLRE-S,WMV-S,RC-S,SMLR-S,MV-S,PB-S,NBC-S
SMM5-S,0.0,0.00482965,0.00482965,0.02304262,1.931E-5,9.264E-5,0.0,1.931E-5,1.45E-6,0.0
ES-S,0.0,0.0,3.9194E-4,0.41325338,0.0,0.0,0.23727787,0.0,0.0,0.0
CAWPE-S,0.0,0.0,0.0,0.52453944,3.0E-8,2.2E-7,0.31731051,1.0E-8,0.0,0.0
SMLRE-S,0.0,0.0,0.0,0.0,0.23727787,0.12223637,1.0E-8,0.23727787,3.9194E-4,1.0E-8
WMV-S,0.0,0.0,0.0,0.0,0.0,0.31731051,0.41325338,0.0,0.00482965,3.9194E-4
RC-S,0.0,0.0,0.0,0.0,0.0,0.0,0.78506287,5.48E-6,0.01410628,7.6923E-4
SMLR-S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41325338,0.00482965,3.9194E-4
MV-S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00837999,7.6923E-4
PB-S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17268206
NBC-S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0

SIGN RANK TEST,SMM5-S,ES-S,CAWPE-S,SMLRE-S,WMV-S,RC-S,SMLR-S,MV-S,PB-S,NBC-S
SMM5-S,0.0,0.2588757,0.2990274,0.00489945,2.9173E-4,1.9454E-4,0.0,1.7918E-4,2.966E-5,1.0E-8
ES-S,0.0,0.0,0.13796361,0.10292122,0.0,0.0,0.00259447,0.0,0.0,0.0
CAWPE-S,0.0,0.0,0.0,0.14639655,0.0,0.0,0.00467739,0.0,0.0,0.0
SMLRE-S,0.0,0.0,0.0,0.0,0.26216331,0.18155557,0.0,0.17488496,0.00745419,8.2E-7
WMV-S,0.0,0.0,0.0,0.0,0.0,0.73570099,0.89402723,0.0,0.00875379,0.00143266
RC-S,0.0,0.0,0.0,0.0,0.0,0.0,0.94123461,1.3295E-4,0.01251198,0.0025506
SMLR-S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94123461,0.0432352,0.00119647
MV-S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01316555,0.00312472
PB-S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17406416
NBC-S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0

NOSIGDIFFERENCE,SMM5-S,ES-S,CAWPE-S,SMLRE-S,WMV-S,RC-S,SMLR-S,MV-S,PB-S,NBC-S
SMM5-S,true,true,true,false,false,false,false,false,false,false
ES-S,true,true,true,true,false,false,false,false,false,false
CAWPE-S,true,true,true,true,false,false,false,false,false,false
SMLRE-S,false,true,true,true,true,true,false,true,false,false
WMV-S,false,false,false,true,true,true,true,false,false,false
RC-S,false,false,false,true,true,true,true,false,true,false
SMLR-S,false,false,false,false,true,true,true,true,true,false
MV-S,false,false,false,true,false,false,true,true,true,false
PB-S,false,false,false,false,false,true,true,true,true,true
NBC-S,false,false,false,false,false,false,false,false,true,true



cliques = [1 1 1 0 0 0 0 0 0 0 
0 1 1 1 0 0 0 0 0 0 
0 0 0 1 1 1 0 1 0 0 
0 0 0 0 1 1 1 0 0 0 
0 0 0 0 0 1 1 0 1 0 
0 0 0 0 0 0 1 1 1 0 
0 0 0 0 0 0 0 0 1 1 
]

