Logistic_cvFold9,C4.5_cvFold9,SVML_cvFold1,NN_cvFold9,MLP_cvFold9,C4.5_cvFold4,SVML_cvFold9,Logistic_cvFold4,NN_cvFold1,Logistic_cvFold1,C4.5_cvFold3,Logistic_cvFold5,C4.5_cvFold1,SVML_cvFold4,SVML_cvFold5,MLP_cvFold5,MLP_cvFold1,C4.5_cvFold6,C4.5_cvFold5,MLP_cvFold4,MLP_cvFold3,C4.5_cvFold7,SVML_cvFold3,NN_cvFold7,NN_cvFold5,Logistic_cvFold2,C4.5_cvFold0,NN_cvFold0,NN_cvFold8,MLP_cvFold0,NN_cvFold4,NN_cvFold6,Logistic_cvFold7,SVML_cvFold7,Logistic_cvFold6,Logistic_cvFold3,Logistic_cvFold8,MLP_cvFold7,MLP_cvFold8,NN_cvFold3,Logistic_cvFold0,SVML_cvFold2,SVML_cvFold0,C4.5_cvFold2,SVML_cvFold6,C4.5_cvFold8,MLP_cvFold6,SVML_cvFold8,MLP_cvFold2,NN_cvFold2,Logistic,MLP,SVML,NN,C4.5
0.03537037037037038,0.03592592592592589,0.029074074074074096,0.0035185185185185467,0.008703703703703703,-0.01759259259259261,0.04425925925925928,-0.01370370370370373,-0.0066666666666666576,0.011481481481481485,-0.02833333333333336,0.015185185185185161,-0.021296296296296327,-0.00722222222222223,-0.002037037037037015,-0.018148148148148142,0.011111111111111117,0.011296296296296275,-0.015740740740740757,0.005000000000000012,0.0022222222222222404,0.03537037037037034,0.02629629629629628,0.005555555555555575,0.006296296296296318,-0.0033333333333333565,0.051851851851851836,0.004259259259259288,0.027962962962962988,0.02981481481481483,0.0151851851851852,0.029074074074074096,-0.013148148148148166,0.011666666666666648,-0.012777777777777787,-0.012962962962962983,-0.012592592592592626,0.009444444444444478,-0.014629629629629614,-0.0020370370370370334,-0.005000000000000023,0.009629629629629665,0.014999999999999994,0.009074074074074043,-0.012222222222222226,0.039259259259259244,-0.01537037037037039,-0.014814814814814791,-0.019259259259259275,-0.018333333333333337,-0.016111111111111093,-0.013148148148148135,-0.008888888888888861,-0.014999999999999994,-0.020370370370370355
0.0015002377653007013,0.0046776695105247325,-0.0021274188744062764,-0.002188021679659998,-2.9775734926423456E-4,-0.0025301678463108307,-6.969326156881579E-4,-0.0015200340331667098,-0.0010138570499806376,-0.0021382757064263734,-0.001252969198033486,8.47101788150632E-4,-0.004682129002523302,-0.0021509718591015805,0.00114429378376912,-6.478732591676195E-4,-0.004278558470848511,-0.0038418654521559905,-0.0019091036008169785,-0.0033283978423142013,0.0013875088049433197,-0.0026868023212348823,2.3012578206892397E-4,-6.06155229909966E-4,3.1025527093572205E-4,-0.0037799188418106626,-0.004877427380478979,-0.0033330611724813847,-5.934006282690918E-4,-0.004243049438656417,-8.510001849056481E-4,1.8703428709606248E-4,3.716368266793298E-4,-1.1035693101255999E-4,0.0021212153289521456,0.0013367910694261761,-0.0033519359173288595,-0.0014532588016919813,-0.0030411222803023736,0.0014988895907931436,-0.004389068565994003,-0.005159247988873479,-0.004873574785312806,-2.9111252822346573E-4,0.0018755756711017443,7.752444542210875E-4,-0.0026991309897396436,-0.004439748369364774,6.466600311825222E-5,-0.0010588832704787868,-9.233556737803128E-4,0.005821817799001687,-0.0017151472731307903,-0.002131130431273827,-0.0040123728622414164
7.064507974552899E-4,9.795691593226057E-4,-0.0011615609917231687,0.0011327955059998913,0.001310774174771508,7.07760228167494E-4,0.0017185249089436935,-1.464394295505748E-4,-0.0017988224243371542,-0.0012308704872106373,4.6091115838270413E-4,0.0020578038694836396,-9.610295484799117E-4,-4.7755266438523163E-4,0.0018651392997799314,0.0014824939722262952,-7.112647204714754E-4,7.223355378132457E-4,0.0012035982755868554,-4.476995223814358E-4,-0.0011736565751252666,9.177821420895886E-4,3.4916024981214157E-4,7.963912446764162E-4,0.0016842484284318449,3.595108363721344E-4,-1.840877829948906E-4,-8.71793054238305E-4,-3.5755348216274614E-5,7.138162680455195E-4,-6.770078815190798E-4,2.850598730606039E-4,-8.036929720747247E-4,-3.702003718446682E-4,7.518530870815554E-4,-1.1613195870999738E-4,1.941183020540656E-4,0.0019605585506748957,-5.607099768538016E-4,-7.895155236409379E-4,-0.0013571105727663956,3.720039104413505E-4,-2.463012074806592E-4,-6.492270110332821E-4,0.0015928433950114526,-6.004678120406948E-4,9.807074585336251E-5,-1.3266855965108718E-4,-4.830232638324124E-4,-0.00133991082782516,0.004526163712385289,0.058664391244461635,-3.1184478840326675E-4,-0.0010557411378055918,-0.0011611964958193426
-0.0017358547391906787,0.0020880845998585565,0.011266011053618408,-0.019553618150556916,-0.006006603613550225,-0.0068525381412074685,-0.014467275921357558,-0.010294904098579435,0.014958477051006343,0.010011950680525778,0.007833496881423747,0.01380232566399341,-5.112442271921647E-4,-0.0015118135166154382,0.01905254916844168,0.017377246756690827,-0.010744356914363384,0.013639394895743584,0.012428640095091275,-0.010170306499607451,-0.009628618987747273,0.0045082107230043095,-0.009187335120015872,-0.008497118204847462,0.011748494833267209,0.01638321431700322,-0.007727807944817829,0.016487871564517597,0.003271351228572572,0.011071875918583819,0.013607945291387898,-0.04180804189807792,-0.01117652470963028,-0.013772440506210949,-0.020850199758686242,-0.002190047616679806,-0.002564882461860481,-0.010825386790388199,-0.0056146133432239875,-0.018085289906326033,-2.1817687345437875E-4,0.0063944681845688285,0.006469857596462088,0.0167450073858791,-0.012749926682422771,-0.00748012518616914,-0.02273803012329193,-0.0034207106342114177,0.02330855419090712,0.007290811506343856,-0.002323665930313053,-0.0016454428211843694,-0.0036542345159010594,-0.006101311642293235,-0.0019490567009777138
NaN,NaN,NaN,NaN,NaN,0.003382241681691959,NaN,0.02247779348039506,NaN,NaN,0.012033094766264085,-0.0032424688504610667,NaN,0.018210096887303247,0.018944935738345152,0.004252656340183414,NaN,0.06420929692009988,0.040132264056814866,0.03770300808523744,-0.004437981653134267,-0.049242566375198825,0.0331591676010092,-0.019988762283550905,0.030372479231794813,-6.891541635919429E-5,NaN,NaN,-0.021528002304115026,NaN,0.015078402783967304,0.052822556360169165,-0.016972564258779087,-0.003741625776219082,0.03720885452787345,-7.212479466419934E-4,0.022660899273141168,-0.009085089715821067,-0.019938834577617814,0.021039466836945343,NaN,0.014094973800797335,NaN,0.024058542848051877,0.02450715077644181,0.03687860899148458,0.05766733770163282,0.045506718182480525,-0.020676174484930327,-0.005921002667874305,-6.815821778079822E-4,-0.009694085051141332,0.020493175016665543,-0.009012434782026783,0.01042488992792934
0.0034740124317203303,0.004131696623770246,0.0014074333205174815,-0.0017263204825545663,9.439693387493435E-4,0.0019147308412219418,-0.00107542449732686,0.005103447227971395,-0.002435826327090155,-4.2981893029384597E-4,-0.003976077010310172,3.578344125918916E-4,-9.202931107860561E-4,0.00411609926045979,-0.0011044004130911962,-0.00261687730266205,1.8064827069763645E-4,0.0036071076919316843,0.0013004198651547783,0.003793643843703576,-0.001518794190741087,9.655349723507049E-4,-5.857162206645746E-4,-0.001378223370449605,-6.00597527742582E-4,0.006060220837283625,0.006663566315602209,1.4275575100168118E-5,-8.417286250066806E-4,3.294779426044799E-4,0.0015248951351663894,-6.736490559853259E-5,0.0035287805535623644,-0.0012561162964296842,0.0030383087102915153,-0.0010068463320495565,0.002078057078974701,-5.661276836760098E-4,4.022339206183149E-4,-0.0012969139589992314,0.0035375211265909518,0.001749268437971733,-1.8165789486704887E-4,2.530589230918016E-4,0.002373231555415319,0.0030279453761880384,0.0020040080716541434,-2.8578827513272567E-4,0.0028255814960964297,-8.059479175374344E-4,-0.002701993211858807,-7.22132789197268E-5,-0.0010515247797208212,-0.0014310023826595594,-0.005421941826353238
0.01252802236033943,0.021944468819468814,0.017414123816562835,0.0353158848585678,0.02039339386900361,0.005549277500497022,0.026672902511317115,0.014993044794874061,0.04656953635612173,0.02401735656308828,0.004118588417368907,-0.005405197325929016,-0.004177017134334219,0.019700456514480897,-0.024116096219754767,0.011365503133795812,0.04097823274652541,-0.029171458439751122,0.011993421597080119,-0.004033023164120717,0.007366001573318642,-0.01072400599839624,0.006969372365713814,0.055566803737535427,0.03469965451672768,-0.004646584143535367,0.012694123480413792,0.033131508131508135,0.052819393673052197,0.011399129544290813,0.02920203423252204,0.030350463505951313,8.506913232522877E-4,-0.026256395768590905,-0.0027394792638695134,-0.009979890010377811,0.0031819513526830452,0.038843631602777935,0.03533346460175727,0.019822212733798097,-0.005584235523751664,-0.018780082347155513,0.021799826638536305,-0.026006168307997582,-0.03346682523511793,-0.010215001983294674,0.014750100115953754,0.008317141777507621,0.011395196075074117,0.026186953702197587,0.007982775171544465,0.016483444268273653,0.00196038588859467,0.0366334149818106,0.001830536807181804
-0.01187877459122509,-0.011798602826710606,-0.0333615667213929,0.031076783714763044,0.005581892491387336,0.005497011720588992,0.005110632926821483,0.026023282226604348,0.023952906182791264,-0.026077459554120608,-0.0013019724593175352,-0.010117658478746183,-0.005822756960407645,0.027002626981881297,-0.002946643332681992,-0.031006599561337393,-0.027186474551417057,-0.005820370370549073,-0.007338431195734267,-0.013292671713753843,0.0047807579689412944,0.006366018082428763,-0.032157763088026585,0.026679729966989713,0.031090835036377495,-0.007186478467176516,-0.01872385599635388,-0.0117373737347805,0.017687968727667383,-0.017408449673658528,0.01992209782243427,0.03506532122981459,0.011867005888352393,-0.0031933503996674144,-0.032150597237528555,-0.016817762346988605,0.019384500846395942,0.01042045451105628,0.004899234500219729,0.006184217652888813,-0.004688290164600769,0.02259613318339138,-0.011950513806765555,-0.0017349696555611397,-0.02524689912761002,0.02263590452926874,-0.0018493613951935163,0.02646390974469793,-0.0010314196933905284,0.03614309096815408,-0.010453110812586859,-0.013364332837042487,-0.0053702586802997256,0.004563853793712754,-0.012571617475212963
0.020098670098670106,-0.0033301158301158058,-0.013778957528957561,0.02760081510081511,0.014816602316602336,-0.0028528528528528607,0.05375375375375376,-0.027571321321321316,-0.007094594594594624,-0.013374088374088385,0.03680555555555553,0.009084084084084084,0.01576040326040323,-0.025825825825825818,-0.018900150150150154,-0.0030593093093093065,-0.004920098670098697,-0.028359609609609624,0.00835210210210211,0.05302177177177178,-0.02149828399828402,0.011250536250536259,0.03026061776061772,-0.03398755898755897,0.016310060060060052,-0.020940583440583447,-0.034269090519090536,2.6008151008148167E-4,-3.137065637065469E-4,0.013049656799656795,-0.004279279279279288,-0.027027027027027018,-0.031976619476619464,-0.04053785928785927,-0.058596096096096104,0.03118296868296866,0.024045474045474066,-0.0041344916344916195,0.01728603603603605,-0.005700343200343227,-0.049088374088374104,-0.012406156156156175,-0.0211818961818962,0.01123444873444871,-0.05696321321321321,-0.006019412269412254,-0.014151651651651649,0.008807915057915065,-0.024798906048906073,0.007866795366795342,-0.021611337364762027,-0.026533639804187773,-0.006337159076885105,-0.013145337117939875,0.001282961043235009
-4.3967287939864115E-4,6.07722709763044E-4,0.001787579301303625,8.091249074778799E-4,6.404360472262375E-4,0.0016868409366478487,-6.980244612646754E-4,0.0012321294327917879,4.3558057537192255E-4,1.8366548045170016E-4,9.521550672787519E-4,-5.913775879989018E-4,8.248082668377547E-4,0.0016356537840062893,6.38828805976921E-4,-6.143100553713181E-4,-0.0013538573550954077,0.0025444531769314013,5.621534853208414E-4,9.345166481453338E-4,0.0022647678836302328,2.6014400447656646E-6,0.002714598369823958,5.59899689906096E-4,-4.980031252863689E-4,-5.673737608537029E-4,4.195698200463394E-4,9.785135759073176E-4,7.059503465425868E-4,-6.076131448010779E-4,0.0011374280012290499,-0.0013054270982453154,-3.254104880374327E-4,-0.0011148980916138214,-6.70186357845363E-4,5.917378305331307E-4,-0.0010943297671274074,-0.003017854927283422,0.0014009348365455014,3.570943159710812E-4,0.0014314381426336897,4.39463248621023E-4,0.001695472044266233,0.003365280364547437,-6.582744202527617E-4,-0.001902573534118975,9.9255561434712E-4,-7.40130870308886E-5,7.784908413784283E-4,-4.6583327276380484E-4,-4.027819933950072E-4,-2.9832698493205504E-4,-1.683702598552143E-4,-2.7154617013072093E-4,-0.0017150749067253188
0.02064102564102564,0.007264957264957262,-0.01985347985347987,-0.03623931623931625,0.0023076923076923014,0.0014102564102564088,-0.004401709401709414,0.02939560439560438,-0.02664835164835166,-0.03719780219780221,-2.9304029304029017E-4,0.009444444444444448,-0.0046153846153846175,-0.016117216117216133,0.01072649572649571,0.05487179487179485,-0.0184981684981685,1.2820512820512774E-4,-0.008803418803418804,-0.0023809523809524002,0.009340659340659342,-0.010641025641025639,-0.015293040293040312,-0.03076923076923078,-0.011965811965811977,0.04976190476190477,-0.005018315018315023,-0.04876068376068377,-7.692307692307794E-4,0.01717338217338216,-0.027509157509157514,-0.003034188034188051,0.016752136752136736,0.004358974358974341,0.04743589743589741,-0.01937728937728939,-0.011324786324786328,-0.03688034188034189,0.004145299145299138,-0.008498168498168512,-3.479853479853597E-4,-0.0012820512820512942,-0.013492063492063512,0.00478021978021978,0.004743589743589728,0.007606837606837605,0.03397435897435896,-0.0062820512820513045,-0.00838827838827839,-0.014981684981684985,0.008461538461538463,-0.005897435897435895,-0.011282051282051292,-0.021794871794871787,-0.00384615384615384
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.005208333333333365,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.01805555555555557,NaN,-0.029166666666666667,NaN,NaN,NaN,NaN,-0.03298611111111113,-0.03819444444444445,-0.05995370370370371,0.013888888888888886,-0.010532407407407398,-0.030439814814814798,-0.01620370370370369
