CAWPE-S(ConTie),CAWPE-S(alpha=4),CAWPE-S(RandTie)
0.04938271604938271,0.014696106362773036,0.012013295346628679
0.0018827128465245147,5.121807026977731E-4,-0.001130728326462338
-0.03956834532374101,-0.04304556354916067,-0.03021582733812949
0.0036832779623477306,-0.007221483942414179,-0.009573274270948683
-2.406738868832766E-4,-0.010108303249097469,-0.016486161251504223
1.477104874446115E-4,-0.0013211882488101123,-0.0015099294272115612
8.844870504740181E-4,-0.008690099982934055,-0.008036297512490527
-0.0021845624222822917,-0.0023081757539004616,-0.0021774874273358335
-0.0017644032921810752,-0.004279835390946515,-0.004840534979423879
0.006836192810457524,-3.712214052287647E-4,-0.0016858149509804022
0.0017167075163398659,-0.0012885518790849684,-0.0022684334150326743
0.002057213392005508,-0.004971585671804483,-0.006963714622357949
0.007161532850810748,0.0028395091414785208,0.004150495747869927
1.6739489546252484E-4,-4.3824171910711676E-4,-5.096356230251583E-4
0.0018177995960998597,0.0013178482125624188,0.0011337276138812598
2.3283474195080108E-4,1.3002280406785675E-5,-1.8208089011982896E-4
0.009404586576898796,-0.007865207938845643,-0.010309278350515467
1.1721840625938951E-4,-6.0080764730000937E-5,-4.2438578525128E-5
0.005902777777777765,-0.004166666666666678,-0.005902777777777779
0.03884140550807217,0.015764482431149102,0.013746438746438756
0.06557232704402519,0.034943396226415145,0.01583647798742142
-7.246376811594309E-4,-0.019565217391304353,-0.028985507246376798
0.032026143790849664,0.009150326797385607,0.00522875816993463
0.04978213507625271,0.011074800290486556,0.005301379811183728
0.003663003663003676,-0.005860805860805858,-0.00879120879120879
-0.015291666666666667,-0.02141666666666666,-0.023374999999999993
-0.014458333333333325,-0.015291666666666667,-0.01670833333333333
-0.00966072173550272,-0.014126929495202344,-0.014041197329995833
0.014074074074074072,-0.019999999999999997,-0.04592592592592594
0.02006539069101061,0.0012171975068268374,-0.005746788631326314
0.007675675675675667,0.00542342342342342,0.003666666666666666
-0.002857142857142858,-0.010158730158730152,-0.013333333333333334
0.004201345102984459,0.0016390815468684372,0.001378415300546428
-0.0014977419539244142,-0.006098725204367457,-0.005906076716400839
-0.0023321870138377204,-0.003622325516946012,-0.00360802171708583
0.020194425457583366,0.002726513252829055,4.5188729399256997E-4
0.01691355253806156,0.006390977443609006,0.0038791007369169037
0.008405797101449279,-0.003961352657004831,-0.0036714975845410615
0.002200000000000002,-0.0028000000000000026,-0.004866666666666671
0.018765432098765432,0.005185185185185178,9.876543209876446E-4
0.0011544011544011598,-3.4632034632036123E-4,-3.1746031746032E-4
-0.0019338014030499914,-0.0023502980592533048,-0.003149144383704346
-5.973127257885568E-6,-4.047792329993453E-5,-3.818620707819094E-5
0.005073921726430005,-0.0034580017288145712,-0.006488270887358808
0.005060157049607813,6.541256311924926E-4,-3.1182713501254713E-4
3.333333333333299E-4,-0.0030000000000000027,-0.0021111111111111118
0.032789473684210535,-9.415204678362524E-4,-0.017748538011695913
-6.944444444444346E-4,-9.351851851852019E-4,-0.0011481481481481538
-9.742519137091121E-4,-0.0013221990257480795,-0.0013221990257480795
2.867090523766251E-4,1.3519390086147443E-4,1.3519390086147443E-4
0.047222222222222235,0.022222222222222233,-0.0027777777777777753
8.706599126364696E-4,1.2233991641148097E-4,2.211931011341317E-4
0.0012903225806451682,-0.011182795698924722,-0.013548387096774188
0.0070967741935483945,-0.0023655913978494684,-0.004731182795698926
7.950837834486505E-5,0.0016213465326826734,0.00206894228773881
0.0030925338281387474,5.019627469807183E-4,7.406934518442432E-5
0.00190237363771311,-0.0011534081845453014,-0.0016480482636877256
-0.0035016835016834945,-0.008787878787878782,-0.009915824915824907
0.006120482229293593,-0.0030108041639679618,-0.005555399109509093
-0.007169204599775532,-0.008289197601417142,-0.008614505665074412
0.009453006511611014,0.0037725567836092637,0.001690778699070313
-0.002407116692830983,-0.012938252223966518,-0.014939822082679233
