CAWPE_alpha=15,CAWPE_alpha=14,CAWPE_alpha=13,CAWPE_alpha=12,CAWPE_alpha=11,CAWPE_alpha=10,CAWPE_alpha=9,CAWPE_alpha=8,CAWPE_alpha=7,CAWPE_alpha=6,CAWPE_alpha=5,CAWPE_alpha=4,CAWPE_alpha=3,CAWPE_alpha=2,CAWPE_pb,CAWPE_alpha=1,CAWPE_eq
0.9384211752850994,0.9383378830499082,0.9385066463983482,0.9384249234187702,0.9385937408882206,0.9386332697749716,0.9385515878935358,0.9387625453348026,0.9388859219581793,0.9388069052828193,0.9387240863527784,0.9387667948488975,0.9388106664393585,0.9387689867498233,0.9101370129193617,0.938605527767799,0.9384762261622319
0.9410632201936548,0.9408762051153355,0.9409164627642889,0.9406610503470407,0.9401063894059063,0.9399651216559429,0.9394095661003873,0.9392243809152022,0.9388933329150719,0.9385229625447017,0.9380253942693556,0.9370694987603199,0.9364316386780154,0.9358733179506126,0.9028111166879284,0.9351316419311587,0.9350922788966268
0.9487490010272132,0.9485466463546597,0.9483203796782805,0.9482339164061684,0.9480738696167638,0.9479027905783537,0.9476746763961602,0.9476728288903458,0.9473978144534078,0.9472074157827673,0.9469084893420028,0.9467861580641518,0.9465037799968964,0.9461726541690821,0.9464986069806158,0.9458718802225031,0.9455471942720987
0.6953679653679654,0.6927272727272729,0.6910389610389609,0.6886147186147187,0.685930735930736,0.6847619047619048,0.6824242424242427,0.6812554112554114,0.6806926406926408,0.6777922077922078,0.676103896103896,0.6748484848484849,0.6728571428571429,0.6697835497835496,0.6218181818181818,0.6665800865800865,0.6647186147186148
0.7815280689494526,0.7809107849988354,0.7801362683438156,0.7801362683438154,0.7804390868856277,0.7804390868856277,0.7802818541812253,0.7799673887724202,0.7781155369205685,0.7768693221523411,0.7767120894479385,0.7759375727929186,0.7760948054973211,0.7756347542511065,0.7510307477288609,0.7745457721872817,0.774534125320289
0.5327019327019326,0.5333564333564333,0.5337029337029338,0.533044583044583,0.5337703087703088,0.5356029106029107,0.5362574112574112,0.5360341110341109,0.5353680603680602,0.535951335951336,0.5361630861630861,0.5355990605990606,0.5354546854546854,0.5344248094248094,0.5443443443443443,0.5338453838453838,0.533922383922384
0.6819682539682541,0.6810793650793651,0.6811269841269841,0.6813333333333333,0.6809999999999999,0.6807301587301586,0.680174603174603,0.6801587301587301,0.6794761904761905,0.6795873015873016,0.6793492063492064,0.6792380952380951,0.6791904761904761,0.6788571428571429,0.6736031746031745,0.6778571428571429,0.677047619047619
0.8392222222222224,0.8390555555555558,0.8377222222222225,0.836,0.8342777777777777,0.8335555555555554,0.8323333333333331,0.8306111111111109,0.8294444444444442,0.8283888888888887,0.8284444444444443,0.8281666666666665,0.8271666666666666,0.8264999999999999,0.8056666666666666,0.8256111111111111,0.824722222222222
0.9757287157287159,0.975757575757576,0.9756132756132757,0.9755555555555556,0.9754689754689756,0.9753823953823956,0.9753246753246754,0.9752380952380953,0.9750649350649351,0.974978354978355,0.974891774891775,0.9748051948051949,0.9747186147186149,0.9746608946608948,0.975064935064935,0.9745165945165947,0.9743145743145744
0.8851941727881402,0.8850605092062042,0.8851004280611875,0.8850566125394569,0.8849560616659377,0.8849916758508046,0.8850112764302629,0.8848235957960701,0.8847367512201153,0.8846105297561321,0.8844886070329381,0.8842639140644245,0.8842036252176618,0.8841528540982015,0.8850368006706771,0.8840810048993191,0.8840477407885993
0.8838029782165227,0.884228748524646,0.8837581602893518,0.8823511790441082,0.8823989130182857,0.8820656946115109,0.8817295601577294,0.8813963417509546,0.8809390343306993,0.8804124236864417,0.8805356729861614,0.8803684033223609,0.8785007807706274,0.8761532329154392,0.911474113729187,0.8754798941573342,0.8727926859407142
0.8004766023767381,0.7995486911893931,0.7988503624322388,0.7984597491950646,0.7974575892306404,0.7972280468699456,0.7966015445066711,0.7957355734756059,0.7952660791847076,0.7944901066713137,0.79323396559599,0.7921302063875343,0.7911904698418029,0.7905627702505407,0.7594153141633092,0.789700194198636,0.7886869167702641
0.7797183270050143,0.7792465274924782,0.7790197865845099,0.7788552424370578,0.7788268949319525,0.7789754775144969,0.7785576541174437,0.7785882319394215,0.7782988626590261,0.7778850354091753,0.7778399559408611,0.777773579950054,0.7775541128944552,0.7774902453764521,0.7713353263373689,0.776973996791016,0.7770890982741303
0.9867777777777776,0.9866666666666665,0.9865555555555553,0.9867777777777776,0.9867777777777775,0.9867777777777776,0.9866666666666665,0.9865555555555555,0.9863333333333332,0.9861111111111109,0.9858888888888888,0.9858888888888888,0.9858888888888888,0.9854444444444445,0.9555555555555555,0.9854444444444445,0.9854444444444445
0.5589928774928775,0.5572492877492877,0.5572136752136753,0.5558789173789174,0.5518931623931623,0.5508418803418803,0.5503603988603989,0.5481908831908833,0.5508076923076924,0.5508960113960114,0.5513404558404559,0.5476894586894587,0.5485797720797722,0.5476880341880342,0.5045441595441595,0.5445,0.5390897435897435
0.9723416337181127,0.9716920528703823,0.9713133045013949,0.9707842577954323,0.9703189312295996,0.9694750950998715,0.9685235818849915,0.9680207269024443,0.9671065032991863,0.9663996308396336,0.9651803800076184,0.9645338940214959,0.9631741070475129,0.9610031041955255,0.9818215187591746,0.9595487359980981,0.9582279978041456
0.9842885920679522,0.9842414385978419,0.9842414385978419,0.9841410369914161,0.9840406353849905,0.9841410369914161,0.9841410369914161,0.9841410369914161,0.9840406353849905,0.9835386273528619,0.9835386273528619,0.9835386273528619,0.9835386273528619,0.9834853792165466,0.9826395037017075,0.9833849776101208,0.9831841743972695
0.7044632447931435,0.7044632447931435,0.7043737593345306,0.7043513879698774,0.7043535935973784,0.704594952263919,0.7047937738286543,0.704867504805117,0.7048964930522732,0.7047644704918548,0.7046973563978951,0.7049900746762453,0.7049229605822855,0.7048580521158269,0.6835104137127013,0.7048580521158269,0.7048870403629832
0.875,0.875,0.8583333333333333,0.8583333333333333,0.8583333333333333,0.8583333333333333,0.8583333333333333,0.8416666666666667,0.8333333333333334,0.8333333333333334,0.8083333333333333,0.7666666666666667,0.725,0.7,0.0,0.7,0.44166666666666665
0.9767853780921042,0.9767583364321614,0.9767402989141238,0.9767493176731428,0.9767312947722187,0.9767222760132,0.9767042531122759,0.9767042531122759,0.976695234353257,0.9766862302113518,0.9766862155942384,0.9767042384951625,0.9766591885514091,0.9766050906144099,0.9712344123101823,0.9765870677134859,0.9765690301954483
0.8176984126984127,0.8162380952380953,0.8154285714285716,0.8146031746031749,0.8127777777777779,0.811968253968254,0.8113174603174602,0.8108253968253968,0.8095079365079364,0.8077301587301589,0.8065873015873015,0.8057619047619048,0.8044444444444443,0.8031269841269839,0.7866825396825396,0.8033015873015871,0.8024920634920635
0.8032592592592593,0.8009629629629631,0.800074074074074,0.7988148148148149,0.7977037037037036,0.7982222222222222,0.7953333333333331,0.7945925925925924,0.7939259259259257,0.7937037037037037,0.7928888888888888,0.7923703703703704,0.7927407407407405,0.7914074074074074,0.7662222222222222,0.7904444444444446,0.7904444444444446
0.9887528438427402,0.9886655558511515,0.9884442383721459,0.9880801993144985,0.9877684885256656,0.987454663386995,0.9867724860823458,0.9862107339764047,0.985337562700192,0.9844049888190831,0.9834072482687639,0.9821497878092561,0.980554701942161,0.9782780863250241,0.9906566057125917,0.9756562100520388,0.972369479249836
0.8632876239181669,0.8632208443275292,0.8632202113456274,0.8631535036672712,0.8630477323914836,0.8628888357061034,0.8627285100044736,0.8625670621636037,0.8624074605840402,0.8622337875783741,0.8622197257662131,0.8621659673747188,0.8620042845691214,0.8618567354879664,0.8483447611716676,0.8618426832897467,0.8617500866516078
0.8629000457013007,0.8629788479077626,0.8630194722431458,0.8629397810774907,0.8628475271626619,0.8628744956420724,0.8629011298485237,0.8628204683953292,0.8628467683288215,0.8628208351996266,0.8628079869745016,0.8627945027347963,0.8628085416607358,0.8626887971116005,0.8529261355423348,0.8626628314510676,0.8626224925916357
0.9832416529830322,0.9838765736179529,0.9838765736179529,0.9838765736179529,0.9834934318555008,0.9834934318555008,0.9834934318555008,0.9834934318555008,0.9834934318555008,0.9831759715380404,0.9831759715380404,0.9831759715380404,0.9828585112205801,0.9825410509031198,0.9682471264367815,0.9825410509031198,0.9816949461777047
0.32214329806621894,0.32161033805050027,0.32129599903264544,0.3210578111693731,0.32108339379299483,0.32159162488777093,0.321750083487744,0.3218906997017207,0.32178728215915503,0.3215551157454471,0.3215282762088037,0.3214149614065098,0.3213839947646574,0.32179444450573597,0.322031244117113,0.3220347780084089,0.3238800904977375
0.33076410430361597,0.330765858392881,0.33092236914791556,0.33078008780485607,0.3304843190588331,0.33033568601373187,0.3300860093512156,0.3302449698357856,0.33050050987593477,0.3304062495093091,0.33045923931657734,0.33049987521325097,0.3299597925001462,0.3299902291950968,0.331466273774424,0.32881111459124746,0.32796607960875196
0.5066027585578028,0.5065393069522952,0.5063292628603266,0.5058547213716627,0.5041496627750153,0.5039608721128065,0.5034177026633251,0.5014583480119541,0.5008004975535896,0.4999955491300395,0.4959786441469059,0.49407234461765553,0.49014152067176586,0.4901028604056982,0.42836057047889803,0.49011351406463144,0.4891703473447163
0.8233333333333335,0.8233333333333335,0.8233333333333335,0.8233333333333335,0.8221428571428573,0.8185714285714288,0.8185714285714288,0.8161904761904765,0.8185714285714288,0.8161904761904765,0.8161904761904765,0.8150000000000003,0.8150000000000003,0.8150000000000003,0.8207142857142858,0.8150000000000003,0.8126190476190478
