CAWPE_alpha=15,CAWPE_alpha=14,CAWPE_alpha=13,CAWPE_alpha=12,CAWPE_alpha=11,CAWPE_alpha=10,CAWPE_alpha=9,CAWPE_alpha=8,CAWPE_alpha=7,CAWPE_alpha=6,CAWPE_alpha=5,CAWPE_alpha=4,CAWPE_alpha=3,CAWPE_alpha=2,CAWPE_alpha=1,CAWPE_pb,CAWPE_eq
0.9951298779818102,0.9950972032510222,0.9950573916457748,0.9950163523228288,0.9949684873047813,0.9949116352154862,0.9948272728150213,0.9947627079966816,0.9946771332091228,0.9946052463646812,0.99451747137384,0.9944143934282366,0.9942744711775189,0.9941082416849406,0.9939041942774419,0.9909997679931526,0.993669242857096
0.9917308285204183,0.9917112705792458,0.9916895191961281,0.9916675290003912,0.9916476789236285,0.9916276761429414,0.9916054588343193,0.9915990381035906,0.9915672612898276,0.9915329342946755,0.9915059778505916,0.9914825861595272,0.9914365027797466,0.9914116689907124,0.9913500401173255,0.9886396131601958,0.991327206844415
0.9785760586472281,0.9785497712787837,0.9785205806869165,0.9784888299798494,0.97845414965642,0.978417885756578,0.9783807508897094,0.9783438535593023,0.9782987216315515,0.9782505281227368,0.9782028888656665,0.9781466719030293,0.978086179284079,0.9780275341709431,0.9779619741074735,0.9538341816024349,0.9778936691782221
0.7361511216056672,0.7358362849271941,0.7354348681621409,0.7349626131444315,0.7346005509641873,0.7339315230224321,0.7332152695789061,0.7328453364817002,0.7319637937819757,0.7310114128295947,0.729775678866588,0.7288469106650926,0.7275639512003149,0.7266902794175523,0.7254624163715072,0.7322943722943723,0.7243841007477372
0.8463079431632892,0.8462264150943395,0.845574190542744,0.8448986722571626,0.84425809457256,0.8435243419520149,0.8430351735383179,0.8425576519916144,0.8419753086419751,0.841160027952481,0.8401583973911019,0.8391800605637081,0.8381201956673653,0.8373398555788494,0.8357791754018169,0.8625669694852084,0.8339040298159796
0.5362349529016183,0.5363697030363686,0.5367174867174855,0.5367944867944856,0.5367752367752356,0.5366173866173853,0.5364864864864853,0.5362567695901017,0.5358576525243179,0.535563768897101,0.5352403685737007,0.5347783681117002,0.5339416339416327,0.5331125997792652,0.5319640152973474,0.5102243268909923,0.5305112805112793
0.7805695238095249,0.7802984126984138,0.7798825396825406,0.7793733333333343,0.7788146031746042,0.7782939682539692,0.7776768253968263,0.7770273015873028,0.7763028571428582,0.775463492063493,0.7745657142857154,0.773662222222223,0.7726787301587313,0.771553015873017,0.7704133333333343,0.7755041269841282,0.7692558730158741
0.8944962962962973,0.894311111111112,0.8942222222222228,0.893925925925927,0.8936740740740751,0.8933555555555565,0.8930444444444453,0.8926148148148157,0.8923333333333342,0.8918666666666674,0.8912814814814826,0.8907111111111121,0.890022222222223,0.8892000000000009,0.8884592592592602,0.8968666666666677,0.8873629629629637
0.9980685644322009,0.9980657658839476,0.9980618595770115,0.9980585071494166,0.9980549215094672,0.9980501406562016,0.9980443103473409,0.9980390339178219,0.998032795487341,0.9980264112991387,0.9980190068068857,0.9980090952818225,0.9980016616380257,0.9979939947818739,0.9979849286515956,0.9906216275307188,0.9979747547626334
0.9888879148342464,0.9888543108204325,0.9888203680375388,0.9887833253737851,0.9887433978150512,0.9887015032470087,0.9886589713424444,0.9886143127868433,0.9885667820407189,0.988517139542847,0.9884635729016426,0.9884091071287531,0.9883539949815447,0.9882951289772596,0.9882349397257746,0.9807949616900115,0.9881710246402869
0.9999611993981005,0.999960383955519,0.9999596421888967,0.9999588294048924,0.9999579581351126,0.9999570492746094,0.9999560534410571,0.9999551372197784,0.9999542525700621,0.9999536085744859,0.9999530491051037,0.9999525168141719,0.9999519454794139,0.999951295963063,0.9999503350448594,0.9911841741191335,0.9999489986060096
0.9456944557613134,0.9456371148054912,0.9455528415931254,0.945416727284535,0.9452217045094845,0.9450462060342243,0.9447911150613688,0.9444119572930745,0.9439609691657144,0.9433789731989269,0.9427252663338481,0.941836965746381,0.9408172106149573,0.9396118363798305,0.9382945236152495,0.8904511576023839,0.9367643437834057
0.9188118360501406,0.9188112574140969,0.9188051823503843,0.9188042022916224,0.9187743037814987,0.9187347650975077,0.9186868949364335,0.9186213154993322,0.9185403653225875,0.9184590254607488,0.918355935396887,0.9182319982426648,0.9180972184319207,0.9179424610037439,0.9177923466289959,0.8937299448973234,0.9176238179788092
0.9998751111111109,0.9998724444444442,0.9998706666666666,0.9998706666666665,0.9998702222222221,0.9998666666666666,0.9998644444444444,0.999864,0.9998599999999999,0.9998524444444444,0.9998457777777777,0.9998280000000002,0.9998079999999999,0.9997866666666666,0.9997382222222222,0.9991462222222223,0.9996546666666667
0.6738773020319236,0.673920131608199,0.6738155849006268,0.6743421742030141,0.6745674305277664,0.6744257098394913,0.674078527410964,0.6736253256858298,0.6733001822951401,0.6732577759992883,0.672598998710595,0.6722135040682938,0.6719593935351917,0.6709214067849361,0.6697205317682625,0.6365797234449334,0.6679205869014271
0.997239244715968,0.9971793296879402,0.9971178806813674,0.9970562921876124,0.9969958226935304,0.996936288243178,0.9968727645109664,0.9968078976558373,0.9967450792534449,0.9966789298825008,0.9966129384513084,0.996542786966509,0.9964758105141543,0.996403083771104,0.9963314414633212,0.9898281005469092,0.9962547887523201
0.9990748938244994,0.9990870831569089,0.9990947816826412,0.9991050463836176,0.9991153110845941,0.9991294250484367,0.9991416143808461,0.9991473882751454,0.9991544452570665,0.999161502238988,0.999161502238988,0.9991531621694446,0.9991396897494131,0.9991210849788935,0.9990627044920901,0.9664992237319886,0.9988317487201201
0.7390277593975499,0.7388951696757743,0.7387690077827157,0.7386230582600765,0.7384530358887118,0.7383254876012241,0.7381434918234252,0.7379297350096116,0.7377922298894048,0.7376354412830465,0.7373717742697813,0.7370336200649099,0.7365647666761209,0.736392601695184,0.7361841383873727,0.6652685509027341,0.7359543750196949
0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.6166666666666667,0.6166666666666667,0.5583333333333333,0.5166666666666667
0.9975982036152148,0.997577798124793,0.9975532706083692,0.9975214735141732,0.9974803604463179,0.9974272710901493,0.9973630337487642,0.9972787124934542,0.9971703704483212,0.9970453551490758,0.9968949353065973,0.9967383957659413,0.9965618989930102,0.9963634765498549,0.9961544323375691,0.9976925814446019,0.9959150137634668
0.921415873015873,0.9212126984126987,0.9208698412698414,0.9206158730158731,0.9204380952380952,0.9201968253968256,0.9199746031746034,0.9196761904761908,0.9194476190476192,0.9188634920634922,0.9184444444444445,0.9180825396825398,0.9176761904761904,0.9171809523809527,0.916698412698413,0.8669015873015874,0.9162730158730159
0.9602209421402969,0.9602278033794162,0.9601367025089603,0.9599929083461342,0.9598748182283666,0.9597235483870966,0.9595411469534052,0.9592902406554021,0.9590423348694315,0.9588177470558114,0.9585477777777777,0.9582531490015361,0.9579812288786483,0.9576165335381466,0.9571422529441883,0.9254210906298002,0.9566887455197132
0.9982999867296665,0.998283017549616,0.9982650166206601,0.9982511711097811,0.9982382800004537,0.9982205665305872,0.9981981624453626,0.9981741843652604,0.9981416837834841,0.9980036909738703,0.997525554982048,0.9969846984436516,0.9959871747125315,0.9945368058032683,0.9926165806145363,0.8753225733488255,0.9896884106392103
0.9707962075087126,0.970745335397519,0.9706861462067268,0.9706116882314231,0.9705237652808663,0.9704156155991495,0.9702822518756612,0.9701271087705081,0.9699437946975084,0.9697232235511187,0.9694581689148526,0.9691483193637611,0.9687915220837998,0.9683772731186739,0.9679103889066132,0.9686973056728647,0.9673721081243031
0.9704745847979704,0.9704190068302075,0.970348794004535,0.9702643971024607,0.9701563515697846,0.9700288240495314,0.9698697228786106,0.9696818032868947,0.9694543626973097,0.9691836655838806,0.9688605622096541,0.968477370996604,0.9680227496923255,0.9674988716731675,0.9669014782145535,0.9682988247020441,0.9662032145954252
0.9973778694514299,0.9973524652555696,0.9973256074445689,0.9972970196801321,0.9973100851818474,0.9972822242249808,0.9972501746609442,0.9971979126540832,0.9971564846225688,0.9971343169916707,0.9970458187063309,0.997004165440179,0.9969780344367485,0.9969282310836217,0.996875467503828,0.988944372949797,0.9967827806113181
0.7682977749452132,0.7685505589975548,0.7687591700305058,0.7689267077357739,0.769113892225201,0.7692857903797419,0.769459976905958,0.7695680421566781,0.7696089379641606,0.7696386514840208,0.769639579564348,0.7695556434015154,0.7694157725788382,0.7692095068006721,0.7689599289985554,0.7469358530553414,0.7686653106189726
0.7764992549767108,0.7765723874830339,0.7766593399698162,0.7767600307936414,0.7768936972058488,0.7770554420432068,0.7772600641119068,0.7774965552393839,0.7777528473324076,0.7780127329334895,0.7782398430492414,0.7784162926679542,0.7785233913214498,0.7785087776514398,0.7783605165212257,0.6982345103013278,0.7780508370965439
0.8349823339269182,0.83499715806177,0.8349668858560921,0.834947005155805,0.8349042583242527,0.8348127418582977,0.8346877598918199,0.8345491728595352,0.8343576336854553,0.8341752010028054,0.8339322944519465,0.8336624845723345,0.8333306751936915,0.8329364138457679,0.8325139072030663,0.8262905430971844,0.832016772151746
0.9906658919046706,0.9905738146697362,0.9905738146697362,0.9906021191357305,0.9905593248149973,0.9905747855447438,0.9905432208019328,0.9904672914402893,0.9904206095395041,0.9904189794010957,0.9903588104807445,0.9903453074810961,0.9903150133248388,0.9903446043574694,0.9903429742190611,0.9823347433833757,0.9904028434278664
