RandF,CAWPE,AdaBoost,XGBoost,LogitBoost,Bagging
5706.817822 ,5125.381796,132.130628,928.990049,2407.825907,232.102175
5445.380984 ,4672.511999,106.421062,944.870569,2362.077785,201.171286
5211.59693 ,4828.681898,113.305254,944.672596,2415.458364,212.425162
5867.929373 ,4463.398833,124.128682,944.223742,2430.125599,216.048442
5333.600228 ,4094.249468,115.490695,927.475993,2387.607325,184.234111
5670.73632 ,4368.862363,107.465344,928.000427,2419.141322,215.469674
5852.801391 ,5175.010184,121.605351,916.784224,2327.137991,208.470402
4823.182655 ,3962.79467,145.792228,951.872285,2517.439464,210.1205
5548.6454 ,3735.829425,95.513471,1020.138649,2616.272657,184.512647
5935.382076 ,3903.754496,92.786619,958.100394,2577.24145,197.828418
4444.112422 ,3375.165556,96.494791,986.941573,2287.411212,195.542327
4691.739075 ,3610.44718,97.458975,926.768459,2464.531643,192.988457
5474.705987 ,4857.407953,159.631372,1055.781865,2743.815782,252.791446
6192.650148 ,4659.72751,121.034161,1061.429708,2748.290763,267.04101
5693.889764 ,4631.649176,129.014754,1050.864718,2673.54669,262.078835
5726.786404 ,4598.440599,187.384778,1061.049609,2656.07802,267.345393
6462.448882 ,4654.062093,248.124927,1087.595811,2790.857123,268.791308
5879.921317 ,4919.971171,119.666047,1043.647475,2591.070251,270.474888
5927.151923 ,4640.755806,116.779131,1039.22063,2663.10991,277.928684
5668.103992 ,4583.023379,133.846349,1056.35116,2715.659808,268.736615
5858.188876 ,4165.879457,127.535205,1081.270909,2611.357648,272.069941
6712.103185 ,4278.238788,102.062632,1050.572147,2535.363739,277.393603
5995.114177 ,4238.049001,105.763791,1072.845591,2606.002571,284.665349
7085.409099 ,3979.914251,112.0632,1065.968949,2687.192173,267.956518
6232.650189 ,4254.074894,114.75152,1065.315297,2727.480011,262.963868
6164.831063 ,4517.256374,114.545141,1066.257864,2472.072459,259.338401
6466.707969 ,4292.000635,113.974961,1039.492233,2501.624492,239.841398
6561.397685 ,4132.362968,111.210184,1064.860836,2648.357469,251.076779
6824.100954 ,5276.790525,115.060356,1000.924769,2685.903561,254.850662
6778.184679 ,5148.506651,139.039116,1051.845319,2541.887724,269.239424
6767.350904 ,5111.627769,157.501017,1077.191249,2404.048408,255.126744
6547.901123 ,5120.919061,130.229792,1063.485995,2662.736689,276.32702
5607.21723 ,5447.262717,139.431752,1067.008065,2677.017626,257.909677
5640.792444 ,4964.396719,114.896485,1072.168776,2708.165604,263.900078
3535.136806 ,4704.331778,156.570512,1069.10385,2624.865593,267.440306
3532.444777 ,5283.940679,134.469916,1050.985404,2570.659056,266.717544
3662.662205 ,5246.038979,140.633316,1070.165396,2475.585007,271.870864
4671.368743 ,5052.22266,124.763258,1043.256162,2544.472583,270.999429
4885.345281 ,5232.894586,106.251467,1185.738082,2556.393713,289.267797
4891.084454 ,4782.845423,111.195565,1075.660369,2608.507286,270.854741
4962.607664 ,5072.225557,114.999317,1195.659658,2563.253541,266.315599
3937.405961 ,3632.523888,109.90751,1041.828901,2695.065622,284.984553
2887.474655 ,4661.785807,102.048669,779.812393,2433.887836,113.875703
3009.31487 ,4561.745308,113.702649,794.028183,2401.059963,132.100698
3397.078222 ,4333.879509,111.941253,847.58992,2805.504004,124.388508
3218.563885 ,4922.930952,134.119008,805.151984,2339.748583,120.920265
3486.500777 ,4809.82808,109.707284,804.726048,2362.05543,118.940966
4781.132957 ,4728.236847,101.898748,804.840639,2315.164387,115.114666
4805.795323 ,4375.154575,120.812051,942.630693,2546.069813,126.114758
4873.403343 ,4139.965387,121.247862,811.429098,2339.401907,135.534553
4539.896729 ,4504.929189,114.487383,799.761115,2390.445672,127.395039
4822.217748 ,4313.734147,134.047375,813.681409,2382.772816,116.891517
4360.728586 ,4878.182188,139.079208,844.822685,2390.29322,123.117648
5447.590598 ,4175.341585,115.055324,827.712879,2552.385689,131.516245
4024.589815 ,4124.948035,143.021001,784.982858,2481.468494,125.96674
4551.41889 ,4479.676177,103.115444,845.894471,2487.940367,126.073109
4866.225487 ,4576.433661,146.584443,818.249176,2529.505031,122.688882
4933.330005 ,4143.588408,113.965243,792.069664,2495.816322,139.298071
5119.942231 ,4708.241303,107.869779,819.588421,2441.555903,134.913284
4953.431399 ,4533.853984,118.771135,815.711121,2541.568765,119.452199
4321.312493 ,4444.886095,115.019226,807.169993,2462.562559,139.170419
5145.250139 ,4390.283806,115.235171,856.404846,2426.654544,136.802172
5169.266333 ,4528.585463,157.039926,790.103829,2391.038581,115.193941
4498.619112 ,4465.210434,168.63797,836.117717,2385.425538,126.390186
5075.45151 ,4596.679871,148.913898,822.64774,2449.051057,121.716012
4995.077945 ,4330.411976,103.095908,834.742876,2330.96057,113.278685
4693.745428 ,4405.594216,94.603707,814.091252,2314.99851,115.746746
4966.771445 ,4297.981828,97.56364,838.894949,2479.818264,128.54247
4765.672605 ,4386.495609,93.369261,890.10929,2301.112642,125.919844
4723.965712 ,4169.506835,111.213304,840.7735,2440.787134,126.469756
4990.777094 ,4165.182278,116.959413,880.692399,2184.548498,117.079138
4949.724853 ,4092.212031,115.272724,822.270567,2333.506909,119.138575
27962.712629 ,153573.568136,3945.025358,5981.464153,84833.315724,4429.326361
27113.574113 ,165682.092903,3909.242438,5988.557298,81992.456415,4113.096429
28147.558223 ,167628.420274,3723.490041,5916.492627,86609.724119,4288.976246
27649.658634 ,199912.066674,3728.328735,5965.016777,86803.024134,4417.479967
27552.362283 ,189654.009248,3674.415376,5929.205089,87202.372708,5274.846611
29801.213413 ,226168.723843,3680.84456,6019.36041,83571.970653,5420.073829
28639.624877 ,165474.887267,3515.797249,6589.610651,88658.330632,5547.771135
29308.161919 ,149298.189872,3779.776837,5978.169802,84661.945312,4164.10743
30528.487908 ,144672.031449,3464.373946,5945.189716,85977.69482,4945.905752
29470.821073 ,169547.488035,3492.224191,5970.806516,90355.715757,5070.21179
30990.745244 ,136313.265518,3451.78844,5923.561635,93265.964414,5126.494582
30347.262329 ,150870.363027,3534.327214,5937.477296,90305.785629,4761.514814
29951.885959 ,150638.387759,3552.678252,5929.181439,87417.258572,4688.332559
30550.789531 ,158496.828247,3550.996805,6832.932348,91088.199692,4784.135033
31544.213029 ,136433.261964,3825.529038,5962.269533,86509.336697,4632.835841
30455.038194 ,174820.218336,3804.867603,5962.987551,90683.944584,4289.205105
30613.964639 ,204799.237278,3864.175373,5829.758926,76408.831453,5194.01459
30500.868454 ,156330.397544,3910.915779,5998.599559,75113.88668,4426.622758
30545.80866 ,186378.723472,3732.715008,5969.160803,76668.472811,4170.511646
29868.480128 ,176852.480944,3736.871589,5957.386277,80387.773514,4909.012482
25932.457822 ,144137.649493,3839.735701,5957.83074,76929.313902,4832.306365
26625.081486 ,151870.21645,3943.462974,5868.515099,75747.891136,4992.727136
25922.740486 ,142902.661432,3731.755978,5998.006371,76331.244172,5056.746093
26436.428147 ,179101.98387,3565.889833,5954.475925,81014.720046,5060.38891
26099.653891 ,151968.007152,3604.889202,5968.333802,81772.44845,4643.704716
25579.780895 ,170043.964112,3577.271314,5928.577036,77079.695629,4424.009781
32306.549365 ,165097.190832,3900.728257,6765.577587,82469.031744,5205.081257
35227.703176 ,169755.278868,3850.853358,6029.57602,77613.317707,5223.47777
33780.668311 ,154628.800685,3879.417256,6338.636023,85771.998381,5218.603338
32698.713179 ,146003.9087,3790.28509,5923.176904,77635.466465,5115.546911
15566.567959 ,251009.682867,3391.874398,2853.114395,38515.1364,5142.706537
16192.292872 ,221906.341611,3260.23773,2826.527234,32895.194184,5457.882844
16406.314947 ,251341.534032,3462.437065,2858.475275,39936.708863,5739.773154
15594.931995 ,226895.908549,3403.497094,2866.599245,31240.258876,6290.811623
16044.369968 ,239873.372435,3263.217272,2837.972862,33989.50623,6315.585447
12267.326822 ,237882.053881,3368.36761,2833.858092,32278.88244,6240.5777
11633.069727 ,244897.491851,3249.561732,2868.737941,39365.759238,6184.142153
14977.987726 ,226670.47903,3694.173755,2949.728957,37249.314565,6103.946867
15898.02657 ,230346.044748,3746.532077,2918.500397,39256.441785,6211.337019
14718.0666 ,232230.852335,3611.882556,2832.082429,40238.694736,6103.056239
14758.709289 ,276118.071867,3591.898156,2806.369811,36843.337402,6487.009517
15536.442521 ,256952.840098,3640.934696,2917.610737,37183.578571,6121.554796
16020.805261 ,245891.02978,3382.915073,2904.923632,37319.478452,6152.844918
14941.455234 ,231167.656833,3475.949679,2884.071352,37430.137431,5980.094976
14346.818604 ,278774.832997,3355.962417,2755.647233,34921.614319,5578.958693
13842.731739 ,214096.418807,3372.408255,2904.3814,34855.31934,5260.396205
13222.985091 ,257586.928889,3438.119746,2978.306335,38491.084747,5295.885054
13391.801736 ,217228.052895,3435.991062,2894.288425,36958.458447,6011.873462
14131.184372 ,224533.455943,3434.640957,2799.166221,33092.774242,5989.597472
14348.819629 ,227878.858744,3412.05708,2850.215503,39430.301931,5844.858744
14388.634899 ,211345.792982,3310.067925,2865.376298,31300.216694,5818.021447
14783.40498 ,234071.828357,3409.551461,2887.892088,29245.633331,5778.555637
13915.491298 ,249256.560061,3103.65938,2781.907934,33610.447302,5324.69345
14393.589079 ,223733.373166,3066.888744,2837.900938,33701.172743,5832.879582
14563.945804 ,229375.436439,3221.479325,2879.522114,32597.261161,6104.612068
12772.096782 ,227724.556605,2953.573372,2831.522155,35903.15866,6020.191625
13125.769224 ,213649.10817,3238.87743,3135.640875,30765.147229,6712.510819
17241.60397 ,256403.311187,3343.567176,2850.865011,33084.030824,6160.857596
16981.909184 ,221506.571685,3260.241112,2820.370073,33638.138477,6113.435509
16936.3163 ,257493.032845,3296.187257,2860.470367,30458.129651,5625.982477
168663.820331 ,2979567.087572,32060.934557,32764.405595,574794.137716,79507.033415
164431.0082 ,3140767.142816,31997.601883,32506.292475,602329.607212,76453.317126
169712.60509 ,2881157.66455,33013.140265,33610.319083,633788.203414,81087.607833
169131.838356 ,3117663.277678,33957.78246,32706.886833,604932.305826,79664.301917
167923.692488 ,2974184.717347,33132.834789,32736.719341,614032.420587,77988.08922
170291.757131 ,2956321.51124,33974.223186,33274.55367,718022.672852,76669.63111
170630.741117 ,2847361.054916,32802.729659,32805.430414,607749.72768,76765.889514
174491.507674 ,2827536.992901,33114.317327,32926.030448,655575.606428,81928.961556
180783.8264 ,2817424.630455,33132.232182,32735.482984,607290.256374,78480.825367
187884.913042 ,3009905.138769,33921.588439,32739.343217,650757.825686,84108.760505
182653.728858 ,2917671.500805,34022.168794,32782.797595,650774.360018,79658.922264
182588.196715 ,3483613.794985,33219.756049,32519.139031,552332.612082,78583.967981
180311.976926 ,3331772.031368,33736.625182,32577.638882,714047.884081,77267.548693
188318.842034 ,3234253.564822,33499.894875,32717.077575,714091.883234,87949.090383
191945.735712 ,3067834.140167,34000.707528,32971.723483,546449.215328,86886.764765
186135.081715 ,2842115.863792,34209.387661,32741.264921,551817.579126,91491.619237
188790.167854 ,2945441.435425,30114.011981,32774.190151,620071.286066,77992.474706
188303.849703 ,2973910.633545,31396.329932,32709.870327,747352.210592,80852.35625
186390.726857 ,2984250.531903,31551.933843,32849.795907,697497.612717,85226.863867
181331.662752 ,2912900.165565,32507.713686,32713.215391,704200.521393,83872.659666
162260.609759 ,2879997.781494,32599.914376,33578.776009,712109.523264,92074.356219
162573.056698 ,2867500.538608,33017.432775,32707.908394,566286.58924,84512.224148
161674.010973 ,3157395.558599,33248.144154,32663.801826,590728.578229,119056.474174
181316.53801 ,3024781.799587,32291.115272,32993.490047,724988.390853,81954.481797
175417.550649 ,3245436.539943,30812.566404,32804.220145,566241.942433,79536.307624
176345.786112 ,2947410.702849,33290.554645,32493.12409,567153.121267,89205.762674
170593.927926 ,2821958.49067,34753.791791,37361.350762,588061.286811,87691.936266
167748.003303 ,2963713.321893,30306.600352,32838.824976,732099.432037,80347.798468
168631.370034 ,2961202.690245,28944.462253,33142.932968,571891.262751,84009.415646
162021.752196 ,3095515.508282,30018.61845,32677.159895,566477.685649,80909.312284
53747.654036 ,140431.305239,160.369276,19607.330712,198247.633692,4545.220394
52139.731936 ,138874.353892,162.474786,19687.744145,199068.437188,4395.080937
51688.531265 ,138432.999561,156.457579,19581.357462,193757.110562,4761.696725
53164.35426 ,140648.635929,181.292739,19565.59397,191941.567049,4561.679885
52672.270126 ,146437.078122,168.821593,19632.249244,204698.287078,4193.826459
54490.659679 ,151163.017297,178.711858,19527.447321,197459.528958,4311.776112
64500.12174 ,147292.564947,180.53467,19767.948876,194170.068694,4303.230004
65378.910644 ,149698.272089,168.051195,19563.985317,193956.629265,4384.228935
64933.455492 ,145601.151965,180.16876,19668.135049,204395.339137,4355.823277
65259.109382 ,150984.695903,169.937306,20290.077741,194941.406276,4444.753212
63226.321421 ,150336.756705,184.864579,19526.457212,198390.189112,4930.663486
64604.656467 ,146162.073605,164.579742,19568.63086,199877.264611,5033.495696
65288.291358 ,147958.675217,185.179585,19658.889312,203811.014415,5008.542753
64440.467274 ,145921.484541,173.384625,19568.053519,204832.303015,4437.145483
64331.332026 ,146996.492898,177.267014,19640.561434,191676.344505,4300.221834
63373.460381 ,149417.252793,251.072036,19699.326062,201091.728733,4659.94642
64824.998332 ,148551.991827,155.362459,20237.192087,206282.517725,4807.271507
63857.099829 ,152961.97282,149.654831,19643.250164,200751.061971,4647.191847
63652.669207 ,154384.067955,142.887266,19565.910923,203335.607396,4675.696549
66673.453138 ,152615.633271,149.852068,19684.575842,212926.032726,4633.006933
65924.017837 ,158470.448558,155.418864,19517.11322,214341.155599,4487.562513
68081.882547 ,148647.935979,150.835977,19638.081162,209995.633205,4744.249264
65729.976045 ,150508.205549,151.000532,19724.70198,204380.83283,4626.188369
66387.588279 ,151032.584043,156.008623,20229.166372,205215.077456,4557.378581
65921.656444 ,150082.60642,152.766719,19543.422439,200025.968532,4540.700289
69344.766792 ,149898.266018,156.381808,19723.893265,210419.418972,4688.233214
65572.327824 ,155958.693668,166.801202,21712.586608,214307.86535,4990.720949
66829.003612 ,121554.112211,159.930336,19736.884643,215462.680842,4266.135731
66571.656041 ,121486.163543,192.774241,20600.661552,196392.031161,4349.300284
67909.45095 ,123035.641791,157.274139,20267.907429,186785.397167,5498.811254
22261.617542 ,38877.139881,2648.428586,3063.008129,24084.341703,5278.045157
21032.833596 ,38967.644444,2620.3258,2955.254408,20821.296086,4962.875824
22991.704542 ,40722.256868,2743.726999,3025.175262,25403.593409,5018.250488
21586.697064 ,44165.541579,2841.74647,3011.230345,24393.475309,4707.499706
22533.490401 ,41527.146748,2864.493949,2995.826472,25223.868166,5162.629937
23011.785551 ,46035.149047,2852.941966,2968.778754,20441.985232,5581.624802
22489.648631 ,39027.995264,2651.691015,3018.316906,20897.170187,5588.457867
21866.42687 ,51464.031038,2995.591465,2980.778317,23562.778128,4944.919674
22239.184955 ,42664.882353,3135.027362,2976.305879,24530.719838,5083.625766
21843.99969 ,53074.933075,3009.339246,2991.226278,22654.747921,5077.12938
24213.277929 ,41732.636712,2884.225899,2976.065727,23595.18008,6414.912954
26010.982662 ,50062.051394,3099.721513,3020.912501,24001.6324,5503.506989
24855.16506 ,42033.327367,2954.430924,3022.849321,23135.851125,5303.84763
26117.143819 ,43226.092759,2926.692193,3040.260476,23047.055724,5897.001247
25206.708876 ,45205.915829,2866.407421,3020.932249,22133.233598,5716.809071
25446.718405 ,45118.882504,2670.033813,2975.369652,20424.627293,5852.029954
24955.196937 ,53998.872875,2665.206615,3004.994922,20817.600985,5571.118369
25111.736445 ,44468.792437,2780.804784,3044.407429,21872.688846,5386.976171
24993.840489 ,51375.416361,2670.581787,2966.588615,21848.749703,5469.534153
25324.812574 ,61294.504482,2811.22468,2974.321515,21536.954086,5072.843674
23892.615883 ,43127.175507,2685.506374,3028.900181,21731.848473,4942.38961
25680.924825 ,40205.162057,2791.409876,3042.1578,21239.933526,5250.518881
23392.422587 ,41689.226869,2718.849452,2977.503227,24836.284619,4753.680758
24330.024866 ,41095.679145,2697.941699,3005.703432,24864.054813,5173.987762
22472.920212 ,47953.778669,2768.25069,2979.276452,23996.363571,4880.890708
21594.757408 ,39435.427559,2732.982888,2941.46114,24329.58282,4820.477079
23233.517522 ,45757.867999,2754.364668,3382.194508,21989.591797,5452.025796
23518.279977 ,42249.716252,2740.036115,3069.140909,21742.524746,5265.393017
23943.322155 ,40618.233754,2727.755024,3185.074677,22036.878576,5418.537328
23506.529378 ,40160.782568,2715.261795,3040.214152,22679.040249,11626.295947
16575.889297 ,20121.15424,52.428771,1952.474007,22376.425231,1928.164589
16646.695403 ,23515.630587,69.478914,2046.519792,22652.829497,1920.161182
15880.906178 ,23161.611514,57.616511,2082.034276,23301.148634,2025.987781
16030.710284 ,23665.766471,37.773138,2009.52563,21764.622652,1850.123786
17459.208352 ,24982.970217,56.941893,1975.374284,28798.278988,1956.146445
14942.047989 ,24554.449861,84.67877,1895.930481,27407.925872,1786.532603
16947.992513 ,22893.290999,44.205653,1959.788286,27099.093075,1805.466213
15093.307171 ,23477.811755,100.93884,2017.63229,27102.16608,1906.47586
15142.93713 ,24757.097437,146.771311,1922.210688,27268.731888,1983.700662
14106.324704 ,23765.408591,53.326174,1977.386199,26143.952352,1973.927635
15482.79911 ,24333.012097,85.915012,2083.981825,26831.387255,2078.219263
14180.558841 ,24073.200705,46.273685,1987.44699,26239.050617,2048.8846
15817.644347 ,27049.73059,31.96236,2052.968062,26333.417854,1962.059568
15432.712005 ,23267.504271,49.437154,2071.487329,21556.87272,2032.037424
15138.766299 ,25189.633508,30.097232,2001.402147,21876.651032,2075.742112
15359.528384 ,24991.121681,24.347658,2009.109935,23166.093327,2050.154148
14553.593249 ,23304.008548,88.37205,2032.367637,23903.466387,1993.177729
15914.549325 ,25447.714575,24.546433,2075.620385,21577.651874,2246.679517
15303.026036 ,26237.088847,28.884278,2050.8635,21738.800306,2057.185064
14083.871817 ,22803.771724,45.165149,2042.000543,23631.255929,1968.300011
14653.029662 ,24668.609852,78.691114,2074.296013,23079.12808,1996.476093
16773.04582 ,23804.752861,69.508381,2113.615385,24005.979261,2041.620456
17674.473817 ,24400.334776,32.083066,1916.733268,24625.314805,1912.489762
15515.901167 ,25205.556449,75.854833,2047.893415,23981.187082,2082.826115
17086.937661 ,25086.519494,31.40266,1994.220256,24257.29038,1991.5232
15820.912878 ,23132.141192,109.71759,1977.986944,22375.471031,2137.015677
15824.642732 ,23250.93497,87.415873,2202.141572,20862.368512,2074.010041
16544.264403 ,20707.409999,34.861372,2087.934462,22484.917427,2433.333141
18233.572236 ,20496.080551,37.454903,3908.949655,22683.175377,1984.131557
16351.620938 ,22287.849402,71.692269,1983.342947,27943.883238,1978.716006
18339.740098 ,17494.867521,1573.661448,2037.194818,13314.7977,2816.43753
19366.122801 ,18822.496771,1610.609128,2111.867516,12721.649254,2971.562648
18475.172683 ,19491.939138,1597.718148,2034.783787,12448.913574,2735.846476
19357.850656 ,18429.031229,1593.227608,2064.339084,14786.835351,2936.10424
19861.92436 ,20179.743943,1592.742961,2028.466932,14452.51751,2886.432673
19117.933056 ,20472.58571,1600.45795,2055.1326,15380.972997,2986.935607
20196.257171 ,24489.746505,1586.015481,2058.991614,15127.255303,2870.803661
19531.723419 ,18518.720602,1344.636164,2138.104081,15739.876195,2965.522367
19254.88673 ,21815.298795,1354.805839,2076.619271,14173.558261,2822.005629
18208.309374 ,17920.223473,1462.207073,2063.272663,12683.004159,2841.808021
21149.306505 ,18610.640109,1423.100976,2090.179214,13084.203605,3050.097989
20033.880403 ,21004.67425,1425.151952,2063.142956,14384.197018,2769.108525
21522.94082 ,21277.028469,1425.285734,2078.179408,14930.852231,2955.44212
19431.86627 ,19047.716312,1454.001462,2054.009614,14345.921288,2808.227905
21539.749959 ,18576.6068,1439.26534,2053.466408,14412.697861,2831.495967
21703.308441 ,19465.424219,1371.226877,2053.635124,14418.663892,2953.0875
21303.347926 ,19124.484423,1366.061436,2048.053109,12179.721263,3020.166364
21091.458462 ,18722.866473,1544.701734,2078.966668,12577.560297,3004.515897
19969.879395 ,18300.12869,1530.674954,2050.28689,12723.185041,2794.544172
21020.704998 ,19446.647471,1498.518428,2061.826385,12788.221458,3086.077729
21335.504449 ,20179.248518,1573.478016,2115.865013,15674.887749,3222.495114
21003.162501 ,19419.832669,1483.882865,2125.175116,12671.082083,3386.505742
20523.975411 ,17421.310057,1479.487073,2065.479624,13572.398673,3248.998015
21027.510347 ,19170.636688,1613.379103,2074.702199,12696.049287,3365.957707
24791.512929 ,17282.296114,1591.095105,2049.232903,15906.627222,3291.300429
24689.772713 ,16803.404551,1556.258003,2111.060751,16913.380631,3065.336111
23988.994029 ,18160.116542,1539.725111,2252.133453,16354.275375,2869.068005
25391.221139 ,16168.446437,1494.290622,2123.282425,12345.192551,2929.544011
24883.745968 ,16839.181777,1376.411457,2105.104977,12311.231795,2930.392496
26035.684186 ,16727.861547,1646.078466,2074.63759,12186.35583,2820.28774
16649.75515 ,27784.043314,325.731169,2203.23652,23941.975338,3041.246262
15782.320158 ,27480.882348,2299.697904,2123.629365,25806.203939,2912.829902
17711.008462 ,31071.461046,52.68838,2204.301479,22590.605722,3077.188729
17666.936247 ,28540.684762,188.997375,2286.483504,23184.226304,2957.082257
16498.754033 ,28386.108539,32.957351,2217.126824,24324.742756,2818.602964
18348.05238 ,27813.257721,46.292718,2215.23462,24894.076426,2831.029105
18248.468614 ,27818.364483,49.044673,2232.086232,24179.340877,3051.939787
18243.840667 ,28818.975113,35.967995,2279.293323,26480.83638,2947.446436
17914.903628 ,28870.690654,134.654141,2220.04449,26240.387419,3003.899638
17637.433094 ,27044.131193,179.344584,2250.809081,26610.837664,3175.93724
16245.737755 ,27369.650425,2216.796883,2119.397079,24696.342867,3059.1929
16718.43013 ,33015.150695,210.734757,2312.189052,22703.85632,3124.974804
17225.481254 ,32593.31568,247.52623,2196.099978,23312.592663,2845.261547
16628.377555 ,27722.57487,45.285213,2197.239542,22836.93516,2803.727877
17293.996598 ,29494.067823,305.842278,2247.30676,27835.193524,3036.077646
16700.399353 ,27803.195046,2035.170893,2321.147093,22788.772875,5737.20633
17112.559827 ,32368.45963,2036.840312,2264.783744,23738.687957,2977.838986
17042.103144 ,26723.779304,2259.898415,2141.921403,25890.768672,3007.863718
16568.871226 ,27450.043358,2262.300193,2120.462039,22450.704507,2994.586725
16410.377272 ,28404.320134,38.276822,2161.630704,26630.543924,2992.513619
16868.597772 ,27500.990779,2321.46986,2167.930493,27201.236511,3064.224737
16290.564781 ,31343.989335,2345.062144,2263.807043,26520.324931,3037.683452
20151.410012 ,24912.510708,2362.222165,2200.463921,26744.154725,3173.626109
17441.18894 ,25018.626157,312.931549,2263.36843,22880.578222,2924.825152
16980.233504 ,23886.627494,2259.241358,2112.790578,23094.796972,2720.178035
19432.047298 ,28614.198637,2284.702027,2133.742088,23159.031111,2804.985465
19473.818327 ,28910.988405,2042.988686,2402.016693,23419.192798,2840.030483
17807.515684 ,28702.23625,2050.637103,2245.229749,24438.601064,3136.663861
20549.983343 ,31478.648474,2077.002638,2188.200556,25110.038055,2796.889765
20781.788202 ,27001.760189,35.0352,2202.519964,21780.768813,2905.451349
81513.035586 ,652465.34598,30.965312,37034.1689,721885.133884,25897.046494
94768.774307 ,567406.005477,27.82528,37754.95384,753297.168089,25150.172232
104412.170247 ,595402.398856,37.772634,36801.780101,748828.751578,25203.209512
102993.411787 ,731305.789509,26.971633,36703.47521,804556.400824,25707.524952
101975.744984 ,657561.913549,26.188285,37654.939845,737055.573669,24856.081791
103001.292745 ,665037.556758,27.93806,37401.424968,775095.177366,24942.641743
105540.421857 ,705235.456433,33.497064,36735.288667,777791.42762,26063.33413
101799.565881 ,682704.741107,34.451254,36888.69032,743470.005433,25311.181315
102142.986355 ,668697.704858,41.824087,37205.889165,798231.123713,103025.140188
104320.236287 ,616555.942356,29.607635,37178.969935,774667.423036,26279.051583
105312.782889 ,609484.754189,26.316192,36869.626869,809478.774594,25495.827741
101752.859641 ,623599.507073,29.682042,36762.932256,778182.810262,24004.869356
106284.107688 ,620028.45345,28.793688,37913.8334,791019.733651,26539.227559
102792.594729 ,619629.461384,61.556267,36742.14361,734435.179157,26107.726739
99649.028141 ,692284.978624,53.654184,37377.717438,750262.931837,27064.88713
98723.177375 ,791160.12458,45.495864,37229.381168,764174.875412,26497.236601
99537.041289 ,694781.126233,28.026033,36936.68906,739596.672358,24292.098519
99003.369464 ,665814.389739,28.418079,36917.707773,734807.71325,23696.122328
97882.336831 ,644912.583915,26.782967,37206.612791,781570.113698,26191.671955
98040.14676 ,626283.584123,38.063206,36685.960435,775025.009882,26436.184017
98491.667241 ,650915.934931,28.368911,36693.953724,809785.224185,28899.136953
99086.42533 ,662871.867964,28.287371,37077.517709,753858.129425,27711.216355
99183.322105 ,582341.723297,27.38596,37656.208629,768243.502629,23620.109098
99745.106781 ,628128.798989,27.170655,37166.800681,770698.535726,27263.168693
97947.066326 ,636037.443689,28.23201,37126.851793,756972.52733,26665.684411
103615.461472 ,584051.207662,25.392171,36894.802131,753118.930708,25973.608586
105665.752779 ,643412.602975,25.492039,41514.843599,713781.819233,26128.733661
104557.944869 ,564334.886415,32.085537,37235.543449,746956.926246,27664.906251
109250.001118 ,654576.281265,34.39149,37362.641732,735306.395197,25146.820233
104008.804747 ,666749.994367,31.056276,37046.421294,763447.220167,25793.276377
24513.630399 ,278281.218856,5955.77585,5142.967101,81006.18085,7049.104658
24661.60463 ,294528.132312,6037.845823,5138.762853,77613.337725,6338.862844
24759.704795 ,297960.431988,5894.610074,5045.288312,77264.163277,6141.007985
25729.112159 ,286551.555623,6088.165971,5443.420147,77027.116241,6758.548391
25475.45158 ,334822.533336,5920.922283,5253.517072,81333.696308,6590.756944
23254.247243 ,297562.316591,6188.878168,5092.262809,86591.237057,6506.350852
24006.860589 ,553489.53619,6004.138546,5120.756803,79151.8073,6119.486958
23661.317364 ,363419.493479,6171.968906,5306.206458,84025.767438,7145.313803
25016.017651 ,299426.461733,6139.685139,5393.23907,78318.456598,6524.144479
23690.432154 ,490601.730034,6137.347519,5264.075965,85688.083804,6614.101524
25200.861538 ,402847.875415,5776.073774,5503.397483,87000.726069,7011.238635
21914.788672 ,445495.512075,5787.778009,5272.363043,89339.169198,6354.55971
23188.401989 ,351493.318082,5730.690247,5340.863221,88586.579276,6838.634159
23748.213492 ,326234.587536,5602.623881,5456.099695,78074.573969,6765.802217
22267.371515 ,572260.205009,5705.715134,5117.00336,78284.616989,11780.660201
21218.825214 ,326011.50927,5790.214747,5190.09983,79797.922918,6293.648557
22311.467336 ,409156.982219,6171.562122,5229.128582,81862.069545,6476.985992
27843.180331 ,317945.323517,6178.940717,5305.251458,79322.495519,6605.769239
29059.771897 ,333721.925298,6318.29232,5412.808912,81791.661204,7718.768144
27124.181771 ,313575.726738,6194.216712,5821.270217,84090.389191,6607.761664
28396.636343 ,330795.158013,6144.875736,5436.818766,76887.676475,6714.925419
26387.468197 ,290952.831985,6540.768367,5208.052973,87915.09227,6974.874234
26048.232735 ,276434.69087,5993.618343,5168.230379,88806.725533,6631.901082
28192.614444 ,1114595.125962,6482.544521,5366.767961,84084.138376,6193.381295
26217.722381 ,294544.69571,6379.026652,5362.205558,82895.838808,6885.255465
27669.099747 ,274303.181696,6513.519194,5788.38668,86969.85607,6738.623924
27482.187931 ,270507.14882,6620.536167,5988.742836,79832.725201,7284.543603
27650.603803 ,289769.791412,6576.75077,5232.750857,77487.786245,6973.075481
28694.241835 ,269718.414261,6105.163595,5480.724436,78463.792107,6611.086614
24716.272593 ,273667.444143,5491.948571,5387.858686,76344.436433,6809.099391
52081.64428 ,65135.797557,39.870341,10021.292843,108955.05065,5394.020298
51580.818783 ,65521.013566,37.780489,9657.651492,115714.748067,5225.677681
