WMV-S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00837999
MV-S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0

SIGN RANK TEST,SMLRE-S,SMM5-S,SMLR-S,ES-S,RC-S,CAWPE-S,NBC-S,PB-S,WMV-S,MV-S
SMLRE-S,0.0,5.3E-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMM5-S,0.0,0.0,3.0E-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMLR-S,0.0,0.0,0.0,4.0E-8,0.0,0.0,0.0,0.0,0.0,0.0
ES-S,0.0,0.0,0.0,0.0,7.0E-8,0.0,7.88E-6,0.0,0.0,0.0
RC-S,0.0,0.0,0.0,0.0,0.0,0.02305018,0.076855,3.5055E-4,2.39E-6,0.0
CAWPE-S,0.0,0.0,0.0,0.0,0.0,0.0,0.04613437,0.01275475,4.691E-5,2.21E-6
NBC-S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22430688,0.12470284,0.16008694
PB-S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97492946,0.1198013
WMV-S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.522E-5
MV-S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0

NOSIGDIFFERENCE,SMLRE-S,SMM5-S,SMLR-S,ES-S,RC-S,CAWPE-S,NBC-S,PB-S,WMV-S,MV-S
SMLRE-S,true,false,false,false,false,false,false,false,false,false
SMM5-S,false,true,false,false,false,false,false,false,false,false
SMLR-S,false,false,true,false,false,false,false,false,false,false
ES-S,false,false,false,true,false,false,false,false,false,false
RC-S,false,false,false,false,true,true,true,false,false,false
CAWPE-S,false,false,false,false,true,true,true,true,false,false
NBC-S,false,false,false,false,true,true,true,true,true,true
PB-S,false,false,false,false,false,true,true,true,true,true
WMV-S,false,false,false,false,false,false,true,true,true,false
MV-S,false,false,false,false,false,false,true,true,false,true



cliques = [0 0 0 0 1 1 1 0 0 0 
0 0 0 0 0 1 1 1 0 0 
0 0 0 0 0 0 1 1 1 1 
]

