,abalone,acute-inflammation,acute-nephritis,adult,annealing,arrhythmia,audiology-std,balance-scale,balloons,bank,blood,breast-cancer,breast-cancer-wisc,breast-cancer-wisc-diag,breast-cancer-wisc-prog,breast-tissue,car,cardiotocography-10clases,cardiotocography-3clases,chess-krvk,chess-krvkp,congressional-voting,conn-bench-sonar-mines-rocks,conn-bench-vowel-deterding,connect-4,contrac,credit-approval,cylinder-bands,dermatology,echocardiogram,ecoli,energy-y1,energy-y2,fertility,flags,glass,haberman-survival,hayes-roth,heart-cleveland,heart-hungarian,heart-switzerland,heart-va,hepatitis,hill-valley,horse-colic,ilpd-indian-liver,image-segmentation,ionosphere,iris,led-display,lenses,letter,libras,low-res-spect,lung-cancer,lymphography,magic,mammographic,miniboone,molec-biol-promoter,molec-biol-splice,monks-1,monks-2,monks-3,mushroom,musk-1,musk-2,nursery,oocytes_merluccius_nucleus_4d,oocytes_merluccius_states_2f,oocytes_trisopterus_nucleus_2f,oocytes_trisopterus_states_5b,optical,ozone,page-blocks,parkinsons,pendigits,pima,pittsburg-bridges-MATERIAL,pittsburg-bridges-REL-L,pittsburg-bridges-SPAN,pittsburg-bridges-T-OR-D,pittsburg-bridges-TYPE,planning,plant-margin,plant-shape,plant-texture,post-operative,primary-tumor,ringnorm,seeds,semeion,soybean,spambase,spect,spectf,statlog-australian-credit,statlog-german-credit,statlog-heart,statlog-image,statlog-landsat,statlog-shuttle,statlog-vehicle,steel-plates,synthetic-control,teaching,thyroid,tic-tac-toe,titanic,trains,twonorm,vertebral-column-2clases,vertebral-column-3clases,wall-following,waveform,waveform-noise,wine,wine-quality-red,wine-quality-white,yeast,zoo
20_DNN&Logistic&LogitBoostDefault&MLP&NB_UCI,-0.0016427432216905569,0.0,0.0,-0.002131957524636352,0.042148148148148046,0.029855072463768395,0.04933333333333334,-0.008200212992545253,0.011111111111111072,0.009037299130178367,-0.012745098039215641,0.03194444444444444,7.619047619047414E-4,-0.001403508771929629,0.011666666666666714,0.024691358024691357,-0.00439306358381486,0.03230143839899935,0.009680451127819345,0.015101197263398036,0.0010214717531787931,0.004892966360856343,-0.018412698412698436,-0.008686868686868965,-0.013644572071405459,0.01806684733513997,0.01252408477841982,0.00846354166666663,0.005797101449275366,0.022222222222222254,0.0331372549019604,-0.03021645021645014,0.009090909090908927,-0.015333333333333532,0.06768707482993203,0.038532110091742955,0.02077922077922134,0.13868312757201662,-4.3572984749462584E-4,0.013832199546485402,-0.006989247311827929,0.010561056105610533,0.0029914529914527588,0.12332233223322331,0.04710144927536197,0.011187214611872331,0.04513708513708503,0.006249999999999978,0.007555555555555649,0.012566137566137336,0.09230769230769253,-0.0044835281969287655,0.026666666666666505,0.007240948813982739,0.02156862745098037,0.0191111111111113,-0.010115667718191279,0.004920304920304819,-0.018190252128406414,0.049382716049382824,0.061445279866332525,-0.0015587529976021086,-0.00199335548172741,0.011311672683513851,-0.0013950434925324995,0.0034867503486749607,-0.0037070707070705478,-0.02179012345678999,0.015625,0.0087890625,0.010503282275710846,0.002479941648432016,-8.063559824501576E-4,-0.003125820856317185,0.0017044071098124558,0.003061224489796066,-0.008025701642723537,0.014670138888888795,-0.014197530864197505,0.02767295597484265,0.05217391304347829,0.025490196078431393,0.031481481481481444,-0.04285714285714293,0.08816666666666662,0.05591666666666684,0.06366666666666698,-0.07185185185185183,0.037924151696606956,0.011180180180180743,0.008571428571428563,-0.0025416666666667753,0.0453838678328472,0.00573663624511056,0.022305764411027718,0.02213930348258697,0.001159420289855051,0.029266666666666552,0.02123456790123479,0.01881673881673873,0.018007662835249127,0.0011504953681352736,0.015251572327044216,0.02640603566529487,0.003555555555555756,0.03201754385964911,-0.003064814814814909,-3.4794711203922635E-4,0.007084468664850241,0.06666666666666665,0.0027199855894801672,0.0015053763440860957,0.013118279569892644,0.04540124587761096,0.005357856857256982,0.010715713714514186,0.0018518518518521043,0.017228464419475675,0.006636746906024893,0.03498881431767331,0.019871794871794912
21_LogitBoostDefault&NN&RandomCommitteeDefault&SVML&SVMQ_UCI,0.03835725677830948,0.00874316939890718,0.01000000000000012,0.008478694073649762,-0.014740740740740499,0.03985507246376829,0.047333333333333116,0.12129925452609158,0.029629629629629783,0.004481792717086819,0.05811051693404645,0.05000000000000038,0.008476190476190526,0.020701754385964666,0.01333333333333353,0.024691358024691468,-0.005125240847784096,0.0013758599124453763,-0.003884711779448602,0.008751425313568872,0.00393996247654782,0.003669724770642535,0.04285714285714293,0.04228956228956249,-0.01096539269960628,0.030397470641373214,0.008766859344893851,0.005729166666666674,0.012500000000000289,0.017676767676767624,0.06294117647058828,-0.04909090909090952,-0.0025974025974024872,0.016666666666666496,-0.0027210884353741083,0.0012232415902138083,0.07705627705627704,-0.005349794238683092,0.010675381263616446,0.033560090702947964,-0.014516129032257963,0.02937293729372925,-0.005982905982906073,0.022112211221121947,-0.0038043478260865182,0.020890410958904426,-0.002683982683982733,-0.011931818181818321,0.01200000000000001,0.021957671957672176,0.03589743589743577,0.022913960227840646,0.10537037037037034,0.02384519350811476,0.03725490196078429,0.04400000000000015,-0.007371188222923153,0.05405405405405406,-0.022078021927329106,0.0018518518518518823,0.006056808688387649,-0.028776978417266008,0.013510520487264754,-0.02009626955475352,-5.744296733956045E-5,0.02663877266387782,0.004575757575757344,-0.014763374485596836,0.053255208333333415,0.008007812499999933,0.04959883296863565,0.020714806710430023,0.02600498043400945,-5.253480430785773E-4,-0.0038592646700752464,0.01734693877551008,0.008480329756925364,0.03324652777777781,0.020987654320987148,0.04213836477987409,0.08260869565217388,0.02614379084967322,0.05925925925925929,0.07435897435897454,0.14975000000000016,0.07887499999999992,0.12520833333333337,0.060000000000000164,0.03353293413173691,0.025855855855855925,0.021269841269841105,0.07841666666666669,0.00981535471331374,-0.004867448935245489,0.04411027568922288,0.018656716417910335,0.05381642512077289,0.022533333333333516,0.03283950617283993,-0.0010101010101006835,0.003665734700217693,-5.045629037074839E-4,0.03309748427672954,0.0017832647462275864,0.022555555555555773,0.016228070175438702,-0.012212962962963148,0.03354210160055726,-0.007205570693308849,-0.05555555555555558,0.04027740250382761,0.013978494623655968,0.003870967741935516,-0.007072187614510561,0.04606157536985178,0.04707450353192033,0.02111111111111086,0.011069496462754791,0.019271045831633304,0.057449664429530256,0.0032051282051283048
22_DecorateDefault&Logistic&LogitBoostDefault&MLP&SVMQ_UCI,0.03590111642743221,0.0,0.0,-0.005142903939071686,-0.014370370370370478,0.015217391304347738,0.03666666666666685,0.11086261980830692,0.029629629629629783,0.012944125018428232,0.002317290552584672,0.004398148148148429,0.005428571428571338,0.019766081871344765,0.03166666666666651,0.020987654320987703,0.0017726396917150389,0.02310819262038777,0.006296992481202968,0.005211896617255851,0.0014175526370646674,0.0018348623853210455,0.019047619047619202,0.004242424242424159,0.007002378203419979,0.02258355916892507,0.015703275529864724,0.027473958333333326,0.0038043478260868513,-0.012121212121212421,0.03784313725490207,-0.04519480519480479,0.0016450216450215605,-0.04399999999999993,-0.008503401360544283,-6.116207951071262E-4,0.022727272727272596,-0.023868312757201804,0.023311546840958486,0.02108843537414984,-0.00537634408602139,0.008250825082508184,1.1102230246251565E-16,0.1574807480748074,-0.005797101449275255,0.027054794520548264,-0.0025396825396828415,-0.01060606060606073,0.00800000000000023,0.010846560846560771,0.04615384615384599,-0.003477565704007146,0.08999999999999997,0.039076154806491736,-0.011764705882352955,0.04888888888888865,0.015222572730459238,0.0045738045738045185,-0.011914463938820785,-0.016666666666666496,7.309941520468044E-4,0.09976019184652263,-0.004540420819490576,-0.017208182912154202,0.0,0.03361227336122752,0.015313131313131167,-0.01018004115226323,0.08925781249999998,0.019466145833333393,0.08825674690007312,0.041940189642596826,0.04954346021581846,0.005778828473863684,-5.721938154369388E-4,0.013265306122448917,0.01719706613323624,0.03055555555555578,-0.007407407407407196,-0.00628930817610085,0.037681159420290045,0.0235294117647058,-0.011111111111111072,-0.036263736263736135,0.17462500000000025,0.14179166666666654,0.15620833333333362,-0.03703703703703687,-3.992015968063978E-4,0.031072072072071744,0.04380952380952374,0.13270833333333354,0.025558794946550112,0.0069679849340869016,0.016541353383458635,-9.950248756216418E-4,0.025217391304347747,0.03133333333333321,0.030864197530864446,6.349206349206549E-4,0.013316765040902845,-0.0010125738454819233,0.06988993710691827,0.007475994513031936,0.027222222222221926,0.002192982456140413,-0.012064814814815139,0.060334029227557484,-0.00411746896760512,-0.022222222222222143,0.049365036476628044,0.03612903225806452,0.04752688172043007,-0.0064248198363261455,0.06390777022524297,0.07631614021058264,0.017777777777778003,0.004494382022471877,0.005589555283557979,0.055749440715883725,0.002564102564102444
23_DaggingDefault&DecorateDefault&ENDDefault&LogitBoostDefault&MLP_UCI,0.030127591706539225,0.0,0.0,-0.0027761854066009617,-0.004222222222222349,0.03231884057971024,0.05200000000000027,0.08541001064962739,0.0037037037037038756,0.008860386259767039,-0.002317290552584672,0.004861111111111205,0.004857142857142893,0.009122807017543866,0.03966666666666674,0.015432098765432167,0.005895953757225403,0.030863039399625203,0.011215538847118012,0.04856043329532511,9.172399416299548E-4,0.002293577981651307,0.02285714285714302,0.00760942760942751,3.207120794971319E-4,0.018608852755194305,0.014450867052023142,0.027864583333333415,0.009420289855072705,0.015151515151515027,0.03313725490196062,-0.002943722943723026,0.0019913419913420993,0.006666666666666599,0.030952380952380953,0.006116207951070374,0.011038961038961181,-0.0016460905349793276,0.025708061002178595,0.0174603174603174,0.027419354838709775,0.013201320132013195,0.0029914529914527588,0.029812981298129926,0.01449275362318836,0.025570776255707917,0.003924963924963887,0.0028409090909089496,-8.88888888888606E-4,0.010714285714285787,0.005128205128204888,0.023270377402484943,0.05907407407407428,0.031335830212234295,0.00588235294117645,0.023111111111111082,0.013796004206098722,0.00561330561330553,-0.005660203281410925,0.004320987654321207,0.025000000000000022,0.10911270983213395,-0.012513842746400883,-0.006257521058965154,-9.84736582964052E-5,0.030822873082287483,0.0023636363636361235,-5.298353909465314E-4,0.046875,0.016341145833333348,0.06447848285922697,0.029321663019693744,0.04635361081465661,0.009009718938796651,0.0021305088872655142,0.010884353741496544,0.012850821361459541,0.024565972222222343,0.012345679012345845,0.0037735849056604875,0.03550724637681135,0.019607843137254832,0.015432098765432278,0.019413919413919456,0.175875,0.1023750000000001,0.15087499999999987,0.014814814814814836,0.025748502994012157,0.004063063063063144,0.03238095238095229,0.1270416666666666,0.01933916423712323,0.006142256989714823,0.023558897243108,0.0114427860696521,0.035942028985507246,0.023133333333333117,0.028641975308642098,0.004963924963924948,0.016682199440820278,3.67790727076156E-4,0.05770440251572306,0.018106995884773935,0.025222222222222257,-0.0061403508771928905,-6.481481481479534E-5,0.03931802366040349,-0.004389948531637877,-0.03888888888888864,0.04767180041430219,0.020000000000000018,0.0350537634408602,0.0038597776963477104,0.056390777022524485,0.07015860322537659,0.021481481481481546,0.016729088639201084,0.02117503059975545,0.05167785234899325,0.002564102564102444
24_BaggingDefault&DNN&Logistic&NN&RandomCommitteeDefault_UCI,-0.0011164274322171819,0.0,0.0,0.009427292332050197,0.06029629629629629,0.023913043478261176,0.04500000000000004,-0.029286474973375665,0.029629629629629783,0.008565531475748345,-0.009090909090909038,0.03981481481481475,0.0012380952380950383,0.0011695906432750425,0.027999999999999914,0.025925925925925908,0.006974951830443166,0.04971857410881808,0.020050125313283096,0.29995961611554556,0.002918490723368694,0.009174311926605672,3.174603174602719E-4,0.024713804713804355,0.006432004105114686,0.008446251129177962,0.018015414258188533,0.02434895833333328,0.003985507246376696,0.04595959595959598,0.03294117647058792,0.01904761904761909,0.019826839826839637,0.018666666666666498,0.1241496598639456,0.07186544342507661,0.005194805194805419,0.1991769547325105,0.00501089324618742,0.014285714285714235,0.006451612903225767,0.016501650165016424,0.007692307692307665,0.127777777777778,0.08097826086956483,0.01735159817351606,0.062395382395382004,0.006628787878787734,0.0022222222222223476,0.014417989417989219,0.0820512820512822,0.060104593451250854,0.048703703703703694,0.0029962546816478808,-0.005882352941176339,0.009333333333333638,0.0028391167192430844,0.007692307692307443,0.0023336869999336374,0.040123456790123524,0.0670426065162909,0.0013189448441245366,0.03754152823920287,0.025631768953068734,9.84736582964052E-5,0.003626220362621946,-0.009535353535353508,0.004032921810700141,0.014713541666666718,0.010872395833333326,0.012253829321662857,0.0014587892049598983,0.006510138740661531,0.0015497767270821194,0.005588020452885423,0.031632653061224536,0.004479602351942447,0.015364583333333126,0.0012345679012346622,0.04150943396226414,0.04275362318840581,0.021568627450980427,0.033333333333333326,-0.01245421245421241,0.05604166666666688,0.04783333333333317,0.05966666666666731,-0.013333333333333308,0.03672654690618782,0.0012702702702707125,0.008888888888888946,0.008333333333333304,0.044120505344994565,0.01445748225409238,0.024812030075188174,0.04477611940298498,0.020579710144927543,0.0338666666666666,0.01753086419753125,0.025945165945165716,0.0307134720927823,0.002363055421465199,0.004716981132075748,0.04067215363511689,0.0041111111111111764,0.05877192982456131,0.006925925925925891,0.002435629784272697,0.008386315470784167,-0.005555555555555647,0.002575880392686858,0.002580645161290196,0.012258064516129208,0.07811164040552099,0.005304544848727,0.011821937891510093,3.703703703705763E-4,0.05638784852267975,0.08172174622603023,0.041744966442953,0.015384615384615441
25_BaggingDefault&C4.5&DecorateDefault&NN&RandF_UCI,-0.006539074960127178,5.464480874317612E-4,0.01000000000000012,0.005878579422924579,-0.003259259259259184,0.0557971014492753,0.029666666666666508,0.01288604898828527,-0.011111111111111183,-0.004010025062656797,0.032976827094474026,0.012268518518518623,-0.002571428571428669,-0.0012865497076023358,-0.008333333333333526,0.021604938271604923,-0.006666666666666821,-0.011726078799249362,-0.006641604010025004,-0.030439946788293315,0.004398582447363131,3.0581039755339656E-4,0.013015873015873036,0.024040404040404195,-0.017460552414222064,0.0069105691056911,-0.0031791907514450157,-0.025651041666666652,0.005072463768115876,0.0030303030303028278,-9.803921568630747E-4,-0.005454545454545934,-0.008398268398268294,0.009333333333333083,-0.0037414965986394266,-0.03547400611620799,0.0391774891774892,0.0012345679012343291,-0.007843137254901933,-0.0027210884353741083,-0.015053763440860124,0.0026402640264027166,-0.015811965811965645,-0.0015401540154016402,-0.008152173913043237,0.007077625570776291,-0.003549783549783636,-0.012121212121211866,-4.4444444444458053E-4,0.00727513227513199,-0.03076923076923077,0.002051897005429293,0.05555555555555569,-0.01460674157303321,-0.02745098039215682,-0.02400000000000002,-0.011104100946372486,0.03146223146223137,-0.007874976294086733,-0.04567901234567917,-0.02236842105263126,-0.0320143884892089,0.029125138427464115,0.001203369434416457,0.0,-0.00878661087866106,0.0010808080808079046,-0.004845679012345672,-0.009374999999999911,-0.007421875000000022,-0.024215900802334045,-0.0024070021881836823,0.0020633226609748645,-7.354872603096974E-4,-4.869734599488584E-5,0.013945578231292277,4.60689822392113E-4,-0.0019097222222222987,0.014814814814814725,-1.1102230246251565E-16,0.005072463768116098,0.010457516339869355,0.021604938271605034,0.041391941391941356,-0.060291666666666854,0.007750000000000146,-0.03879166666666689,0.0888888888888888,0.008383233532934242,-0.01757657657657652,0.0028571428571427804,-0.015624999999999778,-0.013119533527696903,-0.005997392438070626,0.027568922305764354,-0.008457711442785842,0.0015458937198068456,-0.015800000000000036,-0.008395061728394992,-0.002337662337661972,-0.006285595940768607,-1.2527871640999333E-4,-0.008097484276729516,-0.0016460905349794386,-4.444444444448026E-4,-0.021052631578947323,-4.537037037040115E-4,0.002713987473904167,-0.003814713896457489,-0.11666666666666647,-0.0032243537782580267,-0.0034408602150536316,-0.006236559139785047,1.9543178209358025E-4,-0.01387445021991196,-0.019925363188058265,-0.01000000000000012,-0.013816063254265543,-0.01833265333877343,-0.015033557046979729,0.0019230769230770273
26_BaggingDefault&DNN&MultiBoostABDefault&NB&SVMQ_UCI,-0.01007974481658691,0.0,-0.009444444444444478,0.0027406982775091127,0.037703703703703795,0.03202898550724664,0.04133333333333333,-0.013312034078806878,0.03333333333333344,0.009862892525431488,-0.020231729055258385,0.039814814814814636,0.001619047619047742,-0.0056140350877194045,0.025333333333332875,0.024691358024691468,0.004277456647398981,0.034865540963101904,0.015288220551378573,0.25618586088939566,0.0027517198248905306,0.00917431192660556,-0.0161904761904762,-0.0049158249158250955,-0.0045866761400082945,0.017163504968382925,0.010982658959537539,0.008984375000000044,0.0077898550724641025,0.051515151515151514,0.03156862745097988,-0.015324675324675185,0.007792207792207573,0.019333333333333202,0.08435374149659874,0.030886850152905265,0.012554112554112984,0.09958847736625531,0.0019607843137254832,0.014739229024943401,0.0010752688172043778,0.022112211221122113,0.010683760683760646,0.02717271727172721,0.07336956521739102,0.01963470319634708,0.044069264069263925,0.013636363636363669,0.003555555555555645,0.009656084656084363,0.06666666666666665,0.02543552846340913,0.03166666666666651,0.008489388264669273,0.0313725490196079,0.007999999999999896,-0.00455660708026584,0.008731808731808566,-0.008856529249252731,0.06543209876543221,0.07518796992481203,-0.0019184652278179115,-0.050941306755259985,0.009386281588447898,1.148859346791209E-4,-0.01087866108786617,-0.001101010101009936,0.0025257201646091687,0.009570312500000067,0.005338541666666585,0.008679795769511278,-0.006637490882567154,0.005312462943199203,0.001838718150774854,-0.0030192354516678233,-0.016326530612244983,0.002933866763653925,0.01388888888888884,0.011111111111111072,0.044654088050314567,0.049275362318840554,0.02679738562091516,0.0469135802469135,-0.00952380952380949,0.07891666666666663,0.030541666666666467,0.044666666666666965,0.0,0.042514970059880364,0.015234234234234423,-0.00825396825396818,0.009458333333333235,0.03994169096209865,0.006736201651455609,0.03834586466165413,0.037313432835821,0.01855072463768115,0.03446666666666687,0.024938271604938556,0.015815295815295616,0.01962307134720953,6.551272326044133E-4,0.008097484276729738,0.031172839506173,-0.003666666666666596,0.04254385964912283,0.005175925925926195,0.002574808629088099,0.0075083257644564805,-0.022222222222222476,0.0032423669278571765,-0.011397849462365772,0.004086021505376292,0.05649199951142092,0.0035719045715045805,0.008996401439424595,0.0018518518518519933,0.0262588431127756,0.029498164014687966,0.03704697986577188,0.023717948717948634
27_C4.5&DecorateDefault&LogitBoostDefault&NB&SVML_UCI,0.012264752791068534,0.0,0.0,-0.002563262632053198,-0.004814814814815049,0.010724637681159277,0.04866666666666719,0.08221512247071361,0.011111111111111183,0.009892378003833358,-0.0016042780748662944,0.004166666666666763,0.00876190476190497,0.004795321637426686,0.022333333333333316,0.020370370370370372,-0.001348747591521926,0.019230769230769718,0.004918546365914933,-0.002779361459521068,2.2930998540737768E-4,-0.002140672782874553,-0.003809523809523596,-0.035420875420875575,-0.0027887148820274765,0.014498644986449816,0.006936416184970984,0.003645833333333348,0.014673913043478759,0.005555555555555314,0.027254901960784172,-0.002077922077922012,-9.523809523808158E-4,0.0039999999999998925,0.010204081632653073,-0.004281345565749106,0.019696969696969657,-0.009465020576131522,0.023965141612200314,0.02358276643990942,0.009139784946236684,-0.007260726072607304,0.008974358974358942,0.014081408140813934,0.015036231884057893,0.015525114155251485,-0.009177489177489062,0.008143939393939204,0.002666666666666817,0.010846560846560882,0.02564102564102555,-0.005382898637620204,0.025555555555555665,0.012109862671660143,0.0313725490196079,0.03422222222222193,0.0053662811076059524,0.0035343035343036178,-9.11844755739577E-4,0.03765432098765453,0.020676691729323182,-0.020743405275779447,-0.02026578073089702,-0.006738868832731781,-0.0010585918266864391,-0.008228730822873453,-0.01023232323232337,-0.0016100823045266388,0.016861979166666652,0.010221354166666696,0.018599562363238564,0.015317286652078876,0.038610221747894746,0.002206461780929647,1.4609203798421344E-4,-0.016666666666666496,0.005740437655331054,0.02777777777777779,0.010493827160493963,0.007547169811320753,0.04057971014492756,0.02679738562091505,2.220446049250313E-16,0.022344322344322376,0.15741666666666643,0.02345833333333347,0.11062499999999997,0.02370370370370367,0.023752495009980223,0.038693693693693354,0.0174603174603174,0.12345833333333334,0.01321671525753143,0.005664203969288684,0.024561403508771895,0.008706467661691919,0.023768115942028656,0.03246666666666653,0.042222222222222494,-0.003838383838383752,-0.006886196541368683,2.0458359193642472E-4,-0.0033018867924530237,8.230452674902189E-4,0.01644444444444415,0.0048245614035088424,-1.4814814814845256E-4,0.04126652748782145,-0.004389948531637877,-0.044444444444444176,0.049184904980635547,0.012903225806451424,0.032688172043010444,0.0038597776963478214,0.055284552845528356,0.069105691056911,0.02259259259259272,0.010278818143986679,0.0018087855297157507,0.04138702460850108,0.01602564102564097
28_1NN&C4.5&DNN&DecorateDefault&bayesNet_UCI,-0.022185007974481752,0.0,0.0,0.009783528512543493,0.07088888888888889,0.06782608695652181,0.04833333333333334,-0.055378061767837994,0.014814814814814725,0.006648975379625388,-0.012388591800356674,0.03634259259259254,0.003238095238095151,-0.006900584795321518,0.013666666666666605,0.021604938271604812,7.321772639691249E-4,0.03911819887429624,0.01647869674185487,0.2542901938426453,0.0034188034188035177,0.005198776758409962,6.349206349206549E-4,0.022828282828282642,-5.427435191487362E-4,-0.003794037940379358,0.015028901734103761,0.01822916666666663,0.012500000000000622,0.043939393939393834,0.02039215686274498,0.022770562770562774,0.019307359307359273,0.024666666666666504,0.15340136054421777,0.07033639143730908,-0.003679653679653394,0.1995884773662555,-0.007407407407407418,0.015873015873015928,-0.011290322580645107,0.02013201320132013,0.005982905982905962,0.01358635863586366,0.08750000000000013,0.009018264840182422,0.05598845598845603,0.014962121212121038,1.1102230246251565E-16,0.0082671957671957,0.08974358974358998,0.05381233136804242,0.03888888888888864,-0.005243445692883708,0.023529411764705965,8.888888888892721E-4,-0.0037153873116014813,0.006375606375606191,-0.003424415296849004,0.0469135802469135,0.09436090225563909,0.0010791366906471866,0.055481727574751005,0.02984356197352611,1.0667979648770753E-4,-8.368200836821327E-4,-0.010282828282828227,3.446502057617984E-4,-0.021484375,0.006315104166666585,-0.017067833698030666,-0.011889132020422744,0.0031542748725245096,-0.003887575518780939,0.004796688580472108,0.01802721088435355,0.0024671152330725254,0.0019097222222219656,0.0037037037037038756,0.04025157232704413,0.020289855072463836,0.018954248366013227,0.032716049382715995,0.008058608058608141,0.0580833333333336,0.02820833333333328,0.05091666666666683,0.002962962962962945,0.034530938123752575,0.011432432432432527,-0.007936507936507908,0.0038333333333332442,0.04130223517978593,0.011400840214399244,0.03458646616541372,0.02960199004975128,0.006570048309178622,0.008933333333333682,0.011851851851852002,0.023434343434343474,0.027472299886093232,0.0024262694526813178,-0.02075471698113207,0.04646776406035669,0.0011111111111109517,0.05964912280701756,0.011129629629629711,0.006332637439108946,0.007841356342718764,0.044444444444444176,-0.001008736377555608,-0.0015053763440862067,0.00903225806451613,0.07849028948332748,-0.013674530187925193,-0.0039850726376113865,0.002592592592592702,0.049479816895547146,0.0696994424044608,0.014675615212527915,0.019871794871794912
29_1NN&ENDDefault&LogitBoostDefault&NN&SVMQ_UCI,-0.00382775119617218,0.0,0.0,0.008555127890153669,0.06548148148148158,0.12898550724637692,0.09400000000000008,-0.026517571884983826,-0.0370370370370372,3.5382574082254425E-4,0.010249554367201763,0.007870370370370416,0.004380952380952041,-0.004210526315789331,0.02100000000000002,0.06419753086419766,0.027976878612716582,0.03599124452783009,0.02130325814536349,0.34765298365640424,0.006295601417552921,0.006727828746177167,0.03904761904761911,0.06727272727272715,0.008397722450832146,0.003884372177055284,0.007129094412331338,0.020312499999999956,0.013949275362319158,0.016666666666666607,0.017843137254902053,0.07186147186147163,0.029264069264069215,0.09333333333333294,0.16462585034013594,0.07492354740061191,-0.01298701298701288,0.2518518518518519,0.023093681917211395,0.008163265306122658,0.03440860215053765,0.010231023102310222,0.03760683760683792,-0.016776677667766804,0.038043478260869734,0.007648401826483742,0.06184704184704193,0.017045454545454475,-0.009777777777777441,0.012433862433862353,0.007692307692307776,0.07835515139402405,0.029814814814814516,-0.00549313358302117,-0.033333333333333326,0.01911111111111108,0.005450403084472644,0.0057519057519058725,0.023543944356454904,0.02962962962962945,0.12424812030075172,0.11642685851318946,0.12425249169435182,0.0584837545126351,-1.6412276382715696E-5,0.03040446304044686,-0.006828282828282739,0.025715020576131842,-0.023567708333333326,0.005468750000000022,-0.01218088986141519,-0.00495988329686381,0.0029289695244872904,0.010979774100341344,0.020732895057219647,0.07142857142857162,0.00946838819179252,-0.010850694444444642,0.03456790123456799,0.023899371069182496,0.010869565217391353,0.0039215686274509665,0.040740740740740855,0.06739926739926749,0.007416666666666849,0.042291666666666616,0.034416666666666984,0.1192592592592594,0.07165668662674662,-0.0229549549549547,0.006031746031745944,-0.010333333333332972,0.013216715257531542,0.07050557728523832,0.003759398496240296,0.037562189054726636,0.021932367149758436,0.014533333333333398,0.008148148148148238,0.0289466089466085,0.02442787615201414,0.03607222490403006,-0.03309748427672976,0.022599451303155105,0.00911111111111107,0.020614035087719418,0.019287037037036936,0.008420320111343416,0.0014229488343930896,-0.07222222222222252,-0.006313608934521708,0.019569892473118133,0.03419354838709665,0.09201172590692586,-0.011701985872317633,0.001079568172731027,0.004074074074074341,0.03965875988347911,0.07300421596627227,0.008053691275167751,0.012179487179486914
2_1NN&MLP&RandF&RandomCommitteeDefault&bayesNet_UCI,1.5948963317435894E-4,5.464480874317612E-4,0.002777777777777768,-0.0035405235716432504,-0.00348148148148153,0.06057971014492747,0.04600000000000004,0.04217252396166116,0.007407407407407529,-0.0029927760577915796,0.00721925133689838,-0.0057870370370368684,0.0028571428571426694,0.009707602339181332,0.0023333333333334094,0.0037037037037037646,0.0039306358381502315,-0.004815509693558373,-0.009899749373433298,-0.006506556442416933,0.003481342505732954,-0.002293577981651529,0.034285714285714364,0.025454545454545285,-0.008545743410600437,-4.968383017164291E-4,9.633911368012171E-5,-0.008593749999999956,0.002355072463768093,-0.011111111111111183,0.013921568627450753,-0.011255411255411296,-0.002077922077921901,-0.008666666666666822,-0.0037414965986395377,-0.01957186544342515,0.014069264069264231,-0.004526748971193539,-0.0010893246187364536,0.005895691609977272,-0.005913978494623717,-0.004290429042904109,-0.004273504273504258,5.5005500549931696E-5,-0.001630434782608381,-0.0033105022831051434,-0.0028571428571430024,-0.01003787878787854,8.88888888888717E-4,0.004629629629629428,0.03076923076923066,2.2317710935659818E-4,0.06018518518518523,-2.496878901371291E-4,-0.03529411764705881,0.017333333333333423,-0.007024185068349453,0.014275814275814369,-0.01914668962936772,-0.041975308641975295,0.008061821219716325,0.0010791366906471866,0.06533776301218153,-0.0043321299638988675,0.0,0.02384937238493723,0.006343434343434429,-0.003672839506172809,0.009960937500000044,0.0039713541666666075,0.0078045222465350506,0.007950401167031274,0.0025495078856870856,-0.00275807722616217,-8.522035549061169E-4,0.022108843537414713,0.0034551736679400147,0.001388888888888995,0.011111111111111072,-0.003144654088050758,-0.01594202898550734,0.015032679738562149,-0.00987654320987652,0.007326007326007411,-0.012083333333333557,0.02895833333333342,0.013166666666666549,0.018518518518518268,-0.02195608782435149,0.01650450450450458,0.018730158730158597,-8.750000000001812E-4,0.005830903790087327,-0.003230479501666106,0.00952380952380949,-0.008457711442785953,-0.011690821256038597,-0.021466666666666745,0.002962962962963278,-0.002683982683982622,-0.0015325670498085309,-1.7929797944948866E-4,0.03309748427672943,-0.007338820301783566,0.009444444444444033,0.0030701754385966673,-0.005351851851852274,0.011134307585247472,-0.005267938237965231,-0.022222222222222143,0.005439971178960223,0.006451612903225823,0.0,-0.010528887260290443,-0.0017859522857525123,-0.004998000799680158,0.00592592592592589,-0.009196837286724713,-0.01364069087447306,-4.474272930646839E-4,0.0012820512820512775
