SMM5-A,ES-A,CAWPE-A,SMLRE-A,WMV-A,RC-A,MV-A,SMLR-A,PB-A,NBC-A
0.659336305628537,1.1526043908227994,1.1494177815893785,0.8575920638756455,1.5099208169163174,1.4729595305184058,1.5200125097140746,0.870332972260448,1.515578070753295,0.9566829565064147
0.045437381827285954,0.13415363508927328,0.14517010825086316,0.12292121574819873,0.10380756295638122,0.10345956313982498,0.10454480957059917,0.1095856274308579,0.10539086304493742,0.2807367791825483
0.17104369440277684,0.2269430093746556,0.2390704170535602,0.2083963141531188,0.27609872252553813,0.27938963660869803,0.2767895835134139,0.22212010131407978,0.2709337329257727,0.6215752237202855
0.331096364491625,0.5792199999504906,0.5878045623564773,0.7573191437264911,0.6511602852593693,0.6550066338455871,0.6527672915283715,0.7028723019343757,0.6605763649906826,1.5343260996669008
0.4192249847218971,1.0668760178346706,1.052225576304458,1.3916610156118296,1.1138125638795267,1.117176448676033,1.1930272332666023,1.3428866380816677,1.1429815048624694,1.6205519212483215
0.04033061991233562,0.07537353248623455,0.07338630283176115,0.045597161344187016,0.03757867075587047,0.03760092279879688,0.037613061928366574,0.0523882279273638,0.046840051397260524,0.13618849004852546
2.4458863287250354,0.9351987312960263,0.9350888053569408,2.325529953917047,2.2037005310422497,2.2641008932952724,2.206292694313011,2.4693456221198122,0.9840236377000072,1.0859681589814973
0.9884789644012942,0.5544635837831321,0.5510753308843099,0.9798834951456309,0.6475268182719901,0.6499900229962858,0.6516177146544229,1.0422006472491907,0.6626970163865941,0.9516095509075537
0.1335080341789047,0.4063838606336105,0.35350290439345156,0.5755377012640058,0.18519015371026554,0.1849154490301771,0.18602607574677466,0.5552329756343009,0.3782914202889724,0.28375864790941147
0.7834798981585226,0.4287775350773159,0.4345519245122729,0.7827329030729641,0.5629396738076516,0.5798205884568138,0.5632057219281918,0.786644798389442,0.4152570323247511,0.8419721100129594
1.8529876174378948,1.3406245633512406,1.3524045382219612,1.7658951016213555,2.1389859784890626,2.1493065265166544,2.1421326464378434,1.8881775364547593,1.8035427646888065,1.8738007581856257
0.7688759689922472,0.4970062978120286,0.48783164904740556,0.8216356589147277,0.6230471484600547,0.6227297522602032,0.6236604562024798,0.8808294573643397,0.7008961997664565,1.2594112689859684
1.473249999999998,0.7005046387222895,0.7023820936693271,1.4352083333333316,0.9536214529428549,0.9700323511035047,0.9548936375592636,1.4957291666666648,0.9060375730974973,1.0383594251728556
0.09003546626659806,0.1941149300870819,0.18389768154975686,0.17203054423178063,0.09183375353438922,0.09127168533507714,0.09222468032531037,0.18798578410754832,0.1831641185988983,0.15724861851084002
0.7695589743589742,0.6016702237429296,0.6103738351038661,0.8036102564102563,0.7939336496427535,0.7924717967944761,0.8013661721591756,0.8546871794871791,0.8948702476902792,0.8654222020333108
0.4106879795514574,0.6951208778410715,0.6840843690208022,0.6159862170471432,0.6778461127999015,0.6726291489633698,0.6787046762505139,0.6418619517831258,0.8571761911079965,1.0114892739841208
0.1093732669388325,0.18943121051045794,0.21088979740996264,0.1540243473952289,0.2201508418388303,0.22165628018941758,0.22297550562741622,0.1614489417782487,0.2317131710583718,0.48699064545349685
0.20179304437413684,0.28375585407209747,0.29359422690143133,0.2381964432053822,0.36391975243974795,0.36371113014107564,0.3648291169979612,0.24995388704987045,0.36677209547265527,0.7453437848951291
0.6772800000000001,0.5694503589855705,0.5584127919094666,0.6108800000000001,0.6166115976585027,0.6179215533859411,0.6240505985299897,0.7215466666666668,0.8313849976212301,1.7552916113406924
0.8386141611908717,1.6450505587536532,1.6403328714039103,1.1428290562510732,1.8512536570042246,1.8494534225137391,1.8735390899271307,1.2744885923161706,1.7715733976460009,1.5676853262121442
0.6937968105449291,1.0805090130713642,1.0783755019716366,0.8524863048843289,1.3039076903809979,1.3109453766557,1.312084326155001,0.9328930245124732,1.3456230727227958,1.5453574524564777
1.4241052631578937,0.7604492298086395,0.769629695210561,1.3556666666666657,1.1961518716647996,1.2668187095658503,1.2004283560308002,1.5260350877192965,1.4930903975025251,1.2769406736704105
0.39899094214491415,0.8154064406939715,0.7763491158638433,0.4611543071572069,1.0944773496893034,1.1018695786465642,1.1487396778397567,0.5830057148843875,0.7414484577227912,0.96800399868391
0.8507705737814623,1.4069267372440852,1.4280881862168222,0.9580776613203535,2.008739034676404,2.005268188985026,2.018921589919665,1.1586995678189675,2.132494029751574,1.780558903307827
0.9982585034013604,0.6181231158259818,0.6170563751463493,1.0494512471655324,0.8897690637060727,0.8892694619263103,0.8934440806962596,1.1141950113378682,1.00190612084728,1.249610364717871
1.1128299175930036,2.0294222472321475,1.9894756226400279,1.257953029098733,2.63651451780208,2.5830690594552643,2.698723744103643,1.4040120811219365,3.0287466298567116,2.071766707547361
1.2770628475400394,2.2258734006612615,2.1964026165042743,1.3656599231307494,3.1530605932839326,3.137403641731867,3.186487637048148,1.7613231984621132,3.2687218106474636,2.1787149404981125
0.8939567099567098,0.5483430469537439,0.5443709958391261,0.7962251082251083,0.7047399238841694,0.7079116586449107,0.7113273185088024,0.9370735930735933,0.8551017512566973,1.092298619093117
2.2494917491749233,0.9359123994405698,0.945653453007512,2.1800968096809723,1.2299355771195957,1.2524926576851934,1.2395305478441103,2.252413641364142,1.3253999030932377,0.938128158744181
0.8841304347826081,0.5530033906252008,0.5582216385985508,0.8721014492753617,0.685876445281922,0.6887463680578041,0.687300742013061,0.9490869565217382,0.8326899159577027,1.031067945858056
1.8353172966781186,0.7588271113490107,0.7597766683898761,1.6824375715922077,1.2456695892961622,1.3377240626961477,1.24646887885254,1.843683848797248,1.2453321015932903,1.2926933889889456
0.08995508440073194,0.2003040809545284,0.22862896420639114,0.24838620894938815,0.20587592280098319,0.20483261357211163,0.20951896661877767,0.22996591946724398,0.1706021572328235,0.39275188436174224
0.36931047619047613,0.31012698250230686,0.31355331247249274,0.37057523809523796,0.3271040806878866,0.3338162225596231,0.3282265673352403,0.4148419047619046,0.36708659395130405,0.5805578184371644
0.07192805674732952,0.190153464142072,0.18386332698120839,0.10421690425261095,0.1515355538712168,0.1510803392660089,0.15254053953862876,0.12558821367413425,0.2460733853437867,0.34670478644171876
0.8658933026215264,1.3210593983169134,1.3141360122226027,1.312358166053504,1.6458618791252129,1.643255218949009,1.6462029312043225,1.3388711486593112,1.4088607486980194,3.4040292193415707
0.67852702498389,1.0671238198087278,1.045010034429773,0.00861206595287945,1.2606790570790973,1.2132602501751013,1.3485636524123996,1.8109769463686267,1.3355441299416095,0.6839246926527174
0.12047261064805334,0.4145852787110123,0.3982808608878353,0.7070924479090636,0.25430242748294796,0.2540763597414889,0.2572985109973691,0.6065308547754903,0.2418914037055014,0.5762040361483379
0.6070613548242508,1.1011652436448267,1.102049504861612,1.2541983780575217,1.0530408259525785,1.0507892524721796,1.0619274954251114,1.344702420512035,1.6778456753869206,0.8082788230546485
0.2986476531189942,0.5157266077974,0.4994192639744716,0.47941080740130404,0.5061178367362877,0.500053075875756,0.5069934913505265,0.4814334125700867,0.6160241455983162,0.9130590610015292
0.5058280829616305,1.556249667001,1.400307613014265,0.2685897131725492,1.7440079525904275,1.6698879267638544,1.986363139632316,0.8220898609245118,2.0902621552557297,0.693379180342962
0.4699567415867954,0.7418773673990412,0.7299647797798766,0.4621084694920952,0.8098354083064456,0.8042869672438572,0.8163213691900746,0.5209166433112562,0.9308724817713938,1.4288690100842456
0.780322187171413,0.4264098475975343,0.44029035106844494,0.7819513494567268,0.621936600332847,0.6279609455314047,0.6222754509306909,0.7844649141254965,0.4312657396524473,1.0566500572093838
1.0928333333333315,0.5964053207176321,0.6081884793107076,1.0720833333333317,0.8647047284832347,0.865099808575551,0.8657294522800515,1.136177777777776,0.9549968394681858,1.3471277678239515
0.3719452363744283,0.21952359613593933,0.24644240359084296,0.3715538332999971,0.28702743894015137,0.2874198231412482,0.2878846990749152,0.37206435904925517,0.2038718239173606,0.7458962099534571
0.7108205128205128,0.5820526118336865,0.5739905012650917,0.6512307692307692,0.5158588940689889,0.5169645362753719,0.5230710553730767,0.8385128205128205,0.533356457682043,0.7381746646816922
0.129438928180375,0.33347277239739953,0.35065688813186635,0.17455057738059218,0.27168045639771937,0.27192769478834333,0.2808490056262537,0.18405270077459496,0.19378049411524703,0.5871564646802453
0.04378896882494005,0.2455564759501397,0.2535230020097026,0.05254676258992805,0.15627802797649634,0.15811063252109667,0.17580107529862163,0.09872422062350121,0.12584935530694846,0.1327559754409236
1.609093333333331,0.7950624220048665,0.8040508344066217,1.530151111111109,1.1974616180866084,1.289464105885264,1.2039557902711768,1.6201599999999976,1.08178354340268,1.0581558721839428
0.13024308062575207,0.15859110144769256,0.18266265341736762,0.14222864019253909,0.15654747151566814,0.1568687536429474,0.15863176322605557,0.18138146811070993,0.13381176606487286,0.33877903196063325
0.0,0.0017997069717719876,0.0027717325230825415,0.0,5.069318224691302E-4,5.074223573963943E-4,5.079870640305682E-4,0.0,8.962846434413846E-4,1.2493550806016299E-9
0.705091420534458,0.46070380922865795,0.4588131580353408,0.7247032348804496,0.48822674131813526,0.48835757508289035,0.4896593106101818,0.7648607594936703,0.6101819019090967,0.8691940612373271
0.06462825955124313,0.06733865257234398,0.08067962218895942,0.07234606832423682,0.06856935486946185,0.06966999138988003,0.06870323753436947,0.07979543157469167,0.07188366532641717,0.1492712918057038
0.002405980754669108,0.06684732668921178,0.08478148953352128,0.03441570321325871,0.028461901619788454,0.02806312406628618,0.028926152750912124,0.0254015594900245,0.016544015859150576,0.23577240025925197
1.0385307189542468,0.555250024646332,0.5610865114576696,1.0168313725490181,0.7490247868280036,0.7583809287124809,0.7500947940549394,1.0754196078431355,0.8225145581242812,1.01757524364611
0.21975166910452415,0.2741000512089406,0.2730635239705892,0.2435411875797225,0.3383119819651358,0.3384608334991103,0.3384237948007207,0.25984790610871855,0.35781518279195196,0.9559915871756105
1.106180219780218,0.5767093671960637,0.5749892279054782,1.076506959706958,0.7511973315156572,0.7504145262588651,0.7521788244080904,1.1348805860805844,0.7976858324021167,1.1082952662073116
0.211813602959722,0.29345755813914565,0.2959302119104968,0.2325334378316253,0.3233627290199525,0.3237882325300081,0.3236130593344386,0.25112122512494567,0.39971418746308757,0.8044096815098627
0.047560359886425915,0.1912222130336024,0.17421485467166806,0.21943004909764913,0.08293094847356239,0.0829375951329876,0.08301128433815765,0.18637265471289144,0.11842908842073979,0.2869397585980396
0.17905814259405403,0.1745565798693787,0.17254383877988477,0.17696185214417248,0.15677598031485201,0.16462223491593678,0.15679521503545996,0.18307603262299382,0.19852446610993027,4.197301560979944
0.07797970846617884,0.12239140700715326,0.1305445726337794,0.126590881667452,0.13596854405454709,0.138716554268111,0.136121886917035,0.12142249031258152,0.16803591156631964,1.0557776570672763
0.4883024054982817,0.37489588844785193,0.3772248865144501,0.4768934707903779,0.44705653004925333,0.4506481208766591,0.4506727293639198,0.5499106529209623,0.4236110555852534,0.7004770518453456
0.022349981332642054,0.08442684129942721,0.08087389615248869,0.13015665604757656,0.0385097294176484,0.03853646045036234,0.03853097741359392,0.10709959293516376,0.05645243019313348,0.15201292070933098
1.4634513888888867,0.692284363256603,0.6929493411655864,1.442124999999998,1.1232912003359405,1.1300622779919134,1.1240553170705228,1.5147499999999978,1.1709633945576685,1.2855048345448414
0.34546616081486,0.5870223420122758,0.592921536865033,0.31167941851828196,0.6781463499790893,0.6508556535097083,0.6826009880027506,0.3851041098005563,0.7964137879354065,0.663681100373419
0.7519789831354313,1.159325776067672,1.1660354254601408,0.8440470411798338,1.499333062536097,1.4689637930486712,1.518372367665692,0.9748689843179207,1.812081977359522,1.6954048177145968
0.8387243942579492,1.180991074939166,1.1775496601154962,0.9102343455236993,1.563945009354903,1.551646238873802,1.5820072813547073,1.0701383321082505,1.7306247938893453,1.4327519913642917
0.559843137254902,0.45294276986897686,0.45345503209170684,0.45134640522875813,0.48313264697770536,0.5024501295156074,0.48752393625473117,0.5641830065359479,0.5842561380292852,1.0612250394817937
0.9289783513607213,1.8022982329336907,1.7919406704867167,1.1574477399360987,2.237928398894299,2.163348605846163,2.2510797391493127,1.1256440045077787,2.356328904369952,1.4801399098050843
1.7293186813186803,0.9254294935468264,0.9241575653620262,1.4982564102564095,1.5517559586957637,1.6387301869068773,1.5639848717971165,1.8071501831501817,1.6743988697070524,1.2657109370003106
1.3092417874948312,1.6707434468263072,1.431619476729363,1.663071924668969,0.9319680596009815,0.9155369117301532,0.9417947622533488,3.2761738683694515,1.980754134392093,0.5310663496972725
1.452652561829371,2.0395758690449965,2.0074432831887616,2.7345667247070424,1.9770502453919196,1.9422183191302986,1.9878855075582853,3.7085979904588786,3.196082736136097,1.1212059058216013
1.2178650662000277,1.7108687094395378,1.4978834595137733,0.7293684696013821,1.0576379080439795,1.0488291152347144,1.0625200801562011,3.2457155273373606,1.9182780470624479,0.6440062682657758
0.7889080659028147,1.2014915752866182,1.205392392740936,0.6964900494159453,1.613698305622049,1.6136968397413824,1.64586633773281,0.8462569545587797,1.9555303903100512,1.739346154023681
1.2887696120301455,2.652869767417372,2.6568201407848737,1.8525719074565552,2.9783626292097316,2.8955356701212094,2.9908990185885367,2.026324985540762,3.5065897965100277,2.116137037481504
0.12550198198198179,0.12658031607723413,0.13668383556903818,0.12807423423423406,0.09941027032944817,0.09950162258978158,0.09953926885252636,0.13943999999999981,0.09276502371840895,0.3046924341789737
0.143133032160432,0.29871250546460487,0.29423385459887097,0.19573715786164925,0.3045698412327472,0.30499855222570865,0.30599342205058727,0.2315429237181269,0.3298010826572302,0.7403028783042988
0.1776475954315561,0.4937291359260448,0.4627029666123762,0.5500727705957267,0.3115746188535519,0.3116293636895626,0.31294767181679334,0.50825725434691,0.4179926803842756,0.7262015562572456
0.2529749635415349,0.40729649076879265,0.40204763842190394,0.7755077049172985,0.35072264410335163,0.3507257071748978,0.3515990229439819,0.7845350224340752,0.5183998264515784,0.47632477233952275
0.3019756521739126,0.21523553936227083,0.2261590022915214,0.3023605797101444,0.23347949823290437,0.23506036791259952,0.2352300177077243,0.31227246376811546,0.23278514363148278,0.5781983548799978
1.6063434343434326,0.8688929640421118,0.8809547837475374,1.718686868686867,1.389225219926257,1.3863083510811416,1.4010831372689607,1.7673131313131294,1.6824739357606242,1.208735544843613
0.7405513784461151,0.4968045719610881,0.5022591517460319,0.7338947368421053,0.6147040379270267,0.6123226023418223,0.6168417361404014,0.798796992481203,0.7114324229636753,1.0141071225888516
2.072834782608693,0.8977608609621186,0.9018162715016302,2.021511111111108,1.5713980495413429,1.6915890847367085,1.5721675211390533,2.090156521739128,1.4927658112925313,1.2340000376586966
1.4886879999999973,0.7124539371941079,0.7166998580200538,1.4816053333333314,1.042856782332729,1.062383729759336,1.0440640331604858,1.526757333333331,1.0824308878527682,1.1627005826672767
0.8804148148148145,0.5836295934390041,0.5743626002208331,0.9640296296296295,0.7703234093954129,0.769626212731816,0.7744524231923903,1.0197728395061725,0.8299780994171365,1.203871941073853
0.06467847367748247,0.12937452040315164,0.14047794938547423,0.16919244618055018,0.12469091542170709,0.1242075662601498,0.1253748791024902,0.15589333555600784,0.11035663004486006,0.30150107390148745
0.23068285997413812,0.3571838657150278,0.35833168343328814,0.3960708948025273,0.43870071115471193,0.4421099276030139,0.43898293300293384,0.3826527176445133,0.4227355876869318,1.1562257004487793
7.779838618750471E-4,0.008212341454990887,0.0222802113184649,0.00725067897282206,0.013985860760607321,0.014125050178976518,0.014440551344381223,0.005954187655410321,0.001577901307539835,0.31062770193478106
0.4659599380969175,0.6377041990489841,0.6486299082730353,0.5725593201496194,0.8514877741307951,0.8568282258242621,0.8542529200393212,0.5939864697551911,0.9396993925489354,0.9328046928802812
0.5554126616796525,0.8422083887902932,0.8462996560674635,0.8402249324428733,1.0769020337991084,1.079394427351329,1.0780037626283456,0.83985429962847,0.9991096318571991,1.9287657681142887
0.06858890180647194,0.23012892779545738,0.20883730766673123,0.17121326568894726,0.06705146437737314,0.06725973386000285,0.06737054697768381,0.1786985372777827,0.1940353668288432,0.10021034456274332
1.0966116346777433,1.4412187413070163,1.4311158798501458,1.2715316560870635,2.044080637387633,2.0392076731969673,2.0567866968980844,1.6249520268657847,2.3295996318312433,1.6125709160298667
0.012347886055022867,0.037480368044607554,0.05194149831151962,0.02223733591969728,0.03860777677860468,0.03713869391522993,0.039068843509437366,0.023290166594536144,0.02234789427723375,0.12388557363984888
0.04066249130132219,0.11756306387183889,0.1558002193791635,0.04482115518441195,0.05630349965220082,0.057111518331011836,0.056869413943986764,0.05544885177453025,0.0753435932091247,0.11266406844361745
1.4036557575757629,0.7118790567108697,0.710822871812182,1.372870303030308,1.2642851582087486,1.2802276983545915,1.2643925764891328,1.4066739393939447,0.700653481120153,1.0791442611805482
0.0,1.2566331997040445,0.8679109351807723,0.0,0.45374065766048527,0.5443134958698711,1.7698046840255943,0.0,1.5849639434169183,0.030868713410369095
0.1439653960529871,0.15854989230980338,0.15639290657532828,0.1451621158871765,0.10993096209733436,0.10993471428772558,0.10997473115681251,0.14743588357213644,0.11904654630136381,0.40716761117376793
0.821075268817204,0.4810931523657328,0.4821669553139278,0.839638709677419,0.6553361575457625,0.6541719124850988,0.6574992794758105,0.9467354838709672,0.769243797393601,1.046025998090102
0.3526421137175161,0.5188273848600479,0.5238845447777584,0.4069927686322677,0.6830938168660717,0.6810216661801977,0.6860486787552028,0.46168753948864966,0.7645894721403007,1.0081395383667622
0.01256173301497093,0.08285556712182403,0.14031703008469343,0.04307199530468193,0.1056489245465909,0.10541683762690332,0.11108677754615856,0.037600323550747695,0.023995610691304157,0.10851140124476881
0.42512548546538265,0.493193552793854,0.47628415753778625,0.4361967547860743,0.6438535761370726,0.6440527911926814,0.644120760089193,0.43818718909571786,0.5974225623285389,1.7053603790411513
0.4234828900333537,0.48779335223504405,0.4750867976235425,0.43525895073174836,0.6154587065594751,0.6157179018234195,0.6156185072204827,0.43961216715059215,0.5745091542723626,1.6248861215456836
0.04222210989885002,0.23500118679784082,0.21771394376101041,0.09716412643053383,0.08442224916569704,0.08537521223725757,0.08527216711779723,0.10209632136433294,0.1677497210150562,0.17459343194458027
0.9171598942016292,1.2588547379817416,1.264571575430465,1.1630960849399798,1.750212897066771,1.7629382794643225,1.7520785393915619,1.2056526142236912,1.7352059579863832,3.8847017085409594
1.034496511276164,1.3218042714636449,1.3237116801852291,1.2780378573040763,1.8481041199990693,1.8846410100920417,1.8533697094774892,1.287301498559629,1.5437140646386094,4.058660786676263
0.9444278969722608,1.503067201320289,1.505122922274443,1.5108429415524007,1.9736762003348989,1.9785844611638381,1.9741629857463863,1.5239737787531695,2.152624395466468,2.7623914104605616
0.3148822444832408,0.3538305858755034,0.364215731332134,0.04810198710976269,0.3445605564582781,0.33365826751628286,0.3472112975568875,0.19218117209950106,0.3982851116547856,0.1366711496615232
