WMV-S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00482965,0.00146354,0.0
PB-S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64943628,0.17268206
CAWPE-S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64943628
MV-S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0

SIGN RANK TEST,SMLRE-S,ES-S,SMM5-S,SMLR-S,NBC-S,RC-S,WMV-S,PB-S,CAWPE-S,MV-S
SMLRE-S,0.0,0.76241846,2.33E-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES-S,0.0,0.0,0.39759308,0.00151619,0.0,0.0,0.0,0.0,0.0,0.0
SMM5-S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMLR-S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NBC-S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RC-S,0.0,0.0,0.0,0.0,0.0,0.0,2.2962E-4,6.71E-6,5.0E-8,0.0
WMV-S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.168E-4,8.781E-5,0.0
PB-S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32260174,0.03570824
CAWPE-S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28641098
MV-S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0

NOSIGDIFFERENCE,SMLRE-S,ES-S,SMM5-S,SMLR-S,NBC-S,RC-S,WMV-S,PB-S,CAWPE-S,MV-S
SMLRE-S,true,true,false,false,false,false,false,false,false,false
ES-S,true,true,true,false,false,false,false,false,false,false
SMM5-S,false,true,true,false,false,false,false,false,false,false
SMLR-S,false,false,false,true,false,false,false,false,false,false
NBC-S,false,false,false,false,true,false,false,false,false,false
RC-S,false,false,false,false,false,true,false,false,false,false
WMV-S,false,false,false,false,false,false,true,false,false,false
PB-S,false,false,false,false,false,false,false,true,true,true
CAWPE-S,false,false,false,false,false,false,false,true,true,true
MV-S,false,false,false,false,false,false,false,true,true,true



cliques = [1 1 0 0 0 0 0 0 0 0 
0 1 1 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 1 1 1 
]

