CAWPE-S(ConTie),CAWPE-S(RandTie),CAWPE-S(alpha=4)
5.0 ,128.0,4.0
5.0 ,146.0,5.0
5.0 ,141.0,4.0
5.0 ,136.0,4.0
6.0 ,130.0,4.0
6.0 ,138.0,4.0
5.0 ,135.0,4.0
51.0 ,287.0,32.0
51.0 ,242.0,38.0
39.0 ,237.0,41.0
40.0 ,256.0,36.0
38.0 ,260.0,39.0
39.0 ,267.0,43.0
38.0 ,261.0,62.0
35.0 ,291.0,47.0
40.0 ,269.0,44.0
40.0 ,315.0,46.0
34.0 ,246.0,43.0
35.0 ,252.0,33.0
36.0 ,308.0,33.0
38.0 ,259.0,29.0
45.0 ,366.0,29.0
41.0 ,253.0,29.0
44.0 ,297.0,32.0
61.0 ,375.0,30.0
69.0 ,296.0,29.0
64.0 ,278.0,32.0
49.0 ,236.0,32.0
46.0 ,298.0,35.0
58.0 ,254.0,32.0
46.0 ,276.0,34.0
46.0 ,265.0,32.0
43.0 ,322.0,41.0
45.0 ,272.0,31.0
42.0 ,438.0,30.0
44.0 ,256.0,34.0
44.0 ,264.0,33.0
155.0 ,586.0,162.0
155.0 ,512.0,144.0
156.0 ,572.0,124.0
155.0 ,567.0,126.0
151.0 ,559.0,131.0
148.0 ,612.0,131.0
137.0 ,583.0,127.0
155.0 ,549.0,147.0
152.0 ,618.0,167.0
161.0 ,565.0,190.0
160.0 ,650.0,166.0
158.0 ,519.0,138.0
165.0 ,531.0,122.0
160.0 ,609.0,125.0
151.0 ,560.0,134.0
158.0 ,567.0,154.0
158.0 ,558.0,149.0
154.0 ,534.0,159.0
160.0 ,550.0,137.0
156.0 ,563.0,136.0
164.0 ,599.0,132.0
148.0 ,569.0,139.0
150.0 ,530.0,166.0
150.0 ,599.0,151.0
150.0 ,546.0,133.0
150.0 ,614.0,127.0
156.0 ,510.0,140.0
159.0 ,549.0,136.0
153.0 ,532.0,130.0
158.0 ,561.0,161.0
8.0 ,186.0,7.0
7.0 ,162.0,7.0
7.0 ,178.0,7.0
8.0 ,172.0,8.0
7.0 ,179.0,7.0
7.0 ,191.0,7.0
7.0 ,152.0,7.0
7.0 ,206.0,6.0
7.0 ,187.0,6.0
8.0 ,170.0,9.0
8.0 ,191.0,7.0
7.0 ,182.0,7.0
7.0 ,185.0,7.0
7.0 ,177.0,7.0
7.0 ,154.0,8.0
7.0 ,199.0,6.0
10.0 ,174.0,7.0
8.0 ,169.0,6.0
7.0 ,191.0,6.0
9.0 ,166.0,6.0
7.0 ,181.0,6.0
7.0 ,196.0,6.0
12.0 ,184.0,13.0
7.0 ,171.0,7.0
8.0 ,181.0,7.0
7.0 ,193.0,6.0
7.0 ,159.0,7.0
8.0 ,206.0,7.0
8.0 ,158.0,7.0
7.0 ,185.0,7.0
10.0 ,180.0,9.0
13.0 ,170.0,9.0
10.0 ,181.0,8.0
14.0 ,198.0,8.0
10.0 ,186.0,9.0
12.0 ,201.0,8.0
9.0 ,167.0,8.0
9.0 ,195.0,8.0
9.0 ,200.0,8.0
9.0 ,192.0,9.0
10.0 ,170.0,8.0
10.0 ,184.0,9.0
9.0 ,184.0,8.0
15.0 ,165.0,8.0
15.0 ,192.0,8.0
11.0 ,218.0,9.0
9.0 ,196.0,9.0
8.0 ,189.0,8.0
9.0 ,217.0,9.0
9.0 ,173.0,8.0
9.0 ,178.0,8.0
9.0 ,182.0,9.0
9.0 ,174.0,10.0
9.0 ,194.0,9.0
10.0 ,192.0,8.0
9.0 ,180.0,9.0
10.0 ,186.0,9.0
9.0 ,168.0,9.0
9.0 ,238.0,8.0
9.0 ,170.0,9.0
6.0 ,164.0,5.0
7.0 ,177.0,6.0
7.0 ,163.0,6.0
7.0 ,190.0,5.0
7.0 ,155.0,6.0
8.0 ,154.0,6.0
7.0 ,155.0,6.0
7.0 ,201.0,6.0
6.0 ,173.0,7.0
6.0 ,172.0,6.0
7.0 ,177.0,9.0
7.0 ,182.0,9.0
6.0 ,164.0,6.0
6.0 ,156.0,6.0
6.0 ,189.0,7.0
6.0 ,153.0,6.0
7.0 ,180.0,6.0
6.0 ,155.0,6.0
7.0 ,173.0,6.0
7.0 ,171.0,6.0
6.0 ,158.0,5.0
6.0 ,240.0,6.0
6.0 ,192.0,10.0
7.0 ,204.0,6.0
7.0 ,156.0,6.0
7.0 ,296.0,9.0
6.0 ,214.0,6.0
8.0 ,171.0,8.0
7.0 ,162.0,7.0
7.0 ,151.0,5.0
8.0 ,190.0,8.0
8.0 ,175.0,7.0
8.0 ,182.0,11.0
8.0 ,245.0,8.0
8.0 ,225.0,7.0
8.0 ,189.0,10.0
9.0 ,169.0,8.0
8.0 ,223.0,7.0
9.0 ,205.0,8.0
8.0 ,194.0,10.0
8.0 ,180.0,7.0
9.0 ,171.0,8.0
9.0 ,170.0,8.0
8.0 ,172.0,9.0
8.0 ,179.0,8.0
9.0 ,176.0,8.0
8.0 ,168.0,12.0
9.0 ,188.0,10.0
8.0 ,174.0,10.0
8.0 ,194.0,7.0
8.0 ,189.0,7.0
8.0 ,181.0,8.0
8.0 ,194.0,9.0
9.0 ,188.0,8.0
8.0 ,189.0,7.0
11.0 ,177.0,8.0
12.0 ,185.0,9.0
8.0 ,166.0,7.0
8.0 ,156.0,12.0
8.0 ,183.0,8.0
105.0 ,525.0,95.0
108.0 ,483.0,98.0
106.0 ,574.0,106.0
106.0 ,504.0,94.0
108.0 ,494.0,101.0
107.0 ,498.0,106.0
105.0 ,531.0,98.0
107.0 ,470.0,100.0
103.0 ,470.0,101.0
102.0 ,527.0,99.0
108.0 ,498.0,101.0
109.0 ,490.0,103.0
111.0 ,466.0,101.0
108.0 ,502.0,100.0
102.0 ,485.0,95.0
109.0 ,512.0,100.0
102.0 ,541.0,99.0
115.0 ,678.0,95.0
103.0 ,525.0,100.0
109.0 ,465.0,100.0
109.0 ,492.0,101.0
103.0 ,576.0,94.0
101.0 ,546.0,92.0
117.0 ,538.0,92.0
108.0 ,526.0,96.0
108.0 ,521.0,101.0
105.0 ,590.0,93.0
113.0 ,443.0,99.0
110.0 ,470.0,114.0
102.0 ,529.0,91.0
15.0 ,195.0,13.0
14.0 ,212.0,11.0
14.0 ,204.0,12.0
15.0 ,252.0,13.0
15.0 ,210.0,13.0
15.0 ,200.0,12.0
14.0 ,194.0,13.0
15.0 ,182.0,12.0
16.0 ,276.0,13.0
14.0 ,232.0,13.0
15.0 ,219.0,15.0
15.0 ,177.0,13.0
16.0 ,198.0,15.0
15.0 ,183.0,12.0
14.0 ,226.0,11.0
15.0 ,229.0,12.0
15.0 ,196.0,13.0
15.0 ,332.0,12.0
16.0 ,202.0,14.0
16.0 ,249.0,13.0
15.0 ,198.0,13.0
15.0 ,214.0,13.0
14.0 ,195.0,15.0
14.0 ,190.0,12.0
14.0 ,236.0,13.0
15.0 ,237.0,13.0
15.0 ,198.0,13.0
15.0 ,192.0,12.0
16.0 ,209.0,13.0
15.0 ,224.0,13.0
59.0 ,383.0,52.0
64.0 ,342.0,54.0
61.0 ,349.0,55.0
64.0 ,409.0,53.0
67.0 ,361.0,54.0
66.0 ,379.0,53.0
64.0 ,383.0,53.0
67.0 ,361.0,57.0
60.0 ,397.0,53.0
62.0 ,429.0,54.0
65.0 ,375.0,54.0
62.0 ,408.0,55.0
60.0 ,374.0,55.0
60.0 ,448.0,55.0
61.0 ,352.0,65.0
95.0 ,392.0,53.0
70.0 ,333.0,52.0
100.0 ,362.0,56.0
84.0 ,399.0,52.0
84.0 ,360.0,55.0
72.0 ,335.0,54.0
76.0 ,362.0,60.0
69.0 ,363.0,56.0
73.0 ,554.0,54.0
65.0 ,346.0,56.0
60.0 ,383.0,56.0
60.0 ,411.0,62.0
61.0 ,422.0,61.0
61.0 ,333.0,55.0
59.0 ,401.0,54.0
4.0 ,112.0,4.0
4.0 ,106.0,3.0
3.0 ,106.0,3.0
4.0 ,134.0,3.0
4.0 ,121.0,4.0
3.0 ,115.0,3.0
3.0 ,111.0,3.0
3.0 ,109.0,3.0
3.0 ,109.0,3.0
3.0 ,113.0,3.0
4.0 ,110.0,4.0
4.0 ,106.0,4.0
3.0 ,108.0,4.0
3.0 ,108.0,4.0
3.0 ,112.0,3.0
3.0 ,112.0,4.0
3.0 ,115.0,4.0
3.0 ,107.0,4.0
3.0 ,109.0,3.0
4.0 ,106.0,3.0
4.0 ,107.0,4.0
3.0 ,109.0,3.0
3.0 ,107.0,3.0
3.0 ,108.0,3.0
3.0 ,110.0,3.0
3.0 ,108.0,3.0
3.0 ,108.0,3.0
3.0 ,106.0,3.0
3.0 ,110.0,3.0
4.0 ,108.0,4.0
232.0 ,806.0,211.0
229.0 ,911.0,208.0
233.0 ,845.0,214.0
246.0 ,762.0,202.0
288.0 ,1002.0,200.0
243.0 ,902.0,201.0
222.0 ,795.0,183.0
289.0 ,778.0,191.0
262.0 ,967.0,198.0
250.0 ,823.0,198.0
267.0 ,818.0,197.0
228.0 ,769.0,189.0
269.0 ,800.0,196.0
231.0 ,965.0,213.0
224.0 ,844.0,191.0
229.0 ,919.0,193.0
228.0 ,847.0,197.0
237.0 ,824.0,195.0
249.0 ,787.0,195.0
268.0 ,798.0,197.0
280.0 ,844.0,198.0
272.0 ,757.0,213.0
242.0 ,743.0,194.0
232.0 ,797.0,212.0
219.0 ,770.0,191.0
233.0 ,787.0,199.0
225.0 ,793.0,197.0
265.0 ,765.0,192.0
246.0 ,794.0,197.0
220.0 ,886.0,198.0
5.0 ,163.0,5.0
6.0 ,175.0,5.0
10.0 ,193.0,5.0
8.0 ,164.0,6.0
5.0 ,260.0,6.0
6.0 ,155.0,6.0
6.0 ,186.0,6.0
6.0 ,185.0,8.0
7.0 ,160.0,6.0
6.0 ,163.0,6.0
6.0 ,168.0,8.0
9.0 ,159.0,6.0
6.0 ,199.0,5.0
6.0 ,187.0,5.0
6.0 ,168.0,5.0
6.0 ,181.0,6.0
6.0 ,164.0,6.0
6.0 ,170.0,6.0
6.0 ,163.0,6.0
6.0 ,161.0,6.0
7.0 ,173.0,6.0
6.0 ,157.0,6.0
6.0 ,160.0,5.0
6.0 ,207.0,8.0
6.0 ,161.0,6.0
7.0 ,159.0,9.0
6.0 ,175.0,6.0
6.0 ,181.0,8.0
6.0 ,208.0,8.0
6.0 ,281.0,6.0
3.0 ,115.0,3.0
3.0 ,107.0,3.0
3.0 ,108.0,3.0
3.0 ,109.0,3.0
3.0 ,111.0,4.0
3.0 ,106.0,4.0
3.0 ,110.0,3.0
3.0 ,112.0,4.0
3.0 ,108.0,3.0
3.0 ,114.0,4.0
4.0 ,110.0,3.0
3.0 ,135.0,3.0
3.0 ,112.0,3.0
3.0 ,122.0,2.0
3.0 ,109.0,3.0
3.0 ,108.0,2.0
3.0 ,108.0,2.0
3.0 ,112.0,3.0
3.0 ,108.0,4.0
3.0 ,107.0,3.0
3.0 ,107.0,3.0
3.0 ,108.0,4.0
3.0 ,117.0,3.0
3.0 ,110.0,3.0
3.0 ,110.0,3.0
3.0 ,111.0,3.0
3.0 ,110.0,4.0
3.0 ,111.0,4.0
3.0 ,116.0,2.0
3.0 ,110.0,9.0
3.0 ,107.0,3.0
4.0 ,107.0,3.0
4.0 ,108.0,3.0
4.0 ,107.0,3.0
3.0 ,105.0,3.0
3.0 ,108.0,3.0
4.0 ,108.0,3.0
3.0 ,106.0,2.0
3.0 ,104.0,3.0
3.0 ,103.0,3.0
3.0 ,111.0,3.0
3.0 ,107.0,2.0
3.0 ,111.0,3.0
5.0 ,115.0,2.0
4.0 ,111.0,3.0
3.0 ,112.0,3.0
3.0 ,109.0,3.0
3.0 ,111.0,3.0
3.0 ,123.0,3.0
3.0 ,106.0,3.0
3.0 ,104.0,3.0
3.0 ,109.0,3.0
4.0 ,105.0,3.0
2.0 ,105.0,2.0
3.0 ,103.0,2.0
3.0 ,102.0,4.0
2.0 ,107.0,3.0
3.0 ,174.0,3.0
3.0 ,118.0,3.0
3.0 ,131.0,4.0
3.0 ,108.0,4.0
3.0 ,106.0,2.0
3.0 ,217.0,2.0
3.0 ,126.0,3.0
3.0 ,105.0,5.0
3.0 ,106.0,3.0
3.0 ,104.0,3.0
3.0 ,115.0,3.0
3.0 ,122.0,3.0
3.0 ,107.0,3.0
4.0 ,109.0,3.0
3.0 ,103.0,3.0
3.0 ,108.0,3.0
3.0 ,101.0,3.0
3.0 ,117.0,3.0
3.0 ,104.0,2.0
4.0 ,106.0,3.0
4.0 ,103.0,3.0
3.0 ,153.0,3.0
3.0 ,102.0,3.0
2.0 ,111.0,3.0
3.0 ,109.0,3.0
3.0 ,106.0,4.0
3.0 ,108.0,4.0
3.0 ,106.0,3.0
3.0 ,105.0,3.0
3.0 ,105.0,4.0
3.0 ,106.0,3.0
4.0 ,101.0,3.0
3.0 ,108.0,3.0
3.0 ,101.0,4.0
3.0 ,106.0,2.0
3.0 ,99.0,3.0
3.0 ,100.0,4.0
3.0 ,99.0,4.0
3.0 ,97.0,4.0
3.0 ,98.0,4.0
3.0 ,112.0,4.0
2.0 ,102.0,3.0
3.0 ,101.0,3.0
3.0 ,99.0,2.0
3.0 ,101.0,4.0
3.0 ,98.0,3.0
3.0 ,99.0,3.0
3.0 ,99.0,3.0
3.0 ,98.0,3.0
3.0 ,100.0,3.0
3.0 ,101.0,3.0
3.0 ,99.0,4.0
3.0 ,98.0,4.0
4.0 ,104.0,2.0
3.0 ,105.0,3.0
3.0 ,107.0,3.0
3.0 ,104.0,2.0
3.0 ,111.0,2.0
3.0 ,108.0,3.0
3.0 ,107.0,2.0
3.0 ,108.0,3.0
3.0 ,107.0,2.0
3.0 ,106.0,2.0
4.0 ,124.0,3.0
4.0 ,133.0,4.0
4.0 ,147.0,4.0
3.0 ,129.0,3.0
3.0 ,133.0,4.0
3.0 ,129.0,3.0
3.0 ,151.0,3.0
5.0 ,132.0,5.0
4.0 ,132.0,4.0
4.0 ,126.0,3.0
4.0 ,134.0,5.0
4.0 ,124.0,4.0
5.0 ,128.0,3.0
4.0 ,129.0,3.0
4.0 ,128.0,4.0
3.0 ,143.0,3.0
4.0 ,130.0,5.0
4.0 ,142.0,3.0
4.0 ,128.0,4.0
3.0 ,131.0,3.0
3.0 ,129.0,3.0
4.0 ,129.0,4.0
4.0 ,129.0,4.0
4.0 ,137.0,3.0
4.0 ,131.0,3.0
4.0 ,129.0,3.0
4.0 ,126.0,3.0
4.0 ,125.0,3.0
4.0 ,125.0,3.0
4.0 ,131.0,3.0
3.0 ,117.0,3.0
3.0 ,123.0,3.0
5.0 ,136.0,3.0
3.0 ,124.0,3.0
3.0 ,120.0,3.0
3.0 ,119.0,3.0
4.0 ,118.0,3.0
4.0 ,120.0,3.0
3.0 ,165.0,3.0
3.0 ,129.0,3.0
4.0 ,119.0,6.0
3.0 ,121.0,4.0
3.0 ,119.0,4.0
4.0 ,121.0,3.0
3.0 ,120.0,3.0
3.0 ,117.0,4.0
4.0 ,120.0,3.0
3.0 ,123.0,3.0
3.0 ,122.0,3.0
3.0 ,115.0,3.0
3.0 ,123.0,4.0
3.0 ,118.0,4.0
3.0 ,118.0,4.0
3.0 ,121.0,4.0
4.0 ,131.0,3.0
3.0 ,126.0,3.0
3.0 ,146.0,3.0
4.0 ,132.0,3.0
3.0 ,175.0,3.0
3.0 ,119.0,3.0
257.0 ,887.0,244.0
257.0 ,875.0,233.0
271.0 ,887.0,255.0
258.0 ,842.0,246.0
262.0 ,855.0,237.0
252.0 ,857.0,238.0
263.0 ,850.0,245.0
256.0 ,854.0,249.0
252.0 ,841.0,231.0
255.0 ,848.0,232.0
260.0 ,844.0,233.0
248.0 ,855.0,231.0
260.0 ,858.0,235.0
253.0 ,881.0,236.0
253.0 ,833.0,235.0
269.0 ,852.0,239.0
287.0 ,841.0,232.0
313.0 ,850.0,213.0
353.0 ,854.0,240.0
363.0 ,828.0,231.0
360.0 ,844.0,239.0
292.0 ,862.0,231.0
364.0 ,860.0,242.0
348.0 ,837.0,245.0
310.0 ,863.0,268.0
335.0 ,847.0,264.0
301.0 ,888.0,226.0
302.0 ,866.0,246.0
291.0 ,836.0,253.0
278.0 ,885.0,247.0
325.0 ,818.0,245.0
338.0 ,810.0,242.0
283.0 ,808.0,238.0
283.0 ,858.0,244.0
275.0 ,810.0,238.0
274.0 ,816.0,240.0
275.0 ,816.0,240.0
277.0 ,810.0,239.0
274.0 ,806.0,243.0
272.0 ,826.0,243.0
282.0 ,855.0,240.0
272.0 ,816.0,250.0
274.0 ,819.0,238.0
286.0 ,835.0,256.0
318.0 ,831.0,236.0
299.0 ,813.0,239.0
315.0 ,835.0,238.0
297.0 ,816.0,237.0
276.0 ,811.0,237.0
326.0 ,813.0,242.0
316.0 ,842.0,256.0
278.0 ,821.0,242.0
308.0 ,845.0,238.0
298.0 ,817.0,239.0
266.0 ,812.0,239.0
316.0 ,818.0,238.0
321.0 ,823.0,237.0
284.0 ,845.0,242.0
275.0 ,823.0,243.0
272.0 ,817.0,239.0
267.0 ,837.0,234.0
266.0 ,847.0,228.0
284.0 ,837.0,228.0
258.0 ,844.0,233.0
263.0 ,837.0,230.0
261.0 ,848.0,241.0
262.0 ,868.0,229.0
264.0 ,832.0,230.0
259.0 ,830.0,235.0
277.0 ,846.0,229.0
258.0 ,830.0,230.0
261.0 ,854.0,234.0
262.0 ,851.0,256.0
259.0 ,832.0,279.0
268.0 ,842.0,232.0
257.0 ,864.0,229.0
266.0 ,875.0,233.0
257.0 ,827.0,231.0
260.0 ,835.0,235.0
257.0 ,830.0,230.0
258.0 ,834.0,240.0
259.0 ,872.0,229.0
256.0 ,848.0,231.0
255.0 ,834.0,237.0
259.0 ,853.0,228.0
276.0 ,839.0,233.0
264.0 ,857.0,241.0
264.0 ,849.0,239.0
254.0 ,842.0,236.0
271.0 ,844.0,233.0
3.0 ,111.0,3.0
3.0 ,100.0,3.0
4.0 ,99.0,3.0
4.0 ,96.0,2.0
3.0 ,103.0,5.0
3.0 ,105.0,3.0
3.0 ,107.0,4.0
3.0 ,98.0,3.0
3.0 ,101.0,3.0
3.0 ,100.0,3.0
3.0 ,101.0,3.0
3.0 ,107.0,2.0
3.0 ,101.0,3.0
3.0 ,104.0,3.0
3.0 ,102.0,2.0
3.0 ,102.0,2.0
4.0 ,103.0,5.0
3.0 ,100.0,3.0
3.0 ,98.0,3.0
3.0 ,101.0,2.0
4.0 ,101.0,3.0
2.0 ,101.0,3.0
2.0 ,103.0,3.0
2.0 ,104.0,3.0
4.0 ,101.0,4.0
3.0 ,98.0,4.0
3.0 ,99.0,4.0
4.0 ,99.0,3.0
3.0 ,102.0,3.0
3.0 ,100.0,3.0
10.0 ,198.0,11.0
11.0 ,190.0,11.0
12.0 ,197.0,10.0
12.0 ,213.0,10.0
11.0 ,188.0,10.0
10.0 ,236.0,12.0
11.0 ,223.0,10.0
11.0 ,202.0,13.0
13.0 ,183.0,11.0
11.0 ,214.0,10.0
12.0 ,208.0,11.0
11.0 ,237.0,11.0
11.0 ,177.0,11.0
11.0 ,245.0,11.0
11.0 ,219.0,11.0
12.0 ,233.0,11.0
10.0 ,253.0,13.0
13.0 ,211.0,10.0
11.0 ,195.0,11.0
13.0 ,201.0,14.0
11.0 ,335.0,10.0
11.0 ,192.0,10.0
12.0 ,193.0,11.0
11.0 ,210.0,10.0
11.0 ,197.0,10.0
14.0 ,222.0,10.0
13.0 ,249.0,11.0
12.0 ,171.0,11.0
10.0 ,180.0,10.0
12.0 ,206.0,10.0
41.0 ,264.0,34.0
42.0 ,274.0,39.0
42.0 ,268.0,32.0
40.0 ,278.0,35.0
41.0 ,321.0,32.0
48.0 ,312.0,35.0
45.0 ,312.0,32.0
40.0 ,276.0,34.0
43.0 ,305.0,33.0
42.0 ,254.0,30.0
44.0 ,291.0,32.0
52.0 ,303.0,32.0
46.0 ,325.0,31.0
49.0 ,372.0,32.0
42.0 ,264.0,33.0
42.0 ,303.0,31.0
42.0 ,308.0,31.0
47.0 ,324.0,34.0
47.0 ,333.0,32.0
44.0 ,317.0,32.0
42.0 ,312.0,39.0
45.0 ,326.0,40.0
45.0 ,274.0,34.0
42.0 ,321.0,33.0
44.0 ,379.0,32.0
46.0 ,338.0,31.0
43.0 ,284.0,33.0
40.0 ,265.0,32.0
44.0 ,288.0,31.0
44.0 ,280.0,32.0
3.0 ,121.0,3.0
4.0 ,140.0,3.0
3.0 ,123.0,3.0
4.0 ,130.0,4.0
4.0 ,135.0,3.0
4.0 ,131.0,4.0
3.0 ,137.0,3.0
4.0 ,140.0,3.0
3.0 ,122.0,5.0
4.0 ,123.0,5.0
5.0 ,138.0,3.0
4.0 ,134.0,5.0
4.0 ,125.0,4.0
4.0 ,122.0,4.0
4.0 ,119.0,4.0
4.0 ,121.0,4.0
5.0 ,120.0,3.0
4.0 ,116.0,4.0
5.0 ,125.0,4.0
4.0 ,123.0,3.0
4.0 ,127.0,3.0
4.0 ,122.0,5.0
3.0 ,143.0,4.0
4.0 ,129.0,4.0
3.0 ,122.0,5.0
4.0 ,118.0,5.0
4.0 ,124.0,3.0
3.0 ,141.0,4.0
4.0 ,128.0,3.0
4.0 ,136.0,3.0
34.0 ,267.0,29.0
33.0 ,281.0,31.0
36.0 ,366.0,30.0
31.0 ,247.0,29.0
31.0 ,311.0,30.0
32.0 ,262.0,31.0
34.0 ,288.0,31.0
33.0 ,291.0,32.0
34.0 ,285.0,29.0
33.0 ,268.0,30.0
33.0 ,284.0,33.0
32.0 ,333.0,30.0
33.0 ,331.0,30.0
36.0 ,268.0,29.0
35.0 ,302.0,32.0
32.0 ,309.0,30.0
33.0 ,249.0,31.0
34.0 ,267.0,31.0
34.0 ,240.0,31.0
33.0 ,317.0,29.0
34.0 ,316.0,29.0
35.0 ,298.0,33.0
34.0 ,355.0,29.0
31.0 ,295.0,33.0
35.0 ,306.0,30.0
33.0 ,357.0,33.0
32.0 ,271.0,32.0
34.0 ,243.0,30.0
32.0 ,284.0,30.0
32.0 ,277.0,31.0
24.0 ,234.0,24.0
23.0 ,262.0,22.0
23.0 ,251.0,23.0
26.0 ,235.0,22.0
27.0 ,232.0,20.0
23.0 ,224.0,20.0
22.0 ,254.0,31.0
28.0 ,271.0,19.0
22.0 ,242.0,22.0
22.0 ,248.0,27.0
22.0 ,273.0,23.0
32.0 ,257.0,24.0
30.0 ,223.0,28.0
27.0 ,278.0,20.0
26.0 ,251.0,20.0
25.0 ,244.0,21.0
30.0 ,244.0,21.0
26.0 ,289.0,24.0
26.0 ,240.0,21.0
25.0 ,245.0,20.0
24.0 ,238.0,23.0
26.0 ,213.0,22.0
24.0 ,231.0,21.0
24.0 ,249.0,22.0
34.0 ,302.0,21.0
32.0 ,280.0,26.0
36.0 ,255.0,24.0
26.0 ,291.0,23.0
25.0 ,287.0,21.0
28.0 ,215.0,21.0
35.0 ,251.0,23.0
26.0 ,285.0,26.0
33.0 ,345.0,23.0
27.0 ,224.0,26.0
28.0 ,221.0,23.0
28.0 ,215.0,31.0
27.0 ,230.0,22.0
28.0 ,218.0,24.0
27.0 ,222.0,23.0
32.0 ,249.0,22.0
29.0 ,221.0,24.0
27.0 ,242.0,22.0
29.0 ,271.0,22.0
30.0 ,248.0,22.0
27.0 ,380.0,21.0
26.0 ,272.0,30.0
28.0 ,251.0,24.0
33.0 ,259.0,21.0
28.0 ,227.0,21.0
27.0 ,226.0,21.0
28.0 ,223.0,23.0
27.0 ,258.0,27.0
26.0 ,206.0,21.0
28.0 ,236.0,25.0
27.0 ,254.0,21.0
26.0 ,218.0,27.0
29.0 ,212.0,23.0
27.0 ,236.0,23.0
26.0 ,229.0,33.0
28.0 ,231.0,27.0
4.0 ,121.0,3.0
4.0 ,116.0,5.0
4.0 ,112.0,5.0
4.0 ,227.0,5.0
4.0 ,121.0,4.0
5.0 ,117.0,4.0
3.0 ,118.0,3.0
4.0 ,122.0,4.0
4.0 ,130.0,5.0
4.0 ,114.0,5.0
5.0 ,113.0,3.0
4.0 ,122.0,4.0
3.0 ,115.0,5.0
3.0 ,120.0,3.0
3.0 ,119.0,4.0
4.0 ,117.0,5.0
4.0 ,109.0,4.0
4.0 ,111.0,5.0
4.0 ,113.0,5.0
3.0 ,118.0,6.0
3.0 ,120.0,4.0
4.0 ,148.0,5.0
4.0 ,115.0,5.0
5.0 ,118.0,5.0
4.0 ,117.0,5.0
3.0 ,117.0,5.0
4.0 ,112.0,5.0
4.0 ,117.0,3.0
3.0 ,115.0,4.0
4.0 ,112.0,4.0
3.0 ,120.0,4.0
4.0 ,120.0,5.0
4.0 ,113.0,4.0
3.0 ,111.0,3.0
4.0 ,119.0,3.0
4.0 ,119.0,3.0
4.0 ,119.0,3.0
4.0 ,124.0,3.0
3.0 ,115.0,5.0
4.0 ,116.0,5.0
3.0 ,121.0,3.0
4.0 ,116.0,5.0
3.0 ,117.0,3.0
5.0 ,120.0,5.0
3.0 ,113.0,5.0
3.0 ,117.0,3.0
4.0 ,122.0,3.0
4.0 ,120.0,3.0
4.0 ,118.0,3.0
4.0 ,117.0,5.0
4.0 ,112.0,3.0
4.0 ,124.0,3.0
3.0 ,114.0,4.0
4.0 ,119.0,4.0
5.0 ,127.0,3.0
5.0 ,115.0,4.0
5.0 ,112.0,3.0
5.0 ,120.0,4.0
5.0 ,122.0,5.0
5.0 ,115.0,3.0
6.0 ,158.0,5.0
5.0 ,148.0,6.0
5.0 ,185.0,5.0
9.0 ,147.0,5.0
6.0 ,144.0,4.0
6.0 ,158.0,7.0
6.0 ,177.0,8.0
6.0 ,187.0,5.0
7.0 ,165.0,7.0
7.0 ,144.0,5.0
6.0 ,167.0,6.0
6.0 ,162.0,4.0
6.0 ,142.0,5.0
5.0 ,145.0,8.0
7.0 ,152.0,8.0
6.0 ,148.0,5.0
7.0 ,141.0,6.0
7.0 ,173.0,5.0
8.0 ,169.0,5.0
10.0 ,137.0,5.0
8.0 ,147.0,6.0
8.0 ,185.0,5.0
7.0 ,145.0,6.0
7.0 ,178.0,5.0
9.0 ,140.0,5.0
10.0 ,165.0,5.0
7.0 ,151.0,5.0
6.0 ,167.0,5.0
6.0 ,160.0,5.0
8.0 ,144.0,8.0
9.0 ,169.0,6.0
10.0 ,162.0,6.0
9.0 ,151.0,6.0
10.0 ,159.0,7.0
8.0 ,154.0,7.0
9.0 ,167.0,6.0
13.0 ,174.0,8.0
8.0 ,176.0,6.0
8.0 ,172.0,7.0
10.0 ,155.0,6.0
9.0 ,162.0,7.0
11.0 ,155.0,6.0
10.0 ,153.0,7.0
9.0 ,171.0,7.0
7.0 ,153.0,6.0
10.0 ,171.0,6.0
8.0 ,181.0,7.0
8.0 ,151.0,6.0
9.0 ,155.0,8.0
7.0 ,149.0,6.0
7.0 ,153.0,8.0
8.0 ,152.0,6.0
7.0 ,163.0,9.0
6.0 ,178.0,7.0
7.0 ,175.0,6.0
7.0 ,171.0,6.0
8.0 ,162.0,7.0
8.0 ,189.0,7.0
8.0 ,157.0,6.0
11.0 ,179.0,7.0
4.0 ,121.0,3.0
5.0 ,120.0,3.0
5.0 ,120.0,4.0
4.0 ,116.0,5.0
3.0 ,117.0,5.0
4.0 ,116.0,4.0
5.0 ,117.0,5.0
5.0 ,116.0,4.0
4.0 ,116.0,4.0
5.0 ,118.0,3.0
5.0 ,115.0,3.0
5.0 ,118.0,5.0
4.0 ,119.0,4.0
4.0 ,117.0,3.0
4.0 ,120.0,3.0
4.0 ,121.0,4.0
4.0 ,115.0,3.0
4.0 ,141.0,5.0
4.0 ,158.0,3.0
5.0 ,126.0,5.0
5.0 ,137.0,3.0
5.0 ,119.0,4.0
4.0 ,124.0,3.0
4.0 ,119.0,3.0
6.0 ,115.0,4.0
5.0 ,121.0,5.0
5.0 ,117.0,4.0
6.0 ,113.0,4.0
4.0 ,115.0,4.0
5.0 ,139.0,3.0
