RandF,CAWPE,CAWPE_noRetrain,XGBoost,CAWPE_retrain_foldWeight,CAWPE_retrain_noWeight
435.912878 ,1278.221608,1623.353358,515.490502,1139.744629,2901.353376
372.698945 ,811.120528,1036.006546,542.95071,1685.689319,24045.869316
450.237436 ,816.267166,1250.191646,600.952826,1542.715259,19882.531712
503.499505 ,832.035117,2482.257582,563.310982,1595.779021,22231.171541
450.611553 ,1176.895995,822.404425,570.076031,1105.690232,24050.999506
618.5176 ,1409.777206,1145.006493,577.789533,1242.010348,22272.328312
438.455023 ,1208.40838,1219.921761,564.671661,3355.647398,11480.899702
437.315867 ,1008.127667,1156.710745,517.036855,872.540257,11468.750352
257.999882 ,982.674116,847.963897,508.858283,1288.681112,12144.541584
281.141754 ,1390.807819,869.649527,513.186399,1238.501699,12061.310686
242.382526 ,1707.306015,919.019929,504.970031,1050.424879,11617.068251
247.120148 ,1531.820472,933.623827,528.293993,1178.548089,7960.855875
246.017828 ,1000.513248,905.042726,522.737222,899.600856,10583.011872
239.333363 ,2139.434241,842.847686,493.026234,978.27805,5614.77329
236.954517 ,863.180512,818.250442,546.521827,871.653333,16113.331483
312.250329 ,948.362758,842.406143,523.873904,951.770565,5771.2849
322.760922 ,871.631836,893.361496,515.874935,986.710984,7171.906021
289.660915 ,917.066186,760.501972,532.657962,888.027745,6688.431031
309.440524 ,1179.876578,863.730565,725.799311,833.605738,4952.853449
298.385679 ,1094.457436,887.867242,1229.500494,934.040905,15729.106011
294.903533 ,1104.116151,859.443432,547.020143,902.914507,8140.879885
316.551084 ,846.687393,1055.401658,538.84395,901.632054,12159.277386
277.421793 ,827.606199,1024.115119,595.656234,1181.41979,12342.623437
28119.409413 ,127179.875078,120329.363967,48534.688652,130127.1126,124879.275658
27927.66429 ,127553.590494,120360.120331,49386.256692,129677.93003,122445.29612
27615.889699 ,127583.538857,110045.065818,51159.151167,124975.658365,129463.306361
25933.15716 ,133311.422644,122533.555383,51059.56884,125929.262518,116497.336506
26590.707283 ,125977.975026,118735.577245,50931.059321,131333.350019,127825.811749
27307.829274 ,135626.900481,108393.66102,51660.183219,111374.859105,140533.368791
27642.282638 ,136673.917428,118091.944114,39861.097348,132129.787939,124309.527823
27658.810009 ,131861.343252,117504.045258,38981.292919,138604.728336,132308.537311
26941.961166 ,133050.228348,118932.368602,39567.573269,140508.979571,131786.934439
27768.519479 ,127596.79752,113308.221148,40158.113293,118061.353711,137127.045893
27306.346724 ,126377.706286,125025.605817,40326.285158,128239.476253,135066.828929
28876.194954 ,130472.762576,105496.24859,39946.320326,133966.938014,142348.436413
29008.206285 ,124060.253109,115620.462192,40157.589393,118668.028288,147374.825652
28479.875141 ,128184.643061,113601.715148,40887.114195,138548.220829,149082.635118
28285.281111 ,142416.252062,112876.999004,43797.404331,142931.290254,150086.729289
27666.564231 ,137208.135466,113655.386064,44217.932641,130953.792036,134643.780545
28363.64649 ,122930.584478,122813.19522,44340.850682,118746.245711,126687.940349
27178.785621 ,139943.034738,119752.730972,45085.380056,133138.975434,120986.06363
26908.215624 ,118850.277905,123509.261011,44907.261407,146520.595043,148267.676372
27731.357257 ,118469.696281,122945.955056,44685.115661,118478.191103,128439.55167
26739.560895 ,117981.716366,115978.782842,45151.499443,126106.649558,140032.319427
26402.044823 ,124497.711161,113919.800625,71964.343182,120619.801992,148806.741346
26160.575955 ,123212.050478,113139.84833,64093.865591,124770.34949,147574.816318
25981.164439 ,124769.816301,113008.054405,65859.249646,138560.587915,145503.578579
26439.818885 ,117198.615928,107449.788122,40377.113895,146378.37422,144904.141294
27143.596406 ,128125.356941,116154.962403,40080.039231,118328.182412,133125.803419
27955.346421 ,121820.494357,112852.537625,40029.401882,126989.91003,141510.361652
28095.944039 ,121543.039699,128330.211716,39941.802436,123633.83653,135164.496723
28396.195372 ,117000.943456,108756.920922,40164.66693,130382.683514,145764.613675
28257.290819 ,122184.453617,104191.120792,40193.322381,115675.613578,124956.623746
410.530222 ,1405.172087,1889.421813,561.838292,1604.472593,11355.330695
382.891356 ,1740.937326,2008.628542,542.4241,1684.781755,13803.418642
368.001673 ,2215.754704,2200.240848,578.4372,1850.710893,10975.651932
406.021142 ,1747.706238,2964.2969,606.705539,2377.406913,13854.495386
526.597927 ,1721.281618,3651.846435,597.181509,3419.138864,13808.547465
509.323181 ,1549.077018,1700.135486,583.787142,2982.850024,12510.087814
421.768812 ,1489.191382,1678.213964,700.967132,3717.619102,20499.816931
443.403985 ,2194.556332,1425.813073,892.097253,1715.085347,13313.627023
436.591821 ,1667.642853,1462.889588,593.342252,1512.149503,7236.404598
426.011661 ,1805.874457,1563.992351,603.147747,2022.552481,15804.596233
392.110931 ,1587.56813,1445.341903,1085.471584,1683.529305,10392.468138
406.239452 ,1519.965406,1489.743121,671.321828,1598.704307,16064.00301
342.736683 ,1555.81512,1514.456632,542.757385,1675.622696,16404.921552
580.398406 ,1719.406877,1497.375548,526.001929,1649.660539,15946.624463
789.172981 ,1761.84547,1564.417156,567.016965,1627.529192,12419.799042
616.840633 ,1789.093449,1624.810941,585.361678,1733.16184,12921.342265
721.259674 ,1482.757277,1573.087295,598.048886,1659.465663,16178.692242
561.570865 ,1566.438762,1422.705368,625.532626,1558.909885,16402.595298
741.21572 ,2279.437103,1588.809689,633.048434,1631.1551,10906.545811
394.613544 ,1647.192252,1400.02761,1187.359365,1583.933022,13438.733032
414.035502 ,1453.356993,1499.41373,1430.940698,1573.881152,20122.28241
359.334219 ,1704.822512,1636.366895,699.446776,1759.688728,14256.765174
556.320215 ,1464.069147,1538.919827,1454.708963,1629.485424,13686.76302
633.479771 ,1549.605516,1446.347557,593.702568,1532.112032,7818.921363
445.920284 ,1759.489402,1760.767298,587.294648,1669.562434,10785.960653
443.050187 ,2048.458373,1617.345046,618.202763,1708.712692,6442.932001
346.764943 ,3699.327323,1462.243081,649.375534,1561.189229,13431.278859
340.790489 ,3437.033235,1757.178325,613.55785,1966.066234,13410.425088
401.15045 ,1708.446328,1606.939483,544.015938,1885.199593,10320.657949
381.483306 ,1714.833826,1500.16682,512.979296,1990.069023,13359.801415
5907.103809 ,360335.282932,324790.951902,35675.71185,364092.73809,364940.113192
5589.284242 ,348119.114029,324014.230427,35773.483004,370377.980461,422463.904179
6426.416755 ,361041.929296,291261.799095,36545.032506,326455.600763,461945.047702
6232.513121 ,346445.991504,342940.959506,38201.796421,320795.342691,436764.780875
6191.222243 ,361921.669327,562847.624801,38540.562517,334097.361403,337907.120971
6448.398074 ,353726.904069,324876.87075,64390.788376,400086.616811,337442.211117
6126.002547 ,375600.156341,369222.18738,63482.900458,356887.341678,333696.280241
5605.761778 ,345169.909954,325298.140251,38924.067455,374206.950963,366144.202083
5788.221359 ,320097.446735,398887.718557,40076.747765,338982.545778,370861.573197
5907.878885 ,488763.912987,319879.804908,81236.778668,346012.261505,379412.608736
5524.179105 ,449097.622751,326517.676925,120643.574751,357452.483609,394724.630254
6018.212342 ,354657.298267,304806.014227,42577.124981,347578.762629,319136.689655
5867.787961 ,402603.820466,310633.111366,42966.023318,331428.367348,394130.359202
5728.593058 ,414258.093598,311475.919597,43950.08697,406427.068462,382827.348397
5866.111896 ,357535.413157,293694.164293,46258.676586,402872.483349,435177.968516
5555.818714 ,357695.957399,331253.360152,46892.319332,333156.04605,435867.930288
5641.623883 ,356039.941322,336001.58993,34613.588473,363591.705627,463816.540164
5909.973297 ,352738.880951,316315.461095,45249.408035,334887.960423,384156.139443
5954.069222 ,361017.498338,322892.649104,34515.185271,358953.690992,388865.424909
6141.278676 ,357586.249689,307111.565988,36818.74864,354842.203036,348796.259603
6171.418827 ,342641.177875,327046.719882,37115.525707,353695.537172,352288.850064
6259.841689 ,359911.028237,335275.536701,53739.707057,345146.242665,360665.845671
5749.173279 ,315685.947598,288504.407579,36487.948615,347426.023964,429390.241616
6199.556038 ,366385.721137,296188.78322,39596.610447,401908.481836,377769.300636
5915.747392 ,366403.993838,330495.928496,33733.963699,356368.381341,371622.109531
5834.25599 ,292850.136148,295545.407808,34302.24938,353575.661374,370954.891224
5748.159165 ,311504.70255,299960.913521,39800.914935,383683.809901,368276.141849
6847.557977 ,352599.585159,330597.576685,39668.268784,342225.517762,429813.931417
6996.393497 ,305079.02864,301548.619629,39411.036841,344447.792805,424211.924688
6903.418894 ,345384.345399,298830.899487,39032.845285,355355.037696,386695.408516
11901.114535 ,258450.178498,243275.29591,96480.556809,252331.892807,354629.928521
12279.336014 ,290817.462267,216846.875233,96784.766024,316692.700242,283887.285843
11644.585035 ,264097.098868,224736.071841,95740.796688,249259.680066,257758.282683
12335.682213 ,277435.105259,260613.346615,82830.202419,265123.76154,255406.760478
12000.197997 ,254093.718919,262621.505469,83364.278096,304208.552947,284048.58462
12186.102137 ,299240.217324,234329.469671,85950.140935,354580.53232,321516.298447
11865.466429 ,287091.423682,264769.676549,85875.906801,308520.553207,259650.863655
11656.713945 ,291586.682663,282942.468957,83328.876138,278736.145197,289750.846633
11289.728597 ,256588.788317,237683.420355,83360.661266,260444.543004,254920.760925
11030.417694 ,234308.595382,263821.778588,84119.341134,258649.408505,275579.000719
11334.711937 ,254562.132756,224741.407945,85319.236062,271115.11089,275622.401009
10986.239594 ,286209.503891,229014.460548,83684.053422,289663.271661,282630.098127
10816.202103 ,306221.06815,246206.484903,84838.063158,329914.900301,282657.904284
11074.989926 ,257806.989022,259021.476631,107387.535171,286666.534805,275029.716452
10725.044372 ,297493.105766,263111.214686,113362.589999,289128.317522,338332.37134
10333.424315 ,275299.369002,241562.186437,116766.879364,349324.779435,292874.966253
11246.901592 ,260310.7898,260967.469376,115657.816824,330824.144111,261125.767971
10956.903696 ,257694.27155,233393.098732,113885.585945,253277.284217,292978.210508
11048.394163 ,251405.449125,231235.399278,115868.779816,248211.309958,283798.499867
11185.609151 ,250475.421223,264017.839948,80395.996913,284949.02291,373625.730368
11602.895506 ,271998.284097,296317.339844,80664.393796,256872.311946,263553.815523
11238.22066 ,272914.460211,245084.6317,85669.207631,252510.765488,309294.046005
10944.241637 ,278491.444618,233248.054658,80678.371815,315553.401418,311461.678542
11013.912642 ,270757.418117,233087.265187,91063.031595,255007.226307,308632.790495
10501.671526 ,260963.406431,228938.834602,89342.323301,349453.856546,262456.88935
10827.895812 ,269635.977057,266244.650993,91263.883966,266558.674344,265576.333568
9406.950484 ,266928.288009,237040.042276,91085.542369,339510.204894,338166.605006
10314.02631 ,323258.232692,236307.699053,95541.74599,246288.51964,274499.177258
10494.68917 ,259676.833684,238660.026579,97001.649842,232056.190517,297723.887173
9491.85183 ,284977.603429,241834.56409,110281.281546,252768.21168,260405.184624
32695.994315 ,1214073.450179,1068293.855983,163780.660255,1195631.475436,1181157.751824
32842.788727 ,1673600.643414,1423305.03593,162298.15967,1679274.235391,1714102.06402
31746.656558 ,1773134.657178,1643621.876349,163057.780606,1708749.63647,1681617.138646
33364.177092 ,2448755.707735,2293293.815528,189807.715731,2824886.280738,2571224.095331
31096.181664 ,1242325.999071,1213920.649526,169893.466489,1340475.091578,1286655.170455
32118.531308 ,1323910.340378,1324532.997633,171214.523161,1415469.425706,1369666.489801
31102.422893 ,1203160.956922,1175111.792883,164380.120412,1380007.049844,1316337.283581
30315.24985 ,1154141.963104,1193683.273833,169263.305769,1286331.755179,1225904.960602
30163.736716 ,1128307.746073,2020128.009805,168136.661149,1173633.752806,1133933.966804
31767.694778 ,1256957.501685,1239969.894812,173462.222873,1312763.923228,1681735.737333
34568.925915 ,1662826.755752,2236014.380698,170556.581055,1716370.808788,1525233.173715
34313.348887 ,1793758.16359,1612557.621185,168204.529706,1947876.686907,1676050.632869
33943.239473 ,1325065.400388,1339482.207847,196526.006922,1320681.361344,1321490.074063
31918.688797 ,1385077.461122,1264783.785968,191706.737292,1223178.827039,1265006.705637
31164.515695 ,1982595.793624,2046165.546277,172295.950923,2263667.027678,2014861.237691
32270.557675 ,1514890.159616,1439632.80508,170339.064147,1436998.135249,1535782.314751
33302.819333 ,1257820.976412,1188046.797392,205665.002269,1114973.985793,1234581.0218
35648.007057 ,1518628.165928,1599834.805393,173105.889372,1483686.101183,1636291.223056
33951.58439 ,1671348.649082,1373257.588212,212895.812475,1285089.545045,1566057.128824
35377.33508 ,1479239.681734,1280448.073166,208047.176367,1650052.789877,2587103.342932
35470.968128 ,1142005.091829,1082517.466645,189640.136936,1108711.634518,1149074.542236
35701.157288 ,1791553.039895,1678928.630581,204878.07179,1682983.835801,1743804.971606
35114.491806 ,1777633.079055,1377564.443625,273147.907533,1591513.955869,1580414.385936
34540.085392 ,1519696.440391,1387273.700812,178854.306171,1603602.573675,1457026.77312
34002.661508 ,1315376.585357,1079207.797521,175502.350981,1212070.132181,1223451.744872
39715.169656 ,1456425.122879,1274057.171506,189593.57468,1274162.839186,1461723.272383
36066.076712 ,1336595.660584,1620661.408429,198043.812835,1365749.03363,1438584.161665
34142.870933 ,1207124.979059,1242709.428098,177221.627099,1261784.898884,1503883.756782
34955.61783 ,1571482.063105,1366348.357128,183341.73346,1344254.533645,1415031.818398
32439.485868 ,1356368.623077,1279876.156732,182317.019009,1360808.160125,1976123.139152
1277.330684 ,12411.192915,12281.789817,10633.770248,12546.866223,21016.538174
1290.765247 ,13631.60561,12161.042828,11352.710007,13821.039266,19092.757946
1267.12488 ,12216.315435,10649.656243,7198.133494,12115.854574,15341.325866
1355.214597 ,12357.96854,10987.532248,5645.535889,13302.812407,16532.039724
1367.345046 ,13914.831765,12955.196953,5837.068171,13669.608418,18699.666886
1443.874127 ,13312.38714,11642.45673,5847.996172,12220.13877,15730.38133
1370.285802 ,13152.257381,11387.624975,5784.285407,13532.429325,19938.207503
1418.327588 ,12319.693132,11136.160806,5786.068044,11413.798492,27609.727199
1567.030297 ,12113.934014,11395.935188,5771.271267,11888.903869,19487.079055
1576.648626 ,13272.821957,13017.583059,5445.843235,12874.133704,21815.563704
1500.651761 ,13949.59308,13771.528765,5670.631889,13400.570237,17698.072717
1476.369867 ,12859.265184,11521.584009,5641.147913,13671.353391,16393.612126
1761.161827 ,13230.213614,11162.817352,5683.322797,14003.511431,28715.193426
1748.666361 ,12018.381575,10956.258924,5783.55966,13379.027317,26818.998035
1672.571417 ,13808.190484,12434.855296,5892.778616,12965.579661,21727.881001
1732.659701 ,13861.086025,13758.931539,6001.382133,14161.009703,24726.616799
1584.386883 ,12785.572123,11620.085172,5764.917333,12512.015991,21366.105296
1668.138666 ,13980.905972,11414.134684,5664.362689,14432.720676,36666.461819
1671.765554 ,12447.575746,13929.680486,6247.164188,11949.353207,40746.502196
1378.997865 ,15335.423527,14461.682813,10005.690092,17389.454068,50910.729609
1888.476604 ,14522.150517,12909.704853,6035.180277,14434.566935,28490.404298
1801.536633 ,13830.036843,11641.238781,5632.278432,11934.399779,48267.732852
1870.105721 ,12110.860613,11599.464656,5842.950361,12320.159466,43625.680065
1944.53331 ,11910.511848,12405.1042,5843.629723,12224.098649,38603.384624
2060.658497 ,12136.62393,11252.510751,6107.558138,12769.854924,45553.973358
2031.133369 ,12702.085832,10628.225733,5904.736853,13220.382264,39625.178672
1943.557771 ,15491.227436,11690.145606,5703.244703,15290.326897,38137.185978
2902.800696 ,17133.893316,13848.595449,6848.380998,14055.473971,49474.042151
2271.278814 ,13157.863368,12427.899526,6640.756242,11703.517559,31066.510365
2215.217413 ,11919.653827,12466.740063,6761.267165,12799.09904,37660.850768
4591.585746 ,687267.472248,650522.830721,33741.005537,652185.755263,673086.645
4522.910059 ,607232.29017,443008.74504,29545.770353,558728.323818,595338.858953
4392.17561 ,583367.533364,544520.488402,28068.474661,637228.934782,603192.063501
4853.350039 ,4802593.495748,4586037.509149,29227.921837,4907217.856815,5000469.218737
4636.339267 ,415483.188101,407044.976653,31207.591674,412742.765948,450249.92621
4308.250748 ,1706363.821459,1431101.043277,31491.60657,1609246.576415,1634576.482369
4438.212802 ,3131441.465454,2697407.631402,30338.649746,3537054.605583,3236668.129737
4374.705102 ,914359.325558,823703.825162,30902.167722,1060997.050399,951630.499679
4326.417346 ,389595.270187,386153.734012,30041.633577,427367.343057,432753.459614
4657.779015 ,861447.527728,847171.959672,47151.295997,821089.927521,1665223.110176
4458.041774 ,2239299.021222,2190733.333681,51936.642721,2332453.209995,2428534.495541
4540.958087 ,1955170.691054,1681693.31734,34301.930903,1912040.040753,2074772.791374
4488.866903 ,961203.944856,852806.166742,37054.038405,986612.299438,967386.061903
4911.437539 ,4028813.022226,3424890.553959,27838.985802,4120905.82125,4133002.934564
4773.121684 ,1243537.487303,1136901.358766,28004.414001,1202655.182444,1315696.562677
4796.22652 ,5483788.002366,4404815.633543,28590.930561,5117941.639542,5386254.857121
4797.190527 ,407999.709166,388793.910818,27405.489614,384487.515359,416944.475639
4658.314234 ,417222.823918,372182.129752,29201.364158,431070.742991,453729.082738
4648.471871 ,810234.976152,679389.828605,28964.833256,801558.688624,768804.115205
4732.758253 ,635894.410343,535213.88856,28809.994682,610194.537693,630799.907453
4473.03228 ,564472.376535,531030.429119,28867.00067,554159.789121,576680.742859
4758.315158 ,1176054.693887,1031293.915646,29362.336904,1180733.263788,1100688.959838
4934.879389 ,553189.371036,534079.786239,28276.530276,559188.794035,585416.074034
4857.671145 ,2660904.370329,2235466.933401,29366.763324,2675352.188476,2800208.076437
5377.015967 ,2104863.391954,1845667.461351,28741.878432,2124103.285077,2273959.752476
5574.300969 ,244383.906596,244166.09298,28889.703142,235693.006573,241790.855262
5428.905424 ,546453.388972,518794.525422,28531.348838,515512.990765,575507.097823
5345.568067 ,2273943.328532,1877691.527503,28244.189501,2232660.535077,2164989.938855
5526.932049 ,287591.522106,273954.216229,32123.829524,319391.987151,440770.712509
5451.854803 ,490276.888437,488844.136588,30424.237044,504513.566333,543474.683889
1419.659754 ,68219.612532,51165.659259,7863.811138,55271.786183,71461.67751
1384.771225 ,54441.76268,47736.577182,7927.490294,55287.312064,63760.001931
1345.971223 ,56276.156881,49667.349054,8140.082093,55541.075432,64779.821619
1386.363814 ,56385.186975,53957.927896,8186.177858,62581.595803,56988.422227
1450.202323 ,58546.841593,56555.102145,8134.124842,56463.027678,49461.036972
1300.603594 ,71076.748493,54020.070638,11566.660529,56843.939048,62353.49868
1229.89192 ,54996.11991,52496.42726,7651.671337,59495.874009,88472.748324
1345.619801 ,54416.447999,50736.240303,7260.808175,56203.64318,62677.447428
1251.303509 ,54184.702792,50622.702285,7277.264227,66745.560423,59307.098322
1418.288458 ,55573.553959,62348.087786,7494.739751,66460.11664,61381.480936
2302.034186 ,62453.654217,59266.514242,7410.285934,66668.946671,67329.940027
1360.095098 ,56207.136817,54872.461961,11034.346789,57372.242968,67374.926341
1337.405508 ,57825.485454,50104.241765,8981.283966,59900.742877,57231.328836
1595.35667 ,56673.809002,60738.104707,7296.201211,54737.402905,60236.671627
1296.955543 ,47406.945118,50265.392341,7247.538314,49071.051762,71535.444349
1545.877678 ,56244.167548,52074.371687,7787.63238,58391.187043,57527.718688
1504.435844 ,54283.904403,66393.463859,16647.154252,57342.688909,56731.883163
1484.649113 ,57255.571254,62773.318541,8311.790219,55920.616216,71127.229053
1371.437139 ,58906.527366,59990.286792,8295.889477,54394.301935,81150.047344
1318.677254 ,52711.880265,50355.895865,8260.226275,65364.701765,58228.177226
1380.471275 ,53712.237319,48753.084833,11943.438072,52791.225638,60433.690954
1420.4357 ,67064.758847,48835.118643,9124.615877,54160.875518,73283.472436
1354.323894 ,66754.862827,50292.697996,9245.762684,58997.666301,67016.22574
1378.031327 ,55797.291977,51104.982762,7329.523651,57729.558283,67614.483262
1346.980739 ,55817.283558,50341.392685,7163.963277,50521.136261,65461.992402
1377.848128 ,60720.983565,54597.712973,7274.536365,55193.132512,80764.440717
1401.25524 ,54712.908615,53323.512962,7238.816021,60795.478811,79699.009502
1314.381869 ,56525.289369,50552.7874,7157.043469,56256.909058,61477.246423
1363.086619 ,56277.31061,47906.52921,10406.44083,55380.372412,67676.4823
1373.213001 ,55263.334592,47321.466841,8741.657403,57048.637984,69034.097569
16441.499722 ,144693.154347,121815.992157,45648.415431,125291.66704,140334.003187
16657.859063 ,143965.100094,113505.373202,44665.50191,118944.97689,145778.010744
17219.052943 ,120718.956047,106077.048005,44240.999735,118337.601365,137940.641738
16886.525256 ,128767.17162,107697.430427,44755.836203,118771.635771,127422.946888
16982.555377 ,116454.886722,116943.342394,45771.632757,119747.755941,119784.839749
16777.361729 ,117065.877147,109975.014913,40552.397538,131059.346946,138647.535127
17112.360656 ,117579.787783,108977.873207,42559.507667,136886.514865,154169.756495
16884.743278 ,111558.272277,118588.751593,40686.77632,134341.920516,135950.21022
16866.18501 ,111489.179503,113808.191615,42728.219824,130589.817887,127634.074898
16753.565767 ,126097.963128,128821.912665,47123.894915,127048.270307,138705.303187
16915.393464 ,128869.781966,119433.950409,48117.177314,130096.28022,150283.771222
16631.846106 ,112585.644,110125.505217,46375.956148,113957.298179,153397.302998
16945.89561 ,128459.268576,109993.331256,67549.49785,134326.772987,150518.706518
14790.946406 ,128547.42231,111083.980322,51280.733917,131299.406268,150147.600174
14755.983863 ,122474.427443,118611.773649,51141.702883,124129.096571,149483.062739
15623.489472 ,119316.811864,115451.88804,56980.057691,144262.218626,151502.340293
15676.248738 ,113051.429778,114682.906948,40100.174633,140722.334766,154190.391328
15834.075143 ,114982.283295,127161.254742,40832.578754,115448.136037,154259.84281
15595.399624 ,117004.886337,129609.067866,40606.968043,127254.138522,154982.383505
15891.31392 ,127628.114279,129967.251697,41356.179762,126342.425126,161702.824766
15542.413361 ,133064.912809,109437.340535,64289.851571,114831.388004,127373.058853
15438.322819 ,122830.280384,115831.250755,40865.585368,119883.038453,136714.773476
15594.615579 ,128204.178796,112249.204946,40036.983138,131410.110954,133497.700791
16238.18038 ,112206.831181,133113.804455,40339.582668,121278.384026,144618.975491
16444.924349 ,124242.097225,131828.18062,40947.274116,131618.041299,145031.687871
14674.324097 ,135505.880001,119937.991645,40136.323352,113955.781366,144214.044886
15035.347748 ,136906.9252,124509.300457,44178.671555,136958.824775,144564.852736
14488.524893 ,136042.509623,109625.517002,43559.496918,119960.430465,145287.528082
14156.119754 ,124170.531778,131737.593441,43032.944105,113695.470036,145430.244183
15196.068301 ,118050.873756,107535.820642,43332.003841,120447.560522,144560.81391
560.75419 ,1853.667874,1943.396738,898.360754,2128.389433,6162.942771
545.317966 ,2043.361147,1921.944019,1898.277436,1800.231581,6078.42743
495.6249 ,1906.815364,1729.373415,2333.50082,1986.373776,5896.982598
508.774021 ,1829.896887,1859.74097,912.626065,2035.581081,9241.311866
627.255968 ,1739.653451,1746.027553,1086.110649,1881.06851,6020.87249
476.620987 ,1742.381724,1864.492665,809.310314,1862.358157,28754.365295
637.368106 ,1725.017798,1907.498607,796.928646,1936.308938,4930.890594
674.464729 ,1665.778301,1785.17164,801.15089,1877.602856,29099.373522
574.20396 ,1850.162785,2027.85819,842.898195,1835.531187,6222.211031
560.231313 ,1765.817623,2009.445642,911.17953,2138.72351,28538.357609
704.695382 ,1742.843435,1996.216253,843.817526,2152.463061,36827.33646
694.261101 ,1901.616002,2093.212519,861.907886,1943.912657,29689.945081
549.058683 ,1909.731851,1765.528288,892.05696,1902.881403,36849.984125
671.49555 ,1902.727904,1814.412774,844.21339,1944.165503,29467.148297
844.212005 ,1871.709552,1893.15795,869.655698,2068.720604,32671.813129
810.1476 ,1945.394197,1857.179178,804.790359,1882.673968,22226.465278
669.96972 ,1913.421204,1867.541125,839.195701,2118.467033,34556.54241
647.06208 ,1872.878221,1868.297405,875.939959,2246.065714,22472.600129
638.084524 ,1748.080659,2076.557122,864.551486,2343.632085,30485.517543
759.43823 ,1885.395036,2220.571893,864.951243,1971.279152,21949.968741
974.845281 ,1902.590659,1838.868238,1023.121164,1988.748757,15600.761979
768.898789 ,1929.962454,1883.276884,916.311751,1976.459571,28120.594321
725.924857 ,2028.758749,1906.759583,968.818588,2004.916682,23548.177383
584.682881 ,2033.217042,1960.898698,2586.192443,2185.634223,20234.760924
848.881801 ,1997.280735,1796.115809,945.63639,2095.429237,23511.912994
1071.396021 ,1847.937763,2134.041419,976.662579,1919.601604,27959.834311
1064.468071 ,1721.286901,2150.732704,983.849755,1762.569241,20823.608306
486.435916 ,2033.492658,2010.897997,779.6629,1986.627694,24491.077565
559.997906 ,1829.448073,1776.322785,794.277039,1951.5282,26263.383026
400.418787 ,1895.949687,1895.149602,792.257858,1964.382688,15805.912701
9199.308814 ,118258.617692,119637.78415,33600.209156,151840.553934,149490.371347
9371.755367 ,118335.582422,112972.58027,34054.948949,131203.257741,146370.391684
9350.078026 ,117178.974442,136732.000267,33789.131195,130894.602658,131639.067747
9111.318273 ,126091.667861,117929.648997,34554.101516,141749.130093,154055.847285
9007.618159 ,126167.972571,108047.800662,34696.011458,160797.513266,138785.772111
9159.796639 ,124095.681283,120751.205603,35754.405149,153737.635495,122620.967699
9010.702069 ,114050.0498,121575.794284,35105.592874,125658.224754,156156.203091
9933.803799 ,129828.31815,126229.019145,35857.560794,130401.361187,163502.557287
9687.192766 ,133787.761475,107685.710378,35710.933217,127283.050648,136070.013113
9211.822089 ,135188.868128,126750.731017,36142.068022,155565.348845,153722.309919
9302.927275 ,128309.916221,117017.863065,35904.675187,120835.167818,137276.330907
9207.300728 ,114387.177746,122305.045862,36544.432168,137940.969093,137795.390323
9309.486807 ,121801.950251,122246.252035,38513.818623,124010.124139,149200.697936
8953.159522 ,136629.635909,130085.240262,38402.272956,140879.489384,159462.221442
9517.688078 ,118487.718979,113665.717478,40225.78239,154274.479237,172662.671079
9800.766499 ,120427.162798,112845.270579,59488.314923,133320.867295,137639.786119
9279.781366 ,123372.815109,124350.395364,34012.608012,131122.576578,142634.403788
9208.766362 ,140735.658847,113682.056687,33873.75149,114465.793113,146245.722955
9280.245689 ,123383.573579,112796.284411,33372.107679,156416.950956,144472.68274
9003.684825 ,132556.277364,124402.998815,34211.726536,118081.155908,148241.93543
10459.907705 ,131134.059884,110084.726004,33550.220991,123887.115523,152107.714619
10297.859937 ,130878.679752,129638.86878,35604.255131,125423.004462,165680.376007
9499.970963 ,125155.977037,118612.140897,35474.733274,129532.74443,175703.931119
8801.621748 ,126199.561835,110125.732518,34750.227741,124240.566244,132724.344426
9416.178381 ,131557.221524,103999.600621,36264.632689,132372.058165,148070.068252
9356.332978 ,131515.596861,113699.121579,36283.423024,113463.199236,147820.948879
9309.538193 ,130226.771676,112068.959229,34471.690665,123713.981025,183028.06124
9306.114328 ,141836.285048,118130.888866,75653.840583,125370.128344,152817.679895
9341.851842 ,142767.285818,128639.023072,41865.103551,115603.315946,150882.256256
9386.467735 ,144805.918959,132278.73673,45583.441177,138145.13223,150921.270772
12244.641637 ,254666.266983,207539.833853,85247.455282,199772.060429,234211.144187
12982.381027 ,222908.542582,203002.972252,64529.646606,236416.0713,224634.493572
13160.438487 ,244173.346471,195221.675051,63991.020168,210051.620956,210501.280111
12417.034353 ,212899.477874,222377.212417,64565.426612,228250.814329,230092.693744
12357.875698 ,227644.361723,198346.257087,67335.612203,224354.084704,205990.501344
12105.243689 ,253753.594703,221353.265264,65087.020774,218681.111464,224410.415755
12138.414649 ,278025.246258,206267.328753,66668.577447,219074.520102,221944.756826
12721.168973 ,273751.028327,205720.464712,236549.13815,220245.840189,241759.29732
12907.397226 ,252223.541418,213047.561061,72005.964106,205774.806156,319567.987522
12971.780311 ,212662.55705,195894.68829,77277.359665,225434.702989,234522.818599
11729.113919 ,224666.402371,223439.558432,128695.701271,207937.297673,256373.303842
11780.994532 ,222921.725347,202832.794891,108660.986469,257869.961298,232472.079641
13736.377665 ,222172.664344,208600.966417,127267.55614,208300.769887,304206.140485
13763.277518 ,209364.316346,200461.921715,114837.462018,227908.777156,254989.725298
