CAWPE(ConTie),CAWPE(alpha=4),CAWPE(RandTie)
0.8329004329004328,0.8181818181818181,0.8134199134199134
0.6491199119911992,0.6037953795379539,0.5838833883388338
0.8514492753623187,0.8449275362318841,0.8443840579710145
0.7235967926689578,0.7154639175257732,0.7132875143184422
0.9661471861471861,0.9638383838383839,0.9627994227994228
0.9299047619047617,0.9249523809523811,0.9222857142857143
0.9622222222222222,0.9591111111111112,0.9586666666666669
0.7182123655913978,0.7159946236559139,0.7158602150537635
0.7636363636363636,0.6999999999999998,0.6636363636363637
0.9556689682777944,0.9528103005437139,0.9503819340204809
0.8020370370370372,0.788888888888889,0.7824074074074077
0.8979797979797983,0.8955808080808084,0.8945707070707074
0.7200000000000001,0.5288888888888889,0.44
0.8479452054794521,0.8223744292237444,0.8155251141552513
0.8801016473887135,0.8753592709428674,0.8750438135296181
0.8257638888888889,0.8209722222222224,0.8200694444444445
0.9437350391864391,0.9373201498772379,0.9364877263663995
0.8743589743589746,0.8474358974358973,0.8384615384615385
0.95982852363028,0.9468005018820576,0.9301338352153912
0.9842925659472422,0.9810551558752995,0.978537170263789
0.724222222222222,0.7086666666666666,0.7031111111111112
0.973405535499398,0.9663056558363414,0.9663056558363414
1.0,1.0,1.0
0.8838255977496482,0.8772151898734177,0.8745428973277074
0.9839801900141498,0.9833939761471594,0.9832423691125933
0.9992386831275718,0.9973713991769552,0.9971244855967082
0.8366013071895425,0.8326797385620918,0.8320915032679739
0.9264705882352939,0.9248366013071895,0.9247712418300653
0.8301098901098904,0.8270329670329674,0.8264468864468868
0.9324542124542126,0.9305494505494507,0.9304761904761906
0.9840987302717455,0.9837308650765395,0.9837427316957399
0.9715338068929226,0.9712970270981317,0.9712970270981317
0.9731748933577087,0.9722730042656917,0.9720658135283363
0.905154639175258,0.8948453608247425,0.8920962199312717
0.9925056132046848,0.9923963832756844,0.9923721099581286
0.7702256944444446,0.7650173611111113,0.7633680555555556
0.8711538461538464,0.858974358974359,0.8532051282051284
0.7326666666666664,0.6966666666666665,0.6833333333333333
0.708695652173913,0.6637681159420289,0.6543478260869566
0.8928104575163401,0.8790849673202618,0.8784313725490199
0.6071895424836601,0.5823529411764706,0.569281045751634
0.7172161172161172,0.6934065934065934,0.6864468864468865
0.8142916666666667,0.7976249999999998,0.7955000000000001
0.6404583333333332,0.6330000000000002,0.6315833333333334
0.7979557780559033,0.7884856070087607,0.7875677930746766
0.6844444444444445,0.6237037037037036,0.611111111111111
0.47607361963190187,0.4533742331288343,0.44437627811860936
0.9786396396396397,0.9781351351351353,0.9781351351351352
0.9311111111111112,0.9253968253968256,0.9260317460317462
0.940605296343001,0.9389659520807059,0.93879781420765
0.9299019607843138,0.9265686274509802,0.9254901960784312
0.9532318840579708,0.9513188405797097,0.9506086956521739
0.7126262626262625,0.6881313131313131,0.6797979797979801
0.8784461152882204,0.8701754385964914,0.869423558897243
0.6832850241545895,0.6722705314009664,0.6675362318840578
0.7696,0.7621333333333331,0.7602
0.8454320987654321,0.8323456790123458,0.8296296296296297
0.9765945165945167,0.9748051948051948,0.9745165945165947
0.9107276119402986,0.9092661691542289,0.9090381426202323
0.9997091753454262,0.9993907625813274,0.9993240913166427
0.8001579778830964,0.7897314375987361,0.7872827804107424
0.7782249742002064,0.7730650154798764,0.771861025111799
0.9871111111111108,0.9858888888888888,0.9854444444444445
0.5720000000000002,0.5475555555555556,0.5444444444444444
0.995287037037037,0.9938703703703705,0.9933425925925924
0.9897007654836465,0.988100208768267,0.9879610299234514
0.7870909090909094,0.7837272727272728,0.7835151515151517
0.875,0.7666666666666667,0.7
0.9768586104352528,0.9767054158781653,0.9765882670992162
0.850752688172043,0.8378494623655914,0.835698924731183
0.8496774193548388,0.8395698924731181,0.8378494623655911
0.9952695269526949,0.9884855152181886,0.9822271116000489
0.8639189008936907,0.8624116313191944,0.8620915032679739
0.8632919834600506,0.8624783246631988,0.86234493797519
0.9821969696969693,0.9806818181818179,0.9799242424242421
0.6554302422723476,0.6520050125313283,0.6516290726817043
0.6409208554692822,0.6387276937746901,0.6392725786677566
0.6149300857013981,0.6091565178168696,0.6086603518267929
0.938095238095238,0.927891156462585,0.927891156462585
