CAWPE(ConTie),CAWPE(alpha=4),CAWPE(RandTie)
0.7640137398833051,0.7635243741765478,0.7610022586109542
0.825,0.8293290043290046,0.8290043290043291
0.7926078274132428,0.7955908011439891,0.7936401926209212
0.41512820512820553,0.41096646942800835,0.407771203155819
0.9963873106060606,0.9960619212962961,0.9959013573232326
0.9817138573232324,0.9817523674242425,0.981545507154882
0.9921442732219758,0.991994704751387,0.9918603280022978
0.42821117154450494,0.415271518604852,0.40853621686955033
0.811953945001635,0.8136722074227286,0.8123969712452694
0.9973479739206887,0.9973473115740805,0.9973348243924356
0.9871428571428573,0.9874829931972791,0.9874058956916102
0.9964906938373588,0.9964879912346315,0.9963939182612377
0.9943879398700802,0.9943646487879663,0.994322195301315
0.986569978769522,0.9864429231553743,0.986149301695591
0.7341046831955923,0.7240062967335695,0.7168437622983076
0.8572327044025159,0.8566853016538551,0.8558117866293967
0.5807499807499794,0.5770462770462758,0.57452965786299
0.7879238095238107,0.7867974603174613,0.7851961904761916
0.89985925925926,0.8981037037037044,0.897125925925927
0.9989449181570396,0.9988011135889925,0.9987644992493478
0.9906489444806308,0.9905973618444655,0.9905449481848217
0.9999995501194591,0.9999966697177116,0.9999957866466116
0.9446786942999299,0.9428571224914468,0.9419720926807587
0.9352384635432928,0.9344633805069392,0.9339535466351061
0.9997186666666666,0.9997195555555555,0.9997093333333333
0.704504685429727,0.7054485225201188,0.7021872002134184
0.9992202028384126,0.9991048023964665,0.9990574146615375
0.9991525206256338,0.9991974286924056,0.9991788239218858
0.7484104987869064,0.7527316381510551,0.7527655417966421
0.8166666666666667,0.9416666666666667,0.675
0.9973535813487118,0.997348406890539,0.9973430570270042
0.9171873015873017,0.9195809523809525,0.9186730158730164
0.9593709523809524,0.9596792780337942,0.9592557962109576
0.9998762898176466,0.9994928250566344,0.9992223372089054
0.9700900534379845,0.9700400582665052,0.9700044153613014
0.970441964466456,0.9704152956959554,0.9703775836480248
0.9982783026438836,0.9983556925083098,0.9983219129908373
0.8116285888330823,0.8113895923824379,0.8100084947989978
0.8143956660208241,0.8156648849023038,0.8131543426611137
0.842363359268035,0.8418074913181304,0.841401042747757
0.9948545889820388,0.9949415196983585,0.9947796900836414
